"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-8",3.67768229219541,2.70708975475408,2.90761585344465,3.43099789768331,2.47514673380755,2.22900832663129,1.82826532446523,0.885628076331056,1.17851970612283,2.40513832165558,0,1.99934145006432,2.85834297581178,0.460317391107083,3.88258001556621,4.72527868974542,4.16295030577804,1.75449648926267,1.94302551140857,4.49379141497277,1.43423038072985,0.811945382062475,0.957859881047103,0.579910055464117,1.29699075920619,1.78706942996544,1.85009403086161,4.28304924475844,3.60101843418493,3.85470200468037,5.44653878734392,5.07375590872375,6.78198718711674,5.8984083925309,4.86801530884439,4.85431523941751,4.02967167727465,5.82359381213736,5.63128079364365,2.06318480406538,5.76205767080445,6.01005776104109,5.10907411197362,1.15825406104071,4.6097007843621,4.24898221937905,4.37251612189195,4.48117937457578,4.00811016589761,4.06218224476483,0.731456241740492,4.21160919183075,6.3224857937812,2.9933987018018,4.0309005555231,3.90499368180211,3.74059188014185,3.86514792523129,5.73478223336704,5.92101463821068,5.49640674639008,3.43673976181811,3.02639024068066,2.64608969825439,4.00840959360959,4.28392646286377,4.90296664305997,5.42596295214282,4.43060477663531,4.24579903264518,4.59843594979135,6.04537281102889,6.14576893188037,5.85481059647024,6.93178476445589,7.86476232915421,7.47704845697818,3.30938738356186,2.78490004976848,3.17178922381758,4.04438699628083,3.4093819728576,4.46514459433692,4.70447954807569,6.16363352002952,5.24258803176593,4.58396431762207,4.41404212587371,5.50567605291096,4.56524528809377,4.26454137663639,5.21739633056882,5.06098439671485,4.90974624157572,5.15310345452377,5.2114171439137,5.02627532331275,4.5951656196931,4.4451188596311,4.87049005756377,6.80216853555333
"CH-CL-47/48/49",2.96356689717935,1.99297435973802,2.1935004584286,2.71688250266725,1.7610313387915,1.51489293161524,0.816711182148894,1.4328500986553,0.944246792831566,0.545068005636884,1.99934145006432,0,0.859001525747467,1.81223689419044,2.02250969954751,2.72593723968111,2.30287998975935,2.15242332553372,0.375452663577786,2.49444996490845,1.8321572170009,2.46203099673117,1.54578660625452,1.4194313946002,0.702350690858128,1.07295403494938,1.13597863584555,3.56893384974238,2.88690303916888,3.14058660966431,4.73242339232786,4.35964051370769,6.06787179210068,5.18429299751485,4.15389991382834,4.14019984440145,2.16960136125596,5.1094784171213,4.91716539862759,2.46111164033642,5.04794227578839,5.29594236602503,4.39495871695756,1.94332271656297,3.89558538934604,3.53486682436299,3.65840072687589,3.76706397955972,3.29399477088155,3.34806684974877,2.0749763294247,4.35640339999218,4.40201849893345,2.44357490286842,4.42882739179415,4.30292051807315,3.88538608830328,4.00994213339272,4.35299189232205,4.53922429716569,3.49706529632577,3.83466659808915,3.17118444884209,2.79088390641582,2.62661925256461,2.90213612181878,3.52117630201498,4.04417261109783,2.77014436157776,2.24645758258086,2.59909449972704,4.6635824699839,4.76397859083538,3.85546914640592,4.93244331439158,5.86542087908989,5.47770700691386,3.7073142198329,3.18282688603952,3.56971606008863,4.18918120444226,2.02759163181261,2.4658031442726,2.70513809801137,4.56087077268513,3.24324658170161,4.7287585257835,4.55883633403514,5.16373797167777,4.7100394962552,4.40933558479782,5.36219053873025,4.27918281513123,4.1279446599921,5.55103029079481,5.35621135207513,5.17106953147418,4.99309245596415,4.84304569590214,3.48869971651878,4.80282708548901
"CH-CL-51",3.82256842292682,2.85197588548549,3.05250198417606,3.57588402841472,2.62003286453896,2.3738944573627,1.67571270789636,2.29185162440277,1.80324831857903,1.40406953138435,2.85834297581178,0.859001525747467,0,2.6712384199379,1.75098678935686,1.86693571393364,2.0313570795687,1.5879048696819,1.23445418932525,1.63544843916099,1.6969529932018,2.78678179949762,2.40478813200199,2.27843292034767,1.56135221660559,1.93195556069685,1.99498016159301,4.42793537548984,3.74590456491634,3.99958813541177,5.59142491807532,5.21864203945515,6.92687331784815,6.04329452326231,5.0129014395758,4.99920137014892,1.89807845106531,5.96847994286877,5.77616692437506,1.89659318448461,5.90694380153586,6.1549438917725,5.25396024270503,1.97292931289094,4.7545869150935,4.39386835011046,4.51740225262336,4.62606550530719,4.15299629662902,4.20706837549624,2.39972713219116,3.49740187424471,3.54301697318598,1.58457337712095,3.86430893594233,3.73840206222134,3.02638456255581,3.15094060764525,3.49399036657459,3.68022277141822,2.6380637705783,3.27014814223734,2.31218292309463,1.93188238066836,1.76761772681714,2.04313459607131,2.66217477626752,3.18517108535037,1.91114283583029,1.38745605683339,1.74009297397957,3.80458094423643,3.90497706508792,2.99646762065845,4.07344178864411,5.00641935334242,4.61870548116639,3.14279576398109,2.61830843018771,3.00519760423681,3.33017967869479,1.16859010606515,1.60680161852514,1.84613657226391,3.70186924693766,2.38424505595414,3.86975700003604,3.69983480828768,4.3047364459303,3.85103797050773,3.55033405905036,4.50318901298279,3.42018128938377,3.26894313424463,4.94961313825637,4.49720982632766,4.31206800572671,4.42857400011234,4.27852724005033,2.62969819077132,3.94382555974154
"CH-CL-9/10",3.21736490108833,2.246772363647,2.44729846233757,2.97068050657622,2.01482934270047,1.76869093552421,1.36794793335815,0.513624826239345,0.991415150248947,2.03313507156387,0.460317391107083,1.81223689419044,2.6712384199379,0,3.5105767654745,4.51954304792527,3.79094705568633,2.1995916829511,1.57102226131686,4.28805577315261,1.87932557441828,1.27226277316956,0.497542489940019,0.392805499590236,1.10988620333231,1.32675203885836,1.38977663975452,3.82273185365135,3.14070104307785,3.39438461357328,4.98622139623683,4.61343851761666,6.32166979600966,5.43809100142382,4.40769791773731,4.39399784831042,3.65766842718294,5.36327642103027,5.17096340253657,2.5082799977538,5.30174027969737,5.549740369934,4.64875672086654,1.61857145214779,4.14938339325501,3.78866482827197,3.91219873078487,4.0208619834687,3.54779277479053,3.60186485365775,1.19177363284758,4.65670438551918,6.21425539312388,3.43849389549023,4.47599574921153,4.35008887549053,4.18568707383028,4.31024311891972,6.16522878651249,6.35146119135613,5.3093021905162,3.88183495550653,3.47148543436909,3.09118489194282,4.43885614675504,4.71437301600921,5.33341319620542,5.85640950528827,4.58238125576819,4.0586944767713,4.41133139391747,6.47581936417434,6.57621548502582,5.66770604059636,6.74468020858201,7.67765777328033,7.2899439011043,3.75448257725028,3.2299952434569,3.61688441750601,4.48948218996925,3.83982852600305,4.27804003846304,4.51737499220181,6.37310766687556,5.05548347589204,5.0290595113105,4.85913731956214,5.95077124659938,5.01034048178219,4.70963657032482,5.66249152425725,5.50607959040328,5.35484143526415,5.5981986482122,5.65651233760213,5.47137051700118,5.04026081338153,4.89021405331953,5.30093661070922,6.61506397967945
"CH-CL-52",4.5276687377592,3.55707620031787,3.75760229900845,4.2809843432471,3.32513317937135,3.07899477219509,2.38081302272874,2.99695193923515,2.86263986606129,1.47744169391063,3.88258001556621,2.02250969954751,1.75098678935686,3.5105767654745,0,1.00896628245077,0.280370290211833,3.33889165903877,1.93955450415764,0.777479007678116,3.44793978255866,4.38042406996089,3.10988844683437,3.30266996010209,2.62074376408785,2.63705587552923,2.7000804764254,5.13303569032223,4.45100487974872,4.70468845024416,6.29652523290771,5.92374235428754,7.63197363268053,6.7483948380947,5.71800175440819,5.7043016849813,0.147091661708446,6.67358025770115,6.48126723920744,3.64757997384147,6.61204411636824,6.86004420660488,5.95906055753741,3.7239161022478,5.45968722992589,5.09896866494284,5.22250256745574,5.33116582013957,4.8580966114614,4.91216869032862,3.99336940265442,4.81837313436135,3.37656244213498,3.33556016647781,5.6152957252992,5.4893888515782,4.77737135191268,4.90192739700212,3.34655664711507,3.5327890519587,2.4716092395273,5.0211349315942,4.06316971245149,3.68286917002522,3.40925612147332,3.30238249113638,3.6188002032425,3.65537592833929,2.98706093844761,2.46337415945071,2.11073724230454,3.65367542488729,3.7575433456284,2.83001308960746,3.90698725759311,4.83996482229143,4.4522509501154,4.89378255333795,4.36929521954457,4.75618439359368,5.08116646805165,2.91957689542201,2.24402859775897,2.21678084058888,3.53541471588666,2.21779052490314,5.6207437893929,5.23054265978075,5.33548870828067,5.60202475986459,5.30132084840722,6.03389686447586,4.45093355173413,4.5281910293097,6.70059992761324,6.24819661568452,5.89844277366213,6.1795607894692,6.0295140294072,3.88894608583639,3.77737102869055
"CH-CL-56",5.53663502020997,4.56604248276864,4.76656858145922,5.28995062569787,4.33409946182211,4.08796105464585,3.38977930517951,4.00591822168592,3.67018403251267,2.4864079763614,4.72527868974542,2.72593723968111,1.86693571393364,4.51954304792527,1.00896628245077,0,0.728595992238937,3.45484058361554,2.94852078660841,0.231487274772654,3.56388870713544,4.65371751343126,4.11885472928514,4.14536863428131,3.42828793053923,3.64602215798,3.70904675887617,6.142001972773,5.45997116219949,5.71365473269493,7.30549151535848,6.93270863673831,8.6409399151313,7.75736112054546,6.72696803685896,6.71326796743207,0.861874620742324,7.68254654015192,7.49023352165821,3.76352889841825,7.62101039881901,7.86901048905565,6.96802683998818,3.83986502682458,6.46865351237666,6.10793494739361,6.23146884990651,6.34013210259034,5.86706289391217,5.92113497277939,4.2666628461248,3.80940685191058,2.36759615968421,3.41530073083035,5.73124464987597,5.60533777615498,4.85711191626521,4.15586811851004,2.3375903646643,2.52382276950793,1.46264295707653,5.13708385617098,4.14291027680402,3.76260973437775,2.40028983902255,2.29341620868561,2.60983392079173,2.64640964588852,1.97809465599684,1.45440787699994,1.10177095985377,2.64470914243652,2.74857706317762,1.82104680715669,2.89802097514234,3.83099853984066,3.44328466766463,5.00973147791473,4.48524414412135,4.87213331817045,4.88513842065894,2.99931745977454,1.2350623153082,1.20781455813811,2.52644843343589,1.20882424245237,5.15214600016602,4.22157637732998,4.3265224258299,4.97639689057068,4.89046914432016,5.02493058202509,3.44196726928336,3.51922474685893,5.98002682100494,5.52762350907622,4.88947649121136,6.29550971404598,6.14546295398397,2.87997980338562,2.76840474623978
"CH-CL-54",4.80803902797104,3.8374464905297,4.03797258922028,4.56135463345893,3.60550346958318,3.35936506240692,2.66118331294058,3.27732222944699,3.14301015627312,1.75781198412246,4.16295030577804,2.30287998975935,2.0313570795687,3.79094705568633,0.280370290211833,0.728595992238937,0,3.6192619492506,2.21992479436947,0.497108717466283,3.72831007277049,4.66079436017272,3.3902587370462,3.58304025031392,2.90111405429968,2.91742616574107,2.98045076663723,5.41340598053406,4.73137516996056,4.98505874045599,6.57689552311954,6.20411264449937,7.91234392289236,7.02876512830653,5.99837204462002,5.98467197519313,0.133278628503387,6.95395054791298,6.76163752941927,3.92795026405331,6.89241440658007,7.14041449681671,6.23943084774925,4.00428639245964,5.74005752013772,5.37933895515468,5.50287285766757,5.6115361103514,5.13846690167324,5.19253898054046,4.27373969286625,4.53800284414952,3.09619215192315,3.61593045668965,5.89566601551103,5.76975914179004,5.05774164212451,4.88446411074898,3.06618635690323,3.25241876174687,2.19123894931547,5.30150522180604,4.34354000266332,3.96323946023705,3.12888583126149,3.02201220092455,3.33842991303067,3.37500563812745,2.70669064823578,2.18300386923888,1.83036695209271,3.37330513467546,3.47717305541656,2.54964279939562,3.62661696738128,4.55959453207959,4.17188065990356,5.17415284354979,4.64966550975641,5.03655468380551,5.36153675826348,3.19994718563384,1.96365830754714,1.93641055037704,3.25504442567483,1.93742023469131,5.88074199240495,4.95017236956892,5.05511841806883,5.70499288280962,5.58169113861905,5.75352657426403,4.1705632615223,4.24782073909787,6.70862281324387,6.25621950131516,5.61807248345029,6.45993107968103,6.30988431961903,3.60857579562456,3.49700073847871
"CH-CL-3",4.71937612820737,3.74878359076603,3.94930968945661,4.47269173369526,3.51684056981951,3.27070216264325,2.57252041317691,2.1125042042278,1.20817653270215,2.59337470485281,1.75449648926267,2.15242332553372,1.5879048696819,2.1995916829511,3.33889165903877,3.45484058361554,3.6192619492506,0,2.1312618946058,3.22335330884289,0.320266108532819,1.41009491482864,2.22544071182702,1.80678618336086,1.45007263467559,2.8287632659774,2.89178786687356,5.32474308077039,4.64271227019689,4.89639584069232,6.48823262335587,6.1154497447357,7.8236810231287,6.94010222854286,5.90970914485635,5.89600907542946,3.48598332074721,6.86528764814931,6.6729746296556,0.308688314802706,6.8037515068164,7.05175159705304,6.15076794798558,0.596242428221961,5.65139462037405,5.29067605539101,5.41420995790391,5.52287321058774,5.04980400190957,5.10387608077679,1.02304024752218,2.45711270256808,4.56798930451853,1.23890221253913,2.27640406626043,2.15049719253944,1.98609539087918,2.11065143596862,3.98028574410437,4.16651814894801,4.2259686402602,1.68224327255544,1.27189375141799,0.891593208991722,2.25391310434692,2.5294299736011,3.1484701537973,3.67146646288015,2.67610828737264,2.9753609265153,3.32799784366147,4.29087632176622,4.3912724426177,4.58437249034036,5.41369470034512,6.34667226504343,5.95895839286741,1.55489089429919,1.03040356050581,1.41729273455491,2.28989050701816,1.65488548359493,3.19470648820704,3.43404144194581,4.40913703076685,3.97214992563605,2.8294678283594,2.65954563661104,3.75117956364829,2.8107487988311,2.51004488737372,3.46289984130615,3.30648790745218,3.15524975231305,3.3986069652611,3.45692065465103,3.27177883405008,2.84066913043043,2.69062237036843,3.1159935683011,5.53173042942345
"CH-CL-46",2.58811423360157,1.61752169616023,1.81804779485081,2.34142983908946,1.38557867521371,1.13944026803745,0.441258518571108,1.05739743507752,0.92308536190365,0.462112810247006,1.94302551140857,0.375452663577786,1.23445418932525,1.57102226131686,1.93955450415764,2.9485207866084,2.21992479436947,2.1312618946058,0,2.71703351183575,1.81099578607298,2.44086956580325,1.17033394267674,1.36311545594446,0.681189259930211,0.697501371371597,0.760525972267761,3.19348118616459,2.51145037559109,2.76513394608652,4.35697072875007,3.9841878501299,5.6924191285229,4.80884033393706,3.77844725025055,3.76474718082366,2.08664616586608,4.73402575354351,4.54171273504981,2.43995020940851,4.67248961221061,4.92048970244724,4.01950605337978,1.92216128563505,3.52013272576825,3.15941416078521,3.2829480632981,3.39161131598194,2.91854210730377,2.97261418617099,2.05381489849679,4.58837459717388,4.77747116251123,2.8190275664462,4.40766596086623,4.28175908714524,4.11735728548498,4.24191333057442,4.72844455589984,4.91467696074348,3.87251795990355,3.81350516716124,3.40315564602379,3.02285510359752,3.00207191614239,3.27758878539657,3.89662896559277,4.41962527467562,3.14559702515554,2.62191024615865,2.97454716330482,5.03903513356169,5.13943125441317,4.23092180998371,5.30789597796936,6.24087354266767,5.85315967049165,3.68615278890499,3.16166545511161,3.54855462916071,4.42115240162395,2.4030442953904,2.84125580785039,3.08059076158916,4.93632343626291,3.61869924527939,4.9607297229652,4.79080753121684,5.53919063525555,4.9420106934369,4.64130678197952,5.59416173591195,4.65463547870902,4.50339732356989,5.5298688598669,5.58818254925683,5.40304072865588,4.97193102503623,4.82188426497423,3.86415238009657,5.1782797490668
"CH-CL-55",5.30514774543732,4.33455520799599,4.53508130668656,5.05846335092522,4.10261218704946,3.8564737798732,3.15829203040686,3.77443094691327,3.43869675774002,2.25492070158875,4.49379141497277,2.49444996490845,1.63544843916099,4.28805577315261,0.777479007678116,0.231487274772654,0.497108717466283,3.22335330884289,2.71703351183575,0,3.33240143236278,4.42223023865861,3.88736745451249,3.91388135950865,3.19680065576658,3.41453488320735,3.47755948410351,5.91051469800034,5.22848388742684,5.48216745792228,7.07400424058583,6.70122136196566,8.40945264035865,7.52587384577281,6.4954807620863,6.48178069265942,0.63038734596967,7.45105926537927,7.25874624688556,3.53204162364559,7.38952312404636,7.637523214283,6.73653956521553,3.60837775205192,6.237166237604,5.87644767262096,5.99998157513386,6.10864482781769,5.63557561913952,5.68964769800674,4.03517557135214,4.04089412668324,2.59908343445687,3.22002181628194,5.49975737510332,5.37385050138233,4.6618330017168,4.38735539328269,2.56907763943695,2.75531004428059,1.69413023184919,4.90559658139833,3.94763136225561,3.56733081982934,2.63177711379521,2.52490348345827,2.84132119556438,2.87789692066117,2.20958193076949,1.6858951517726,1.33325823462642,2.87619641720917,2.98006433795028,2.05253408192934,3.12950824991499,4.06248581461331,3.67477194243728,4.77824420314208,4.25375686934869,4.6406460433978,4.96562811785578,2.80403854522613,1.46654959008086,1.43930183291076,2.75793570820855,1.44031151722503,5.38363327493867,4.45306365210263,4.55800970060255,5.20788416534334,5.12195641909281,5.25641785679774,3.67345454405602,3.75071202163159,6.21151409577759,5.75911078384888,5.12096376598401,6.06402243927332,5.91397567921132,3.11146707815827,2.99989202101243
"CH-CL-4",4.39911001967455,3.42851748223322,3.62904358092379,4.15242562516244,3.19657446128669,2.95043605411043,2.25225430464409,1.79223809569498,0.887910424169331,2.27310859631999,1.43423038072985,1.8321572170009,1.6969529932018,1.87932557441828,3.44793978255866,3.56388870713544,3.72831007277049,0.320266108532819,1.81099578607298,3.33240143236278,0,1.08982880629583,1.9051746032942,1.48652007482804,1.12980652614277,2.50849715744458,2.57152175834074,5.00447697223757,4.32244616166407,4.5761297321595,6.16796651482305,5.79518363620288,7.50341491459588,6.61983612001004,5.58944303632353,5.57574296689664,3.59503144426711,6.54502153961649,6.35270852112279,0.628954423335525,6.48348539828359,6.73148548852022,5.83050183945276,0.275976319689142,5.33112851184123,4.97040994685819,5.09394384937109,5.20260710205492,4.72953789337675,4.78360997224397,0.702774138989358,2.7773788111009,4.88825541305135,1.55916832107195,2.59667017479325,2.47076330107226,2.306361499412,2.43091754450144,4.30055185263719,4.48678425748083,4.3350167637801,2.00250938108826,1.59215985995081,1.21185931752454,2.57417921287974,2.84969608213391,3.46873626233012,3.99173257141297,2.99637439590546,3.08440905003519,3.43704596718137,4.61114243029904,4.71153855115052,4.69342061386025,5.73396080887794,6.66693837357625,6.27922450140023,1.87515700283201,1.35066966903862,1.73755884308773,2.61015661555097,1.97515159212775,3.30375461172693,3.5430895654657,4.72940313929967,4.08119804915594,3.14973393689222,2.97981174514386,4.0714456721811,3.13101490736392,2.83031099590654,3.78316594983897,3.626754015985,3.47551586084587,3.71887307379392,3.77718676318385,3.5920449425829,3.16093523896325,3.01088847890125,3.43625967683392,5.64077855294334
"CH-CL-7",4.48962767425789,3.51903513681655,3.71956123550713,4.24294327974578,3.28709211587003,3.04095370869377,2.64021070652771,1.66663314685835,1.5177842038996,2.90298237605026,0.811945382062475,2.46203099673117,2.78678179949762,1.27226277316956,4.38042406996089,4.65371751343126,4.66079436017272,1.41009491482864,2.44086956580325,4.42223023865861,1.08982880629583,0,1.76980526310958,1.36091512599141,1.75968030587304,2.59901481202792,2.66203941292408,5.09499462682091,4.41296381624741,4.66664738674284,6.25848416940639,5.88570129078622,7.59393256917922,6.71035377459338,5.67996069090687,5.66626062147998,4.52751573166933,6.63553919419983,6.44322617570613,1.71878322963135,6.57400305286693,6.82200314310356,5.9210194940361,0.813852486606683,5.42164616642457,5.06092760144153,5.18446150395443,5.29312475663826,4.82005554796009,4.87412762682731,0.387054667306467,3.86720761739672,5.97808421934717,2.64899712736777,3.68649898108908,3.56059210736808,3.39619030570783,3.52074635079726,5.39038065893302,5.57661306377665,5.42484557007592,3.09233818738408,2.68198866624664,2.30168812382037,3.66400801917557,3.93952488842974,4.55856506862595,5.0815613777088,4.08620320220128,4.17423785633102,4.52687477347719,5.70097123659486,5.80136735744634,5.78324942015608,6.82378961517376,7.75676717987208,7.36905330769605,2.96498580912783,2.44049847533445,2.82738764938355,3.6999854218468,3.06498039842358,4.39358341802276,4.63291837176153,5.81923194559549,5.17102685545177,4.23956274318805,4.06964055143969,5.16127447847693,4.22084371365974,3.92013980220237,4.8729947561348,4.71658282228083,4.56534466714169,4.80870188008974,4.86701556947967,4.68187374887872,4.25076404525908,4.10071728519707,4.52608848312975,6.73060735923917
"CH-CL-11",2.71982241114831,1.74922987370698,1.94975597239755,2.4731380166362,1.51728685276045,1.27114844558419,0.870405443418128,0.112936507599219,1.01726417912487,1.63244675292374,0.957859881047103,1.54578660625452,2.40478813200199,0.497542489940019,3.10988844683437,4.11885472928514,3.3902587370462,2.22544071182702,1.17033394267674,3.88736745451249,1.9051746032942,1.76980526310958,0,0.418654528466158,1.13573523220823,0.829209548918339,0.892234149814502,3.32518936371133,2.64315855313783,2.89684212363326,4.48867890629681,4.11589602767664,5.82412730606964,4.9405485114838,3.91015542779729,3.8964553583704,3.25698010854282,4.86573393109025,4.67342091259655,2.53412902662972,4.80419778975735,5.05219787999398,4.15121423092652,1.81931280645132,3.65184090331499,3.29112233833195,3.41465624084485,3.52331949352868,3.05025028485051,3.10432236371773,1.3925149871511,4.6825534143951,5.94780510518797,3.46434292436615,4.50184477808745,4.37593790436646,4.2115361027062,4.33609214779564,5.89877849857658,6.08501090342021,5.04285190258029,3.90768398438246,3.49733446324501,3.11703392081874,4.17240585881913,4.4479227280733,5.06696290826951,5.58995921735236,4.31593096783228,3.79224418883538,4.14488110598156,6.20936907623842,6.3097651970899,5.40125575266044,6.4782299206461,7.41120748534441,7.02349361316838,3.78033160612621,3.25584427233282,3.64273344638193,4.51533121884517,3.57337823806714,4.01158975052712,4.25092470426589,6.10665737893965,4.78903318795613,5.05490854018642,4.88498634843806,5.97662027547531,5.03618951065812,4.73548559920074,5.68834055313317,5.5319286192792,5.38069046414007,5.62404767708812,5.68236136647805,5.4972195458771,5.06610984225745,4.91606308219545,5.03448632277331,6.34861369174353
"CH-CL-13",3.13847693961447,2.16788440217313,2.36841050086371,2.89179254510236,1.93594138122661,1.68980297405035,1.28905997188429,0.305718020866939,0.598609650658711,1.82522826619146,0.579910055464117,1.4194313946002,2.27843292034767,0.392805499590236,3.30266996010209,4.14536863428131,3.58304025031392,1.80678618336086,1.36311545594446,3.91388135950865,1.48652007482804,1.36091512599141,0.418654528466158,0,0.717080703742072,1.2478640773845,1.31088867828066,3.74384389217749,3.06181308160399,3.31549665209942,4.90733343476297,4.5345505561428,6.2427818345358,5.35920303994996,4.32880995626345,4.31510988683656,3.44976162181054,5.28438845955641,5.0920754410627,2.11547449816357,5.2228523182235,5.47085240846014,4.56986875939268,1.40065827798516,4.07049543178115,3.70977686679811,3.83331076931101,3.94197402199484,3.46890481331667,3.52297689218389,0.973860458684942,4.26389888592894,5.82144989353365,3.04568839589999,4.08319024962129,3.9572833759003,3.79288157424004,3.91743761932948,5.77242328692225,5.95865569176589,4.91649669092597,3.4890294559163,3.07867993477886,2.69837939235258,4.04605064716481,4.32156751641898,4.94060769661518,5.46360400569803,4.18957575617796,3.66588897718106,4.01852589432724,6.0830138645841,6.18340998543558,5.27490054100612,6.35187470899178,7.28485227369009,6.89713840151406,3.36167707766005,2.83718974386667,3.22407891791577,4.09667669037902,3.44702302641281,3.8852345388728,4.12456949261157,5.98030216728533,4.66267797630181,4.63625401172026,4.4663318199719,5.55796574700915,4.61753498219196,4.31683107073458,5.26968602466701,5.11327409081304,4.96203593567391,5.20539314862196,5.26370683801189,5.07856501741094,4.64745531379129,4.49740855372929,4.90813111111898,6.22225848008921
"CH-CL-15",3.26930349353178,2.29871095609045,2.49923705478102,3.02261909901967,2.06676793514392,1.82062952796766,1.12244777850132,1.02279872460901,0.241896101973439,1.14330207017722,1.29699075920619,0.702350690858128,1.56135221660559,1.10988620333231,2.62074376408785,3.42828793053923,2.90111405429968,1.45007263467559,0.681189259930211,3.19680065576658,1.12980652614277,1.75968030587304,1.13573523220823,0.717080703742072,0,1.37869063130181,1.44171523219797,3.8746704460948,3.1926396355213,3.44632320601673,5.03815998868028,4.66537711006011,6.37360838845311,5.49002959386727,4.45963651018076,4.44593644075387,2.76783542579629,5.41521501347372,5.22290199498002,1.75876094947829,5.35367887214082,5.60167896237745,4.70069531330999,1.24097202570484,4.20132198569846,3.84060342071542,3.96413732322832,4.07280057591215,3.59973136723398,3.6538034461012,1.37262563856657,3.90718533724367,5.10436918979157,2.68897484721472,3.72647670093602,3.60056982721502,3.43616802555477,3.56072407064421,5.05534258318018,5.24157498802382,4.19941598718389,3.13231590723102,2.72196638609358,2.34166584366731,3.32896994342273,3.60448681267691,4.22352699287311,4.74652330195596,3.47249505243588,2.94880827343899,3.30144519058516,5.36593316084203,5.46632928169351,4.55781983726405,5.6347940052497,6.56777156994802,6.18005769777199,3.00496352897478,2.48047619518139,2.8673653692305,3.73996314169374,2.72994232267074,3.16815383513073,3.4074887888695,5.26322146354325,3.94559727255974,4.27954046303499,4.10961827128663,5.20125219832387,4.26082143350669,3.96011752204931,4.91297247598174,4.75656054212777,4.60532238698864,4.84867959993669,4.90699328932662,4.72185146872567,4.29074176510602,4.14069500504402,4.19105040737691,5.50517777634714
"CH-CL-17",1.89061286222997,0.920020324788638,1.12054642347921,1.64392846771787,0.688077303842112,0.441938896665852,0.256242852800489,0.942146056517557,1.62058673327525,1.1596141816186,1.78706942996544,1.07295403494938,1.93195556069685,1.32675203885836,2.63705587552923,3.64602215798,2.91742616574107,2.8287632659774,0.697501371371597,3.41453488320735,2.50849715744458,2.59901481202792,0.829209548918339,1.2478640773845,1.37869063130181,0,0.0630246008961632,2.49597981479299,1.81394900421949,2.06763257471493,3.65946935737848,3.28668647875831,4.9949177571513,4.11133896256546,3.08094587887895,3.06724580945207,2.78414753723768,4.03652438217192,3.84421136367821,3.1374515807801,3.97498824083901,4.22298833107565,3.32200468200818,2.61966265700665,2.82263135439665,2.46191278941361,2.58544669192651,2.69410994461034,2.22104073593217,2.27511281479939,2.22172453606944,5.28587596854547,5.47497253388283,3.5165289378178,5.10516733223783,4.97926045851683,4.81485865685658,4.93941470194602,5.42594592727144,5.61217833211507,4.57001933127515,4.51100653853283,4.10065701739539,3.72035647496912,3.69957328751399,3.97509015676816,4.59413033696437,5.11712664604722,3.84309839652714,3.31941161753024,3.67204853467642,5.73653650493328,5.83693262578477,4.9284231813553,6.00539734934096,6.93837491403927,6.55066104186324,4.38365416027658,3.8591668264832,4.24605600053231,5.11865377299555,3.100545666762,3.53875717922199,3.77809213296076,5.63382480763451,4.31620061665099,5.6582310943368,5.48830890258844,6.23669200662715,5.63951206480849,5.33880815335112,6.29166310728355,5.35213685008062,5.20089869494148,6.22737023123849,6.28568392062842,6.10054210002747,5.66943239640783,5.51938563634583,4.56165375146817,5.87578112043839
