"","CH-LF-16","CH-LF-14","CH-LF-46","CH-LF-48","CH-LF-50","CH-LF-49","CH-LF-52","CH-LF-51","CH-LF-6","CH-LF-9","CH-LF-54","CH-LF-53","CH-LF-12","CH-LF-5","CH-LF-36","CH-LF-13","CH-LF-26","CH-LF-30","CH-LF-34","CH-LF-35","CH-LF-3","CH-LF-7","CH-LF-8","CH-LF-10","CH-LF-11","CH-LF-17","CH-LF-18","CH-LF-21","CH-LF-22","CH-LF-25","CH-LF-27","CH-LF-28","CH-LF-31","CH-LF-33","CH-LF-37","CH-LF-39","CH-LF-40","CH-LF-41","CH-LF-42","CH-LF-1","CH-LF-45","CH-LF-47","CH-LF-55","CH-LF-38","CH-LF-43","CH-LF-44","CH-LF-29","CH-LF-32","CH-LF-2","CH-LF-20","CH-LF-24","CH-LF-19","CH-LF-23","CH-LF-4","CH-LF-15","IX-LF-11","IX-LF-2","IX-LF-4","IX-LF-10","IX-LF-13","IX-LF-3","IX-LF-5","IX-LF-12","IX-LF-1","IX-LF-9","IX-LF-7/8","IX-LF-6","TX-LF-25","TX-LF-26/27/28/29","TX-LF-21","TX-LF-23","TX-LF-19","TX-LF-24","TX-LF-20","TX-LF-22","XO-LF-3","XO-LF-1","XO-LF-2"
"CH-LF-4",3.00012423780777,2.12689784363359,2.01691059299177,0.901140167309014,2.51337231347173,1.96428914080363,2.62758624716007,2.33690772202556,1.01486344971052,1.69695163612566,4.58148629497191,4.29023448254055,1.82225946299551,1.70529715707769,3.51800302238347,1.94868811452927,4.30424524950447,4.53358349387019,4.24023170910403,4.43862483412466,0.880085001216636,1.35917413483824,1.49977172128593,2.25328387714851,2.46214505280737,2.98242917122904,3.24898448469847,3.93745072943406,3.88021768102186,4.16726465397416,4.46932772463318,4.56584619662009,4.54521730876329,4.3290161305462,6.91841921369682,6.42362215853858,6.67154648023537,6.1650851757723,5.84678317668231,1.0508310974071,5.29764582647966,1.59764937822979,3.61397297423963,6.60055544123227,5.69095554087184,5.39311011613586,4.4635633719026,3.98233253222348,0.391092084778822,3.66092964277486,4.04100557904242,3.46555105961944,3.74929990240148,0,2.70417139314471,6.02660242560755,2.01498188101313,3.12808325155292,5.94621956952317,3.68543262460277,3.37038437264623,3.86709559830905,7.64704034096055,2.69924421152205,5.86544011642503,5.62532421861195,4.91135847010686,3.76401455425802,5.28637779763881,3.70650602844319,2.85125719243074,4.19774349986846,3.0063929329781,3.64094894676419,3.338892512101,4.50768171467737,4.54166532869388,4.61049356951247
"CH-LF-15",0.295952844663053,1.16782083850302,1.60943497141304,2.29444608830182,2.37904922887482,2.92813240154292,3.77861988073704,3.48794135560253,1.6893079434342,1.5830171417839,5.7896534669837,5.44126811611751,1.07352681548306,1.94086493156569,1.68252055576923,0.947098163949297,1.60007385635976,1.82941210072547,1.53606031595931,1.73445344097994,3.58425639436135,1.34499725830648,1.20439967185878,1.84999546527574,1.64113428961688,0.278257778084328,0.544813091553759,1.23327933628935,1.17604628787715,1.46309326082945,1.76515633148847,1.86167480347537,1.84104591561858,1.62484473740148,4.2142478205521,3.71945076539386,3.96737508709066,3.46091378262758,3.1426117835376,3.75500249055182,2.59347443333495,1.59793687738104,3.05195148682584,3.89638404808756,2.98678414772712,2.68893872299115,1.75939197875788,1.27816113907876,3.09526347792354,0.956758249630147,1.3368341858977,0.76137966647473,1.04512850925677,2.70417139314471,0,7.94265492240631,4.71915327415785,5.83225464469763,7.86227206632193,6.38960401774749,6.07455576579095,6.50404416364656,9.5630928377593,5.40341560466676,7.78149261322379,7.54137671541071,6.82741096690562,6.46818594740273,7.99054919078353,6.4106774215879,5.55542858557546,6.90191489301317,5.71056432612281,6.3451203399089,6.04306390524572,6.42373421147613,6.57414422569053,6.52654606631123
"IX-LF-11",8.23860776706936,6.77483408390329,6.33321995099327,6.07767149435801,5.56360569353148,5.01452252086339,4.16403504166927,4.45471356680378,6.96510057933894,7.64718876575408,2.15300145542261,2.50138680628879,7.02783509161699,7.65553428670611,9.4682401520119,6.99555675845701,9.06031047177601,9.63956397728274,9.47871523836562,9.67710836338624,5.88759705814384,7.30941126446666,7.45000885091436,8.20352100677694,8.4123821824358,8.22091270049063,8.48746801396006,9.17593425869565,8.54011155324808,9.19729106730632,9.22539294690472,9.41888446334795,9.52392247247719,9.56749965980779,12.1569027429584,11.6621056878002,11.910030009497,11.4035687050339,11.0852667059439,4.97577132820045,10.5361293557413,6.503425029719,6.66420635429938,11.8390389704939,10.9294390701334,10.6315936453975,9.49358978523476,9.22081606148507,5.63551034082873,8.89941317203645,9.27948910830401,8.70403458888104,8.98778343166307,6.02660242560755,7.94265492240631,0,4.01162054459442,2.89851917405463,0.0803828560843791,2.38638018230067,2.92918692352241,2.1595068272985,1.62043791535299,5.14591893164485,0.161162309182522,0.401278206995597,1.11524395550069,4.08114858890888,2.55878534552809,4.96131173324871,5.06163112662782,4.27731638185657,4.8387702101888,4.46797922371174,4.59369821690653,1.51892071093018,1.53014747820956,1.41610885609508
"IX-LF-2",5.0151061188209,3.64795916138693,3.20634502847691,2.91612204832215,2.43673077101513,1.88764759834703,1.03716011915291,1.32783864428742,3.02984533072365,3.71193351713879,2.56650441395877,2.69980835453339,3.83724134400864,3.72027903809082,5.5329849033966,3.86868183594065,5.93343554925965,6.51268905476638,6.25521359011716,6.45360671513779,1.87597651354942,3.37415601585137,3.51475360229907,4.26826575816164,4.4771269338205,4.99741105224218,5.26396636571161,5.95243261044719,5.41323663073172,6.07041614478997,6.09851802438836,6.29200954083159,6.39704754996084,6.34399801155933,8.93340109470995,8.43860403955171,8.68652836124851,8.18006705678543,7.86176505769545,0.964150783606031,7.31262770749279,3.37655010720264,3.53733143178303,8.61553732224541,7.70593742188497,7.408091997149,6.3667148627184,5.99731441323661,1.62388979623431,5.675911523788,6.05598746005555,5.48053294063258,5.76428178341462,2.01498188101313,4.71915327415785,4.01162054459442,0,1.11310137053978,3.93123768851004,1.67045074358964,1.3554024916331,1.85211371729592,5.63205845994741,2.79409319608443,3.8504582354119,3.61034233759882,2.89637658909373,2.25343259647633,3.77579583985712,3.13359574081616,2.94610617699313,3.19705778438346,3.01105421775625,2.64026323127919,2.76598222447397,2.49269983366424,2.52668344768075,2.59551168849934
"IX-LF-4",6.12820748936069,4.76106053192672,4.3194463990167,4.02922341886193,3.54983214155491,3.00074896888681,2.15026148969269,2.4409400148272,4.14294670126343,4.82503488767858,1.45340304341899,1.80178839428518,4.95034271454843,4.83338040863061,6.64608627393639,4.98178320648044,7.04653691979944,7.62579042530617,7.36831496065694,7.56670808567757,2.98907788408921,4.48725738639115,4.62785497283885,5.38136712870143,5.59022830436029,6.11051242278196,6.37706773625139,7.06553398098698,6.5263380012715,7.18351751532975,7.21161939492815,7.40511091137138,7.51014892050062,7.45709938209911,10.0465024652497,9.55170541009149,9.79962973178829,9.29316842732521,8.97486642823523,2.07725215414581,8.42572907803258,4.48965147774243,4.65043280232281,9.72863869278519,8.81903879242475,8.52119336768878,7.47981623325819,7.11041578377639,2.73699116677409,6.78901289432778,7.16908883059533,6.59363431117236,6.8773831539544,3.12808325155292,5.83225464469763,2.89851917405463,1.11310137053978,0,2.81813631797025,0.557349373049856,0.242301121093314,0.739012346756136,4.51895708940763,3.90719456662422,2.73735686487211,2.49724096705904,1.78327521855394,3.04637362435612,4.56873686773691,3.92653676869595,4.02685616207506,3.98999881226325,3.80399524563604,3.43320425915898,3.55892325235377,1.37959846312445,1.41358207714096,1.48241031795955
"IX-LF-10",8.15822491098498,6.69445122781891,6.25283709490889,5.99728863827363,5.48322283744711,4.93413966477901,4.08365218558489,4.3743307107194,6.88471772325456,7.5668059096697,2.07261859933823,2.42100395020441,6.94745223553261,7.57515143062174,9.38785729592752,6.91517390237263,8.97992761569163,9.55918112119836,9.39833238228124,9.59672550730187,5.80721420205946,7.22902840838228,7.36962599482998,8.12313815069256,8.33199932635142,8.14052984440626,8.40708515787569,9.09555140261127,8.4597286971637,9.11690821122195,9.14501009082034,9.33850160726357,9.44353961639281,9.48711680372341,12.076519886874,11.5817228317158,11.8296471534126,11.3231858489495,11.0048838498595,4.89538847211607,10.4557464996569,6.42304217363462,6.583823498215,11.7586561144095,10.8490562140491,10.5512107893131,9.41320692915038,9.14043320540069,5.55512748474435,8.81903031595208,9.19910625221963,8.62365173279666,8.9074005755787,5.94621956952317,7.86227206632193,0.0803828560843791,3.93123768851004,2.81813631797025,0,2.30599732621629,2.84880406743803,2.07912397121412,1.70082077143737,5.1762585732917,0.0807794530981432,0.320895350911218,1.03486109941631,4.11148823055573,2.58912498717494,4.99165137489556,5.09197076827467,4.30765602350342,4.86910985183565,4.4983188653586,4.62403785855338,1.4385378548458,1.44976462212518,1.3357260000107
"IX-LF-13",6.68555686241054,5.31840990497657,4.87679577206655,4.58657279191179,4.10718151460477,3.55809834193667,2.70761086274255,2.99828938787706,4.70029607431329,5.38238426072843,1.14015175261437,1.48853710348056,5.50769208759828,5.39072978168046,7.20343564698624,5.53913257953029,7.60388629284929,8.18313979835602,7.9256643337068,8.12405745872742,3.54642725713906,5.04460675944101,5.18520434588871,5.93871650175128,6.14757767741014,6.66786179583181,6.93441710930125,7.62288335403683,7.08368737432136,7.74086688837961,7.768968767978,7.96246028442124,8.06749829355048,8.01444875514897,10.6038518382996,10.1090547831413,10.3569791048381,9.85051780037507,9.53221580128508,2.63460152719567,8.98307845108243,5.04700085079228,5.20778217537266,10.285988065835,9.37638816547461,9.07854274073863,8.03716560630804,7.66776515682625,3.29434053982395,7.34636226737763,7.72643820364519,7.15098368422222,7.43473252700425,3.68543262460277,6.38960401774749,2.38638018230067,1.67045074358964,0.557349373049856,2.30599732621629,0,0.542806741221745,0.425761055951517,4.00681809765366,4.41164958722052,2.22521787311815,1.98510197530507,1.27113622679998,3.34687924448455,4.73356340719494,4.22704238882438,4.32736178220349,4.29050443239168,4.10450086576447,3.73370987928741,3.8594288724822,1.00664271830551,0.856232704091108,0.970271326205588
"IX-LF-3",6.370508610454,5.00336165302003,4.56174752011001,4.27152453995525,3.79213326264823,3.24305008998013,2.39256261078601,2.68324113592052,4.38524782235675,5.06733600877189,1.68295849383612,2.0313438447023,5.19264383564174,5.07568152972392,6.8883873950297,5.22408432757375,7.28883804089275,7.86809154639948,7.61061608175026,7.80900920677088,3.23137900518252,4.72955850748447,4.87015609393217,5.62366824979474,5.8325294254536,6.35281354387527,6.61936885734471,7.30783510208029,6.76863912236482,7.42581863642306,7.45392051602146,7.64741203246469,7.75245004159393,7.69940050319243,10.288803586343,9.79400653118481,10.0419308528816,9.53546954841853,9.21716754932854,2.31955327523913,8.66803019912589,4.73195259883574,4.89273392341612,9.97093981387851,9.06133991351807,8.76349448878209,7.7221173543515,7.35271690486971,2.97929228786741,7.03131401542109,7.41138995168865,6.83593543226568,7.11968427504771,3.37038437264623,6.07455576579095,2.92918692352241,1.3554024916331,0.242301121093314,2.84880406743803,0.542806741221745,0,0.968567797173261,4.54962483887541,3.86884284599878,2.76802461433989,2.52790871652682,1.81394296802172,2.80407250326281,4.3264357466436,3.68423564760263,3.78455504098174,3.74769769116994,3.56169412454273,3.19090313806567,3.31662213126045,1.54944945952726,1.39903944531285,1.51307806742733
"IX-LF-5",6.79999700830961,5.33622332514354,4.89460919223352,4.63906073559825,4.12499493477173,3.57591176210364,2.72542428290952,3.01610280804402,4.88195904801957,5.56404723443471,0.714390696662855,1.06277604752904,5.58922433285724,5.57239275538674,7.38509862069252,5.55694599969726,7.62169971301626,8.20095321852299,8.04010447960587,8.23849760462649,3.72809023084534,5.22626973314729,5.36686731959499,6.12037947545756,6.32924065111643,6.78230194173088,7.04885725520031,7.7373234999359,7.10150079448833,7.75868030854657,7.78678218814497,7.9802737045882,8.08531171371744,8.12888890104803,10.7182919841987,10.2234949290404,10.4714192507372,9.96495794627414,9.64665594718415,2.81626450090195,9.0975185969815,5.06481427095925,5.22559559553963,10.4004282117341,9.49082831137368,9.1929828866377,8.05497902647501,7.78220530272532,3.47600351353023,7.4608024132767,7.84087834954426,7.26542383012129,7.54917267290332,3.86709559830905,6.50404416364656,2.1595068272985,1.85211371729592,0.739012346756136,2.07912397121412,0.425761055951517,0.968567797173261,0,3.77994474265149,4.64620691338035,1.99834451811598,1.7582286203029,1.04426287179781,3.77264030043607,4.50669005219277,4.65280344477589,4.753122838155,4.7162654883432,4.53026192171599,4.15947093523893,4.28518992843371,0.640586116368317,0.790996130582723,0.743397971203418
"IX-LF-12",9.85904568242235,8.39527199925628,7.95365786634626,7.698109409711,7.18404360888448,6.63496043621638,5.78447295702226,6.07515148215677,8.58553849469194,9.26762668110708,3.7734393707756,4.12182472164179,8.64827300696998,9.27597220205911,11.0886780673649,8.61599467381,10.680748387129,11.2600018926357,11.0991531537186,11.2975462787392,7.50803497349683,8.92984917981966,9.07044676626735,9.82395892212993,10.0328200977888,9.84135061584363,10.1079059293131,10.7963721740486,10.1605494686011,10.8177289826593,10.8458308622577,11.0393223787009,11.1443603878302,11.1879375751608,13.7773406583114,13.2825436031532,13.53046792485,13.0240066203869,12.7057046212969,6.59620924355344,12.1565672710942,8.12386294507199,8.28464426965238,13.4594768858469,12.5498769854864,12.2520315607504,11.1140277005878,10.8412539768381,7.25594825618172,10.5198510873894,10.899927023657,10.324472504234,10.6082213470161,7.64704034096055,9.5630928377593,1.62043791535299,5.63205845994741,4.51895708940763,1.70082077143737,4.00681809765366,4.54962483887541,3.77994474265149,0,6.76635684699784,1.78160022453552,2.02171612234859,2.73568187085369,5.70158650426187,4.17922326088108,6.5817496486017,6.68206904198081,5.89775429720956,6.45920812554179,6.08841713906474,6.21413613225952,3.13935862628318,3.15058539356255,3.03654677144807
