"","CH-LTAzI_EA-24","CH-LTAzI_EA-25","CH-LTAzI_EA-26","CH-LTAzI_EA-27","CH-LTAzI_EA-28","CH-LTAzI_EA-3","CH-LTAzI_EA-29","CH-LTAzI_EA-30","CH-LTAzI_EA-31","CH-LTAzI_EA-32","CH-LTAzI_EA-33/34","CH-LTAzI_EA-35","CH-LTAzI_EA-36","CH-LTAzI_EA-4","CH-LTAzI_EA-37","CH-LTAzI_EA-38","CH-LTAzI_EA-39","CH-LTAzI_EA-40","CH-LTAzI_EA-41","CH-LTAzI_EA-42/43","CH-LTAzI_EA-44","CH-LTAzI_EA-45","CH-LTAzI_EA-46","CH-LTAzI_EA-5","CH-LTAzI_EA-47/48","CH-LTAzI_EA-49","CH-LTAzI_EA-50","CH-LTAzI_EA-51","CH-LTAzI_EA-52","CH-LTAzI_EA-6/7","CH-LTAzI_EA-53","CH-LTAzI_EA-54","CH-LTAzI_EA-55","CH-LTAzI_EA-8","CH-LTAzI_EA-56","CH-LTAzI_EA-57","CH-LTAzI_EA-58","CH-LTAzI_EA-59","CH-LTAzI_EA-60","CH-LTAzI_EA-61","CH-LTAzI_EA-62","CH-LTAzI_EA-63","CH-LTAzI_EA-64","CH-LTAzI_EA-65","CH-LTAzI_EA-66","CH-LTAzI_EA-9","CH-LTAzI_EA-67","CH-LTAzI_EA-68","CH-LTAzI_EA-10","CH-LTAzI_EA-1","CH-LTAzI_EA-11","CH-LTAzI_EA-13","CH-LTAzI_EA-12","CH-LTAzI_EA-2","CH-LTAzI_EA-14","CH-LTAzI_EA-15","CH-LTAzI_EA-16","CH-LTAzI_EA-17","CH-LTAzI_EA-18","CH-LTAzI_EA-19","CH-LTAzI_EA-20","CH-LTAzI_EA-21","CH-LTAzI_EA-22","CH-LTAzI_EA-23","IX-LTAzI_EA-2","IX-LTAzI_EA-1","IX-LTAzI_EA-4","IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4","TX-LTAzI_EA-2","TX-LTAzI_EA-3","TX-LTAzI_EA-4","IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1","XO-LTAzI_EA-1","XO-LTAzI_EA-2","XO-LTAzI_EA-3"
"CH-LTAzI_EA-33/34",0.654015804715409,0.537754950739585,0.349290871252911,0.439640583954044,0.718291349539492,3.29624568605397,0.619880415304308,0.811115094037138,0.341678500049054,0.36494905920538,0,0.18229639017668,0.449466579789173,3.03620096397271,0.6823689975896,0.724641367464922,0.86542191894818,0.98823710781853,1.02724094925069,1.27944625707954,1.45941867483288,2.73944071387327,2.36191212710395,2.4316373519373,3.00390577022666,3.22428513527346,3.58744391157612,3.39967952951354,3.5256255751245,1.96834523636338,4.10360783570124,3.86877247157656,4.17693345782615,2.13692311888945,5.51479159445734,5.41335079384985,4.38824936412907,4.48138534128653,4.64257557282273,4.82949852836668,5.23075859809781,5.21989070966349,5.1780146357104,5.00924181456693,4.75591463992758,1.21126815615272,5.39601123184446,5.38728170365934,0.872346060237758,4.17351213719611,1.86656151224891,1.89476506779633,2.5516697395547,3.88615976121155,1.46682967031797,1.02460355871127,1.20425985293956,1.27843358937634,0.824897226507701,0.750709738185381,0.88243411485898,0.69331295838921,0.709347547460028,0.494723389460019,6.28005750040181,5.37410078105106,6.83840123931245,12.099173692761,8.30985176572093,8.72728769637841,9.57561359325929,7.74675851621193,6.31920053985434,6.20369279707064,5.85605816189492
"CH-LTAzI_EA-35",0.83631219489209,0.720051340916266,0.531587261429591,0.569924840838128,0.848575606423575,3.11394929587729,0.437584025127627,0.628818703860457,0.159382109872374,0.1826526690287,0.18229639017668,0,0.267170189612493,2.85390457379603,0.500072607412919,0.542344977288241,0.6831255287715,0.805940717641849,0.844944559074011,1.09714986690286,1.2771222846562,2.55714432369659,2.17961573692727,2.24934096176062,2.82160938004998,3.04198874509678,3.40514752139944,3.21738313933686,3.34332918494782,1.7860488461867,3.92131144552456,3.68647608139988,3.99463706764947,2.31921950906613,5.33249520428066,5.23105440367317,4.20595297395239,4.29908895110985,4.46027918264605,4.64720213819,5.04846220792113,5.03759431948681,4.99571824553372,4.82694542439025,4.5736182497509,1.39356454632941,5.21371484166778,5.20498531348266,1.05464245041444,3.99121574701943,2.04885790242559,2.07706145797301,2.73396612973138,3.70386337103487,1.64912606049465,1.20689994888795,1.38655624311624,1.46072997955302,1.00719361668438,0.933006128362062,1.06473050503566,0.87560934856589,0.891643937636708,0.6770197796367,6.09776111022513,5.19180439087437,6.65610484913577,11.9168773025843,8.12755537554425,8.54499130620173,9.3933172030826,7.56446212603525,6.13690414967766,6.02139640689396,5.67376177171824
"CH-LTAzI_EA-36",1.10348238450458,0.987221530528758,0.798757451042084,0.83709503045062,1.11574579603607,2.8467791062648,0.534767741153242,0.726002419886072,0.202053784449756,0.449822858641193,0.449466579789173,0.267170189612493,0,2.58673438418354,0.752427277038761,0.275174787675749,0.415955339159007,0.538770528029357,0.577774369461518,0.829979677290372,1.0099520950437,2.2899741340841,1.91244554731478,1.98217077214813,2.55443919043748,2.77481855548429,3.13797733178695,2.95021294972437,3.07615899533533,1.51887865657421,3.65414125591207,3.41930589178739,3.72746687803698,2.19418362436295,5.06532501466816,4.96388421406068,3.9387827843399,4.03191876149736,4.19310899303356,4.38003194857751,4.78129201830864,4.77042412987432,4.72854805592123,4.55977523477776,4.3064480601384,1.6607347359419,4.94654465205529,4.93781512387016,1.32181264002693,3.72404555740694,2.31602809203808,2.3442316475855,3.00113631934387,3.43669318142238,1.91629625010714,1.47407013850045,1.65372643272873,1.72790016916551,1.27436380629687,1.20017631797455,1.33190069464815,1.14277953817838,1.1588141272492,0.944189969249192,5.83059092061264,4.92463420126188,6.38893465952328,11.6497071129718,7.86038518593176,8.27782111658924,9.12614701347011,7.29729193642276,5.86973396006517,5.75422621728147,5.40659158210574
"CH-LTAzI_EA-4",3.35111185513078,3.35370170773051,3.31751383819097,3.42217051215177,3.70082127773722,0.260044722081263,3.05443040258127,2.86319572384844,2.72814612423162,3.03489834034234,3.03620096397271,2.85390457379603,2.58673438418354,0,3.27208993846679,2.31155959650779,2.17077904502453,2.29359423389488,2.33259807532704,2.57235020986957,2.39237779211623,1.86741292661449,1.48988433984516,0.604563612035406,2.13187798296787,2.35225734801467,2.71541612431734,2.52765174225475,2.65359778786571,1.06785572760933,3.23158004844245,2.99674468431777,3.30490567056736,1.35093785457357,4.64276380719855,4.54132300659106,3.51622157687028,3.60935755402774,3.77054778556394,3.95747074110789,4.35873081083902,4.3478629224047,4.30598684845161,4.13721402730814,3.88388685266879,2.2765928173103,4.52398344458567,4.51525391640055,2.18943709792203,1.1373111732234,2.4319108589954,3.11001519752922,3.26974494897115,0.849958797238839,3.53795059500758,3.72169960912665,3.47112042074906,3.26363696136142,3.52199327692307,3.44780578860075,2.848903091631,2.65978193516123,2.78168392669978,2.56705976869977,3.2438565364291,2.33789981707834,3.83477738678777,9.07757432792469,5.28825240088466,5.70568833154213,6.55401422842301,4.74313466368725,5.26013254097424,5.33166500981185,4.98403037463613
"CH-LTAzI_EA-37",1.32068239486704,1.20442154089122,1.01595746140454,0.704692110193647,0.983342875779095,3.53213466054806,0.217659535885519,0.408894214618349,0.550373492589005,0.317419938384219,0.6823689975896,0.500072607412919,0.752427277038761,3.27208993846679,0,0.960530341959005,1.10131089344226,1.05338542306627,0.95181138492431,0.885781602195855,1.06575401994919,2.34577605898958,1.96824747222026,2.66752632643139,2.61024111534297,2.83062048038977,3.19377925669243,3.00601487462985,3.13196092024081,2.20423421085746,3.70994318081755,3.47510781669287,3.78326880294246,2.81929211647905,5.12112693957365,5.01968613896616,3.99458470924538,4.08772068640284,4.24891091793904,4.43583387348299,4.83709394321412,4.8262260547798,4.78434998082671,4.61557715968324,4.36224998504389,1.89363715374232,5.00234657696077,4.99361704877565,1.55471505782736,4.07450265267717,2.54893050983851,2.56143165794796,3.21833632970633,3.78715027669261,2.1334962604696,1.6912701488629,1.87092644309119,1.94510017952797,1.49156381665933,1.41737632833701,1.56480311244858,1.37568195597881,1.39171654504963,1.17709238704962,6.18104801588287,5.27509129653211,6.44473658442876,11.7055090378773,7.91618711083724,8.33362304149472,9.1819489383756,7.35309386132824,5.92553588497065,5.81002814218695,5.46239350701123
"CH-LTAzI_EA-38",1.37865717218033,1.26239631820451,1.07393223871783,1.11061091564398,1.38926168122943,2.57160431858905,0.742870806073486,0.551636127340656,0.416586527723831,0.723338743834553,0.724641367464922,0.542344977288241,0.275174787675749,2.31155959650779,0.960530341959005,0,0.140780551483258,0.263595740353608,0.30259958178577,0.554804889614623,0.734777307367956,2.01479934640835,1.63727075963903,1.70699598447238,2.27926440276174,2.49964376780854,2.8628025441112,2.67503816204862,2.80098420765958,1.24370386889846,3.37896646823632,3.14413110411164,3.45229209036123,1.9190088366872,4.79015022699241,4.68870942638493,3.66360799666415,3.75674397382161,3.91793420535781,4.10485716090176,4.50611723063289,4.49524934219857,4.45337326824548,4.28460044710201,4.03127327246266,1.93590952361765,4.67136986437954,4.66264033619442,1.59698742770268,3.44887076973119,2.59120287971383,2.61940643526125,3.27631110701962,3.16151839374663,2.19147103778289,1.74924492617619,1.92890122040448,2.00307495684126,1.54953859397262,1.4753511056503,1.6070754823239,1.41795432585413,1.43398891492495,1.21936475692494,5.55541613293689,4.64945941358613,6.11375987184753,11.374532325296,7.58521039825601,8.00264632891349,8.85097222579437,7.02211714874701,5.59455917238942,5.47905142960572,5.13141679443
"CH-LTAzI_EA-39",1.51943772366359,1.40317686968777,1.21471279020109,1.25139146712724,1.53004223271269,2.43082376710579,0.883651357556744,0.692416678823914,0.557367079207089,0.864119295317811,0.86542191894818,0.6831255287715,0.415955339159007,2.17077904502453,1.10131089344226,0.140780551483258,0,0.12281518887035,0.161819030302511,0.414024338131365,0.593996755884697,1.87401879492509,1.49649020815577,1.56621543298913,2.13848385127848,2.35886321632528,2.72202199262794,2.53425761056536,2.66020365617632,1.1029233174152,3.23818591675306,3.00335055262838,3.31151153887797,1.77822828520394,4.64936967550916,4.54792887490167,3.52282744518089,3.61596342233835,3.77715365387455,3.9640766094185,4.36533667914963,4.35446879071531,4.31259271676222,4.14381989561875,3.8904927209794,2.07669007510091,4.53058931289628,4.52185978471116,1.73776797918594,3.30809021824793,2.73198343119709,2.76018698674451,3.41709165850288,3.02073784226337,2.33225158926615,1.89002547765945,2.06968177188774,2.14385550832452,1.69031914545588,1.61613165713356,1.74785603380716,1.55873487733739,1.57476946640821,1.3601453084082,5.41463558145363,4.50867886210288,5.97297932036427,11.2337517738128,7.44442984677275,7.86186577743023,8.71019167431111,6.88133659726375,5.45377862090616,5.33827087812246,4.99063624294674
"CH-LTAzI_EA-40",1.64225291253394,1.52599205855812,1.33752797907144,1.37420665599759,1.65285742158304,2.55363895597614,0.83572588718075,0.64449120844792,0.680182268077439,0.986934484188161,0.98823710781853,0.805940717641849,0.538770528029357,2.29359423389488,1.05338542306627,0.263595740353608,0.12281518887035,0,0.101574038141959,0.353779345970812,0.533751763724145,1.81377380276454,1.43624521599522,1.68903062185947,2.07823885911793,2.29861822416473,2.66177700046739,2.47401261840481,2.59995866401577,1.22573850628555,3.17794092459251,2.94310556046783,3.25126654671742,1.90104347407429,4.5891246833486,4.48768388274112,3.46258245302034,3.5557184301778,3.716908661714,3.90383161725795,4.30509168698908,4.29422379855476,4.25234772460167,4.0835749034582,3.83024772881884,2.19950526397125,4.47034432073573,4.4616147925506,1.86058316805629,3.43090540711828,2.85479862006744,2.88300217561486,3.53990684737323,3.14355303113372,2.4550667781365,2.0128406665298,2.19249696075809,2.26667069719487,1.81313433432623,1.73894684600391,1.87067122267751,1.68155006620774,1.69758465527856,1.48296049727855,5.53745077032398,4.63149405097322,5.91273432820372,11.1735067816522,7.3841848546122,7.80162078526967,8.64994668215055,6.8210916051032,5.39353362874561,5.27802588596191,4.93039125078618
"CH-LTAzI_EA-41",1.6812567539661,1.56499589999028,1.3765318205036,1.37635537694715,1.65500614253259,2.59264279740831,0.734151849038791,0.542917170305961,0.7191861095096,0.989083205137718,1.02724094925069,0.844944559074011,0.577774369461518,2.33259807532704,0.95181138492431,0.30259958178577,0.161819030302511,0.101574038141959,0,0.252205307828853,0.432177725582186,1.71219976462258,1.33467117785326,1.72803446329164,1.97666482097597,2.19704418602277,2.56020296232543,2.37243858026285,2.49838462587381,1.26474234771771,3.07636688645055,2.84153152232587,3.14969250857546,1.94004731550645,4.48755064520664,4.38610984459916,3.36100841487838,3.45414439203584,3.61533462357204,3.80225757911599,4.20351764884712,4.1926497604128,4.15077368645971,3.98200086531624,3.72867369067689,2.23850910540342,4.36877028259377,4.36004075440864,1.89958700948845,3.44092635831017,2.8938024614996,2.92200601704702,3.57891068880539,3.15357398232561,2.49407061956866,2.05184450796196,2.23150080219025,2.30567453862703,1.85213817575839,1.77795068743607,1.90967506410967,1.7205539076399,1.73658849671072,1.52196433871071,5.54747172151587,4.64151500216511,5.81116029006176,11.0719327435103,7.28261081647024,7.70004674712772,8.54837264400859,6.71951756696124,5.29195959060365,5.17645184781995,4.82881721264422
"CH-LTAzI_EA-42/43",1.92631587889208,1.81005502491626,1.62159094542959,1.31032559421869,1.58897635980414,2.83239493195083,0.668122066310336,0.476887387577506,0.971391417338453,0.923053422409263,1.27944625707954,1.09714986690286,0.829979677290372,2.57235020986957,0.885781602195855,0.554804889614623,0.414024338131365,0.353779345970812,0.252205307828853,0,0.179972417753333,1.45999445679373,1.0824658700244,1.98023977112049,1.72445951314711,1.94483887819392,2.30799765449658,2.12023327243399,2.24617931804496,1.51694765554656,2.8241615786217,2.58932621449702,2.89748720074661,2.19225262333531,4.23534533737779,4.13390453677031,3.10880310704953,3.20193908420698,3.36312931574319,3.55005227128714,3.95131234101827,3.94044445258395,3.89856837863086,3.72979555748739,3.47646838284803,2.49071441323227,4.11656497476492,4.10783544657979,2.1517923173173,3.18872105048132,3.14600776932846,3.167065141973,3.82396981373137,2.90136867449676,2.73912974449465,2.29690363288795,2.47655992711623,2.55073366355302,2.09719730068437,2.02300981236206,2.16188037193852,1.97275921546875,1.98879380453957,1.77416964653956,5.29526641368702,4.38930969433626,5.5589549822329,10.8197274356814,7.03040550864139,7.44784143929886,8.29616733617974,6.46731225913239,5.0397542827748,4.92424653999109,4.57661190481537
"CH-LTAzI_EA-44",2.10628829664542,1.99002744266959,1.80156336318292,1.49029801197202,1.76894877755747,2.6524225141975,0.848094484063668,0.656859805330838,1.15136383509179,1.1030258401626,1.45941867483288,1.2771222846562,1.0099520950437,2.39237779211623,1.06575401994919,0.734777307367956,0.593996755884697,0.533751763724145,0.432177725582186,0.179972417753333,0,1.2800220390404,0.902493452271072,2.16021218887382,1.54448709539378,1.76486646044058,2.12802523674325,1.94026085468066,2.06620690029162,1.6969200732999,2.64418916086837,2.40935379674369,2.71751478299327,2.37222504108864,4.05537291962446,3.95393211901697,2.9288306892962,3.02196666645365,3.18315689798985,3.37007985353381,3.77133992326494,3.76047203483062,3.71859596087752,3.54982313973405,3.2964959650947,2.6706868309856,3.93659255701159,3.92786302882646,2.33176473507064,3.00874863272798,3.32598018708179,3.34703755972634,4.00394223148471,2.72139625674342,2.91910216224798,2.47687605064128,2.65653234486957,2.73070608130635,2.27716971843771,2.20298223011539,2.34185278969186,2.15273163322209,2.16876622229291,1.9541420642929,5.11529399593368,4.20933727658293,5.37898256447957,10.6397550179281,6.85043309088805,7.26786902154553,8.11619491842641,6.28733984137905,4.85978186502146,4.74427412223776,4.39663948706204
"CH-LTAzI_EA-45",3.38631033568581,3.27004948170999,3.08158540222332,2.77032005101242,3.04897081659787,2.12745764869575,2.12811652310407,1.93688184437124,2.43138587413218,2.38304787920299,2.73944071387327,2.55714432369659,2.2899741340841,1.86741292661449,2.34577605898958,2.01479934640835,1.87401879492509,1.81377380276454,1.71219976462258,1.45999445679373,1.2800220390404,0,0.377528586769325,2.27492026189481,0.661358130044697,0.484844421400186,0.84800319770285,0.660238815640265,0.786184861251227,1.81162814632088,1.36416712182797,1.12933175770329,1.43749274395288,2.48693311410962,2.77535088058406,2.67391007997657,1.6488086502558,1.74194462741325,1.90313485894946,2.09005781449341,2.49131788422454,2.48044999579022,2.43857392183713,2.26980110069366,2.0164739260543,3.27213161254855,2.65657051797119,2.64784098978606,2.93320951663358,1.72872659368759,3.56790611853145,4.24601045706527,4.4057402085072,1.44137421770303,4.19912420128838,3.75689808968168,3.93655438390996,4.00740938007297,3.55719175747811,3.48300426915579,3.59267551034254,3.40355435387278,3.4487882613333,3.23416410333329,3.83527195689329,2.92931523754253,4.09896052543917,9.35973297888769,5.57041105184766,5.98784698250513,6.83617287938601,5.00731780233866,3.57975982598107,3.46425208319736,3.11661744802164
"CH-LTAzI_EA-46",3.00878174891649,2.89252089494066,2.70405681545399,2.3927914642431,2.67144222982854,1.74992906192642,1.75058793633474,1.55935325760191,2.05385728736286,2.00551929243367,2.36191212710395,2.17961573692727,1.91244554731478,1.48988433984516,1.96824747222026,1.63727075963903,1.49649020815577,1.43624521599522,1.33467117785326,1.0824658700244,0.902493452271072,0.377528586769325,0,1.89739167512548,0.641993643122708,0.862373008169511,1.22553178447217,1.03776740240959,1.16371344802055,1.43409955955156,1.74169570859729,1.50686034447261,1.8150213307222,2.1094045273403,3.15287946735339,3.0514386667459,2.02633723702512,2.11947321418258,2.28066344571878,2.46758640126273,2.86884647099386,2.85797858255954,2.81610250860645,2.64732968746298,2.39400251282363,2.89460302577923,3.03409910474051,3.02536957655539,2.55568092986426,2.10625518045691,3.19037753176212,3.86848187029594,4.02821162173787,1.81890280447235,3.82159561451905,3.37936950291235,3.55902579714064,3.62988079330364,3.17966317070878,3.10547568238646,3.21514692357322,3.02602576710345,3.07125967456398,2.85663551656397,4.21280054366261,3.30684382431186,4.4764891122085,9.73726156565701,5.94793963861698,6.36537556927446,7.21370146615534,5.38484638910798,3.95728841275039,3.84178066996669,3.49414603479097
"CH-LTAzI_EA-5",2.74654824309538,2.7491380956951,2.71295022615557,2.81760690011636,3.09625766570181,0.864608334116669,2.44986679054587,2.25863211181304,2.12358251219621,2.43033472830694,2.43163735193731,2.24934096176063,1.98217077214813,0.604563612035406,2.66752632643139,1.70699598447238,1.56621543298913,1.68903062185947,1.72803446329164,1.98023977112049,2.16021218887382,2.27492026189481,1.89739167512548,0,2.53938531824819,2.75976468329499,3.12292345959766,2.93515907753507,3.06110512314603,0.463292115573925,3.63908738372277,3.40425201959809,3.71241300584768,0.746374242538167,5.05027114247887,4.94883034187138,3.92372891215061,4.01686488930806,4.17805512084426,4.36497807638821,4.76623814611935,4.75537025768503,4.71349418373193,4.54472136258846,4.29139418794911,1.67202920527489,4.931490779866,4.92276125168087,1.58487348588663,1.74187478525881,1.82734724695999,2.50545158549381,2.66518133693574,1.45452240927424,2.93338698297217,3.11713599709124,2.86655680871365,2.65907334932601,2.91742966488767,2.84324217656535,2.24433947959559,2.05521832312582,2.17712031466438,1.96249615666437,3.84842014846451,2.94246342911375,4.43934099882317,9.68213793996009,5.89281601292006,6.31025194357754,7.15857784045842,5.34769827572265,5.85468008787587,5.73917234509217,5.39153770991645
"CH-LTAzI_EA-47/48",3.6507753920392,3.53451453806337,3.3460504585767,3.0347851073658,3.31343587295125,2.39192270504913,2.39258157945745,2.20134690072462,2.69585093048557,2.64751293555638,3.00390577022666,2.82160938004998,2.55443919043748,2.13187798296787,2.61024111534297,2.27926440276174,2.13848385127848,2.07823885911792,1.97666482097597,1.72445951314711,1.54448709539378,0.661358130044697,0.641993643122708,2.53938531824819,0,0.423900733892817,0.787059510195481,0.599295128132895,0.725241173743858,2.07609320267426,1.3032234343206,1.06838807019592,1.37654905644551,2.75139817046301,2.71440719307669,2.61296639246921,1.58786496274843,1.68100093990589,1.84219117144209,2.02911412698604,2.43037419671717,2.41950630828285,2.37763023432976,2.20885741318629,1.95553023854693,3.53659666890193,2.59562683046382,2.58689730227869,3.19767457298697,2.39008472373228,3.83237117488483,4.51047551341865,4.67020526486058,2.10273234774772,4.46358925764176,4.02136314603506,4.20101944026335,4.27187443642635,3.82165681383149,3.74746932550917,3.85714056669593,3.66801941022616,3.71325331768669,3.49862915968668,4.49663008693798,3.59067336758723,4.03801683793181,9.29878929138032,5.50946736434029,5.92690329499776,6.77522919187864,4.94637411483129,3.5188161384737,3.40330839568999,3.05567376051427
"CH-LTAzI_EA-49",3.871154757086,3.75489390311018,3.5664298236235,3.25516447241261,3.53381523799805,2.61230207009593,2.61296094450425,2.42172626577142,2.91623029553237,2.86789230060318,3.22428513527346,3.04198874509678,2.77481855548429,2.35225734801467,2.83062048038977,2.49964376780854,2.35886321632528,2.29861822416473,2.19704418602277,1.94483887819392,1.76486646044058,0.484844421400186,0.862373008169511,2.75976468329499,0.423900733892817,0,0.363158776302664,0.175394394240079,0.301340439851041,2.29647256772107,0.879322700427782,0.644487336303102,0.952648322552691,2.97177753550981,2.29050645918388,2.18906565857639,1.16396422885561,1.25710020601307,1.41829043754927,1.60521339309322,2.00647346282435,1.99560557439003,1.95372950043694,1.78495667929347,1.53162950465412,3.75697603394874,2.171726096571,2.16299656838587,3.41805393803377,2.21357101508777,4.05275053993164,4.73085487846545,4.89058462990738,1.92621863910321,4.68396862268856,4.24174251108186,4.42139880531015,4.49225380147315,4.04203617887829,3.96784869055597,4.07751993174273,3.88839877527296,3.93363268273349,3.71900852473348,4.32011637829347,3.41415965894272,3.61411610403899,8.8748885574875,5.08556663044747,5.50300256110495,6.35132845798583,4.52247338093847,3.09491540458088,2.97940766179718,2.63177302662146
"CH-LTAzI_EA-50",4.23431353338866,4.11805267941284,3.92958859992616,3.61832324871527,3.89697401430072,2.9754608463986,2.97611972080692,2.78488504207409,3.27938907183503,3.23105107690584,3.58744391157612,3.40514752139944,3.13797733178695,2.71541612431734,3.19377925669243,2.8628025441112,2.72202199262794,2.66177700046739,2.56020296232543,2.30799765449658,2.12802523674325,0.84800319770285,1.22553178447217,3.12292345959766,0.78705951019548,0.363158776302664,0,0.538553170542742,0.488415599476408,2.65963134402373,1.06639786005315,0.83156249592847,0.599941650528367,3.33493631181247,1.94369759817974,1.84225679757226,1.19647035322031,1.15370111971864,1.07148157654514,1.25840453208909,1.65966460182022,1.6487967133859,1.60692063943281,1.43814781828934,1.42823041835969,4.1201348102514,1.82491723556687,2.05959748209145,3.78121271433643,2.57672979139044,4.4159093162343,5.09401365476812,5.25374340621005,2.28937741540588,5.04712739899122,4.60490128738453,4.78455758161281,4.85541257777582,4.40519495518095,4.33100746685864,4.44067870804539,4.25155755157563,4.29679145903615,4.08216730103614,4.68327515459614,3.77731843524538,3.26730724303486,8.52807969648337,4.73875776944334,5.15619370010081,6.00451959698169,4.17566451993434,2.74810654357675,2.63259880079305,2.28496416561732
"CH-LTAzI_EA-51",4.04654915132608,3.93028829735025,3.74182421786358,3.43055886665268,3.70920963223813,2.78769646433601,2.78835533874433,2.5971206600115,3.09162468977245,3.04328669484326,3.39967952951354,3.21738313933686,2.95021294972437,2.52765174225475,3.00601487462985,2.67503816204862,2.53425761056536,2.47401261840481,2.37243858026285,2.12023327243399,1.94026085468066,0.660238815640265,1.03776740240959,2.93515907753507,0.599295128132895,0.175394394240079,0.538553170542742,0,0.125946045610962,2.47186696196115,0.703928306187704,0.469092942063024,0.777253928312613,3.14717192974989,2.1151120649438,2.01367126433631,0.988569834615534,1.08170581177299,1.24289604330919,1.42981899885314,1.83107906858427,1.82021118014995,1.77833510619686,1.60956228505339,1.35623511041404,3.93237042818881,1.99633170233092,1.9876021741458,3.59344833227385,2.38896540932785,4.22814493417171,4.90624927270553,5.06597902414746,2.10161303334329,4.85936301692864,4.41713690532194,4.59679319955023,4.66764819571323,4.21743057311837,4.14324308479605,4.25291432598281,4.06379316951304,4.10902707697357,3.89440291897356,4.49551077253355,3.5895540531828,3.43872170979891,8.69949416324742,4.91017223620739,5.32760816686487,6.17593406374575,4.34707898669839,2.9195210103408,2.8040132675571,2.45637863238138
"CH-LTAzI_EA-52",4.17249519693704,4.05623434296122,3.86777026347454,3.55650491226365,3.83515567784909,2.91364250994698,2.91430138435529,2.72306670562246,3.21757073538341,3.16923274045422,3.5256255751245,3.34332918494782,3.07615899533533,2.65359778786571,3.13196092024081,2.80098420765958,2.66020365617632,2.59995866401577,2.49838462587381,2.24617931804496,2.06620690029162,0.786184861251227,1.16371344802055,3.06110512314603,0.725241173743858,0.301340439851041,0.488415599476408,0.125946045610962,0,2.59781300757211,0.577982260576741,0.343146896452061,0.65130788270165,3.27311797536085,1.98916601933283,1.88772521872535,0.862623789004572,0.955759766162027,1.11694999769823,1.30387295324218,1.70513302297331,1.69426513453899,1.6523890605859,1.48361623944243,1.23028906480308,4.05831647379978,1.87038565671996,1.86165612853483,3.71939437788481,2.51491145493881,4.35409097978268,5.03219531831649,5.19192506975842,2.22755907895425,4.9853090625396,4.5430829509329,4.72273924516119,4.79359424132419,4.34337661872933,4.26918913040701,4.37886037159377,4.189739215124,4.23497312258453,4.02034896458452,4.62145681814451,3.71550009879376,3.31277566418795,8.57354811763646,4.78422619059643,5.20166212125391,6.04998801813478,4.22113294108743,2.79357496472984,2.67806722194614,2.33043258677041
"CH-LTAzI_EA-6/7",2.28325612752145,2.28584598012118,2.24965811058164,2.35431478454244,2.63296555012789,1.32790044969059,1.98657467497194,1.79533999623911,1.66029039662229,1.96704261273301,1.96834523636338,1.7860488461867,1.51887865657421,1.06785572760933,2.20423421085746,1.24370386889846,1.1029233174152,1.22573850628555,1.26474234771771,1.51694765554656,1.6969200732999,1.81162814632088,1.43409955955156,0.463292115573925,2.07609320267426,2.29647256772107,2.65963134402373,2.47186696196115,2.59781300757211,0,3.17579526814885,2.94095990402417,3.24912089027376,0.675304967788742,4.58697902690494,4.48553822629746,3.46043679657668,3.55357277373414,3.71476300527034,3.90168596081429,4.30294603054542,4.2920781421111,4.25020206815801,4.08142924701454,3.82810207237518,1.46050346622767,4.46819866429207,4.45946913610694,1.1215813703127,2.20516690083273,1.75627797221057,2.43438231074439,2.59411206218632,1.91781452484817,2.66583451051814,2.65384388151731,2.40326469313973,2.19578123375209,2.45413754931374,2.37995006099142,1.78104736402166,1.59192620755189,1.71382819909045,1.49920404109044,4.31171226403843,3.40575554468767,4.9026331143971,10.145430055534,6.35610812849399,6.77354405915146,7.62186995603234,5.81099039129658,5.39138797230195,5.27588022951824,4.92824559434252
"CH-LTAzI_EA-53",4.75047745751378,4.63421660353796,4.44575252405128,4.13448717284039,4.41313793842584,3.49162477052372,3.49228364493203,3.3010489661992,3.79555299596015,3.74721500103096,4.10360783570124,3.92131144552456,3.65414125591207,3.23158004844245,3.70994318081755,3.37896646823632,3.23818591675306,3.17794092459251,3.07636688645055,2.8241615786217,2.64418916086837,1.36416712182797,1.74169570859729,3.63908738372277,1.3032234343206,0.879322700427782,1.06639786005315,0.703928306187704,0.577982260576741,3.17579526814885,0,0.23483536412468,0.542996350374269,3.85110023593759,1.41118375875609,1.30974295814861,0.284641528427831,0.377777505585286,0.538967737121488,0.72589069266544,1.12715076239657,1.11628287396225,1.07440680000916,0.905633978865688,0.652306804226334,4.63629873437652,1.29240339614322,1.28367386795809,4.29737663846155,3.09289371551555,4.93207324035942,5.61017757889323,5.76990733033517,2.80554133953099,5.56329132311634,5.12106521150965,5.30072150573793,5.37157650190094,4.92135887930607,4.84717139098375,4.95684263217051,4.76772147570074,4.81295538316127,4.59833122516126,5.19943907872125,4.2934823593705,2.73479340361121,7.99556585705972,4.20624393001969,4.62367986067716,5.47200575755804,3.64315068051069,2.2155927041531,2.1000849613694,1.75245032619367
