"","CH-ET-3","CH-ET-5","CH-ET-6","CH-ET-7","CH-ET-8/9","CH-ET-27","CH-ET-10","CH-ET-24/26","CH-ET-28/29","CH-ET-12","CH-ET-13","CH-ET-14","CH-ET-15","CH-ET-2","CH-ET-1","CH-ET-21","CH-ET-20","CH-ET-18","CH-ET-23","CH-ET-4","CH-ET-11","CH-ET-19","CH-ET-25","CH-ET-32","CH-ET-16","CH-ET-17","CH-ET-31","CH-ET-30","CH-ET-22","IX-ET-2","IX-ET-3","IX-ET-8","IX-ET-1","IX-ET-17","IX-ET-5","IX-ET-7","IX-ET-18/21","IX-ET-15","IX-ET-19","IX-ET-20","IX-ET-10","IX-ET-12","IX-ET-14","IX-ET-13","IX-ET-6","IX-ET-9","IX-ET-11","TX-ET-18","TX-ET-22","TX-ET-21","TX-ET-19/20","TX-ET-17","IX-ET-4/16/23TX-ET-4/16/23","XO-ET-3","XO-ET-8","XO-ET-9","XO-ET-5","XO-ET-6","XO-ET-4","XO-ET-1","XO-ET-2"
"CH-ET-31",4.82717525798389,5.10335618285225,4.95938752475935,4.76599947597514,4.7579089607597,2.37594121964525,4.60966792650158,2.13559343370826,1.63654288237583,4.13243243425797,5.70759148689042,5.8654996428379,6.03605783585674,3.80314644258483,4.17667911174312,7.01892939688044,7.09074763618041,7.3428020663316,2.57344046491315,5.03749384915863,4.86499241853724,7.25026976419945,2.28099358214885,0.293810626702764,7.84521714296819,7.49640610206494,0,0.321813683351456,7.06906114054435,4.78936421606727,4.63089913010703,3.06197800718657,4.36900325211508,2.80377336473185,3.04389294734016,3.25482308559022,3.13770654259582,1.55857858380157,3.16326626703673,3.41592374212491,3.49418937770069,2.52126719120267,3.57314014496218,4.1546079274172,1.66462218208591,3.06146523174697,2.13387798775686,5.04411625458761,4.05338909383879,4.26650885762434,4.86799556721856,4.6176291668068,3.68282999071711,1.19159204757503,3.12008086276059,3.22495556106215,1.45060767443394,1.55888373487888,1.01697884678454,1.90391917216031,2.4249179517874
"CH-ET-30",4.50536157463243,4.78154249950079,4.6375738414079,4.44418579262369,4.43609527740825,2.15968871747435,4.28785424315013,1.8137797503568,1.95835656572729,3.81061875090652,5.38577780353897,5.54368595948644,5.71424415250528,3.58689394041393,3.96042660957222,6.69711571352899,6.76893395282896,7.02098838298014,2.25162678156169,4.71568016580718,4.54317873518579,6.92845608084799,1.95917989879739,0.61562431005422,7.52340345961673,7.17459241871348,0.321813683351456,0,6.7472474571929,5.11117789941872,4.95271281345848,3.38379169053803,4.69081693546654,3.12558704808331,3.36570663069162,3.57663676894168,3.45952022594727,1.88039226715303,3.48507995038819,3.73773742547637,3.81600306105215,2.84308087455412,3.89495382831364,4.47642161076866,1.98643586543736,3.38327891509842,2.45569167110832,5.36592993793906,4.37520277719025,4.58832254097579,5.18980925057001,4.93944285015825,4.00464367406856,1.51340573092649,3.44189454611205,3.5467692444136,1.7724213577854,1.88069741823033,1.33879253013599,2.22573285551177,2.74673163513886
"CH-ET-22",3.41944754441314,3.17688575667711,3.03291709858421,2.83952904980001,2.68994038331234,5.26229803835522,2.83818141757047,4.93346770683609,6.00169637562464,2.93662870628638,1.36146965365393,1.20356149770645,1.03300330468761,4.88416823258611,4.51063556342782,0.0501317436639077,0.0710785729199233,0.323133003071106,4.4956206756312,3.1110234229835,2.20406872200711,0.230600700938958,5.02822543548122,7.36287176724711,0.825548079707696,0.476737038804446,7.06906114054435,6.74724745719289,0,7.22799826276916,7.3864633487294,9.34531193376883,6.12753469889948,7.30829963457138,8.1908227582736,8.40175289652366,8.6996320982102,7.45470080673939,9.26931559410477,9.01665811901658,9.29851452251175,8.99248988241533,10.243144092241,10.824611874696,7.56074440502372,9.34479915832923,8.41721191433912,6.97324622424882,7.96397338499764,8.74744395265037,8.20189752117276,6.37616061359119,8.27118008617442,8.26065318811938,9.95787969918582,10.0627543974874,8.51966881497829,8.62794487542323,8.08603998732889,8.18725309874257,9.26271678821263
"IX-ET-2",3.80855071835602,4.15080972328,4.27299786456031,4.38846921296915,4.53805787945682,4.11541627316936,4.54480076244272,4.46132524028691,3.37601793589995,5.02203625468632,5.86652860911523,6.02443676506271,6.19499495808155,3.09089536849963,2.71736269934134,7.17786651910525,7.24968475840522,7.5017391885564,4.88209363589338,4.11697483978566,5.02392954076205,7.40920688642425,4.34948887604336,4.4955535893645,8.00415426519299,7.65534322428974,4.78936421606727,5.11117789941872,7.22799826276916,0,0.158465085960239,3.07536668456556,1.10046356386968,2.0694146769532,1.74547126872711,1.95640140697717,2.25428060866371,3.2307856322657,2.82396410455827,2.57130662947009,2.85316303296526,4.06229889776287,3.97319884303771,4.55466662549273,3.12474203398136,2.92576513984804,3.85335238383814,0.25475203852034,0.735975122228475,1.51944568988121,1.14172600064583,0.851837649177968,1.10653422535016,4.46357785228549,4.94459747559652,5.04947217389808,4.7225934791444,4.83086953958933,4.63819105307598,3.75125072770021,4.33252580356018
"IX-ET-3",3.96701580431626,4.30927480924024,4.43146295052055,4.54693429892939,4.69652296541705,3.95695118720912,4.70326584840296,4.30286015432667,3.21755284993971,5.18050134064656,6.02499369507547,6.18290185102295,6.35346004404179,3.24936045445987,2.87582778530158,7.33633160506549,7.40814984436546,7.66020427451664,4.72362854993314,4.2754399257459,5.18239462672229,7.5676719723845,4.19102379008312,4.33708850340427,8.16261935115323,7.81380831024998,4.63089913010703,4.95271281345848,7.3864633487294,0.158465085960239,0,2.91690159860532,1.25892864982992,1.91094959099296,1.58700618276687,1.79793632101693,2.09581552270347,3.07232054630546,2.66549901859803,2.41284154350985,2.69469794700502,3.90383381180263,3.81473375707747,4.39620153953249,2.96627694802112,2.7673000538878,3.69488729787791,0.413217124480579,0.577510036268236,1.36098060392097,1.30019108660607,1.01030273513821,0.948069139389922,4.30511276632525,4.78613238963628,4.89100708793784,4.56412839318416,4.67240445362909,4.47972596711574,3.59278564173997,4.17406071759994
"IX-ET-8",6.88391740292159,7.22617640784556,7.23563831798383,7.04225026919962,7.03415975398418,4.08301389541361,6.88591871972606,4.42892286253116,3.3436155581442,6.40868322748245,7.9838422801149,8.14175043606238,8.31230862908122,5.51021911835319,5.7927293839069,9.29518019010492,9.36699842940489,9.61905285955607,4.84969125813763,7.19234152435122,7.14124321176172,9.52652055742393,4.31708649828761,2.76816738048381,10.1214679361927,9.77265689528941,3.06197800718657,3.38379169053803,9.34531193376883,3.07536668456556,2.91690159860532,0,4.17583024843524,2.21241853954068,1.32989541583846,1.1189652775884,0.821086075901854,1.89061112702945,0.251402580007289,0.504060055095473,0.582325690671252,0.986932213197311,0.897832158472144,1.47929994092716,1.78456752874511,0.149601544717524,0.928100019429711,3.3301187230859,2.33939156233709,1.9177993792005,2.65695013114394,3.92720433374353,1.9688324592154,1.87038595961154,1.86923079103096,1.97410548933252,2.05759172996604,2.16586779041097,2.04499916040203,1.15805883502626,1.25715911899461
"IX-ET-1",2.70808715448634,3.05034615941032,3.17253430069063,3.28800564909947,3.43759431558714,3.41763702756953,3.44433719857304,3.76354599468708,2.73246036973925,3.92157269081665,4.76606504524555,4.92397320119303,5.09453139421187,1.99043180462995,1.61689913547166,6.07740295523557,6.14922119453554,6.40127562468672,4.18431439029355,3.01651127591598,3.92346597689237,6.30874332255458,3.65170963044353,4.66281387881785,6.90369070132332,6.55487966042006,4.36900325211508,4.69081693546654,6.12753469889948,1.10046356386968,1.25892864982992,4.17583024843524,0,3.16987824082288,2.84593483259679,3.05686497084685,3.35474417253339,4.185464800854,3.92442766842795,3.67177019333977,3.95362659683494,5.16276246163255,5.07366240690739,5.65513018936241,4.22520559785104,4.02622870371772,4.95381594770782,0.84571152534934,1.83643868609815,2.61990925375089,2.07436282227328,0.248625914691712,2.20699778921984,5.56059529969012,6.0450610394662,6.14993573776776,5.81961092654903,5.92788698699396,5.38598209889962,4.85171429156989,5.43298936742986
"IX-ET-17",4.93792750732872,5.28018651225269,5.19862601878638,5.00523797000218,4.99714745478673,2.04600159621616,4.84890642052861,2.39191056333371,1.30660325894675,4.371670928285,5.94682998091745,6.10473813686493,6.27529632988377,3.47320681915574,3.84673948831403,7.25816789090748,7.32998613020744,7.58204056035863,2.81267895894018,5.24635162875836,5.10423091256427,7.48950825822648,2.28007419909016,2.50996273802909,8.08445563699522,7.73564459609197,2.80377336473185,3.12558704808331,7.30829963457138,2.0694146769532,1.91094959099296,2.21241853954068,3.16987824082288,0,0.88252312370222,1.09345326195228,1.39133246363882,1.24519478093028,1.96101595953339,1.7083584844452,1.99021488794037,2.78298385660622,3.11025069801282,3.69171848046784,1.35123837921462,2.06281699482315,2.20770588853001,2.32416671547354,1.33343955472473,2.11691012237746,2.14804602810449,2.92125232613117,0.962880451603042,2.69007419751874,3.74837367337672,3.85324837167827,2.94908982437765,3.05736588482259,2.86468739830924,1.97774707293346,3.05321076240353
"IX-ET-5",5.55402198708313,5.8962809920071,6.01846913328741,5.88776109370439,5.87967057848895,2.92852471991838,5.73142954423083,3.27443368703593,2.18912638264897,5.25419405198722,6.82935310461967,6.98726126056715,7.15781945358599,4.35572994285796,4.46283396806844,8.14069101460969,8.21250925390966,8.46456368406085,3.6952020826424,5.86244610851277,5.98675403626649,8.3720313819287,3.16259732279238,2.7500823206374,8.96697876069743,8.61816771979418,3.04389294734016,3.36570663069162,8.1908227582736,1.74547126872711,1.58700618276687,1.32989541583846,2.84593483259679,0.88252312370222,0,0.210930138250061,0.508809339936603,1.48531436353859,1.07849283583117,0.825835360742983,1.10769176423815,2.31682762903577,2.2277275743106,2.80919535676562,1.37927076525426,1.18029387112093,2.10788111511104,2.00022330724745,1.00949614649863,1.28244916126844,1.82410261987839,2.59730891790507,0.638937043376945,2.71810658355838,3.19912620686942,3.30400090517097,2.97712221041729,3.08539827086222,2.89271978434887,2.0057794589731,2.58705453483307
"IX-ET-7",5.76495212533319,6.10721113025716,6.22939927153748,6.09869123195446,6.09060071673902,3.13945485816844,5.94235968248089,3.48536382528599,2.40005652089903,5.46512419023728,7.04028324286974,7.19819139881721,7.36874959183605,4.56666008110802,4.6737641063185,8.35162115285975,8.42343939215972,8.67549382231091,3.90613222089246,6.07337624676283,6.19768417451655,8.58296152017876,3.37352746104244,2.96101245888746,9.17790889894749,8.82909785804424,3.25482308559022,3.57663676894168,8.40175289652366,1.95640140697717,1.79793632101693,1.1189652775884,3.05686497084685,1.09345326195228,0.210930138250061,0,0.297879201686542,1.69624450178865,0.867562697581107,0.614905222492922,0.896761625988089,2.10589749078571,2.01679743606054,2.59826521851556,1.59020090350432,0.969363732870872,1.89695097686098,2.21115344549751,1.22042628474869,1.07151902301838,1.81066977496182,2.80823905615513,0.849867181627006,2.8392369170428,2.98819606861936,3.09307076692091,3.09825254390172,3.20652860434665,3.0138501178333,2.12690979245753,2.37612439658301
"IX-ET-18/21",6.06283132701973,6.4050903319437,6.52727847322402,6.396570433641,6.38847991842556,3.43733405985498,6.24023888416743,3.78324302697253,2.69793572258557,5.76300339192383,7.33816244455628,7.49607060050375,7.66662879352259,4.86453928279457,4.97164330800505,8.6495003545463,8.72131859384626,8.97337302399745,4.204011422579,6.37125544844937,6.4955633762031,8.8808407218653,3.67140666272898,2.84389591589305,9.47578810063404,9.12697705973079,3.13770654259581,3.45952022594727,8.6996320982102,2.25428060866371,2.09581552270347,0.821086075901854,3.35474417253339,1.39133246363882,0.508809339936603,0.297879201686542,0,1.57912795879425,0.569683495894565,0.31702602080638,0.598882424301547,1.80801828909917,1.718918234374,2.30038601682902,1.47308436050991,0.67148453118433,1.59907177517444,2.50903264718405,1.51830548643523,1.12880231502852,1.86795306697196,3.10611825784168,1.14774638331355,2.54135771535626,2.69031686693282,2.79519156523437,2.80037334221517,2.90864940266011,2.71597091614676,1.82903059077099,2.07824519489647
"IX-ET-15",5.08432867949672,5.42658768442069,5.34502719095439,5.15163914217018,5.14354862695474,2.19240276838416,4.99530759269661,2.53831173550171,1.45300443111475,4.51807210045301,6.09323115308546,6.25113930903293,6.42169750205177,3.61960799132375,3.99314066048204,7.40456906307548,7.47638730237545,7.72844173252663,2.95908013110818,5.39275280092636,5.25063208473228,7.63590943039448,2.42647537125816,1.26476795709881,8.23085680916322,7.88204576825997,1.55857858380157,1.88039226715303,7.45470080673939,3.2307856322657,3.07232054630546,1.89061112702945,4.185464800854,1.24519478093028,1.48531436353859,1.69624450178865,1.57912795879425,0,1.9918993868796,1.89615397960063,2.17801038309579,1.53778907567594,2.78844328550159,3.36991106795661,0.106043598284337,1.89009835158984,0.962511107599734,3.48553767078604,2.49481051003722,2.70793027382277,3.30941698341699,4.08262328144367,2.12425140691554,1.44487941658846,2.50317889244644,2.60805359074799,1.70389504344737,1.81217110389231,1.61949261737896,0.732552292003184,1.80801598147324
"IX-ET-19",6.6325148229143,6.97477382783827,7.09696196911858,6.96625392953556,6.95816341432012,4.00701755574955,6.809922380062,4.3529265228671,3.26761921848014,6.33268688781839,7.90784594045084,8.06575409639832,8.23631228941716,5.43422277868913,5.54132680389961,9.21918385044086,9.29100208974083,9.54305651989201,4.77369491847357,6.94093894434394,7.06524687209766,9.45052421775986,4.24109015862355,2.86945564033397,10.0454715965286,9.69666055562535,3.16326626703673,3.48507995038818,9.26931559410477,2.82396410455827,2.66549901859803,0.251402580007289,3.92442766842795,1.96101595953339,1.07849283583117,0.867562697581107,0.569683495894565,1.9918993868796,0,0.252657475088185,0.412335450941778,1.2383347932046,1.14923473847943,1.73070252093445,1.88585578859527,0.101801035289764,1.02938827927987,3.07871614307861,2.0879889823298,1.69848581092309,2.43763656286653,3.67580175373624,1.71742987920811,1.9716742194617,2.12063337103825,2.2255080693398,2.23068984632061,2.33896590676554,2.14628742025219,1.25934709487642,1.5085616990019
"IX-ET-20",6.37985734782611,6.72211635275008,6.8443044940304,6.71359645444738,6.70550593923194,3.75436008066136,6.55726490497381,4.10026904777891,3.01496174339195,6.08002941273021,7.65518846536266,7.81309662131013,7.98365481432897,5.18156530360095,5.28866932881143,8.96652637535268,9.03834461465264,9.29039904480383,4.52103744338538,6.68828146925575,6.81258939700948,9.19786674267168,3.98843268353536,3.12211311542215,9.79281412144042,9.44400308053717,3.41592374212492,3.73773742547637,9.01665811901658,2.57130662947009,2.41284154350985,0.504060055095473,3.67177019333977,1.7083584844452,0.825835360742983,0.614905222492922,0.31702602080638,1.89615397960063,0.252657475088185,0,0.281856403495167,1.49099226829278,1.40189221356762,1.98335999602264,1.79011038131629,0.354458510377949,1.28204575436805,2.82605866799043,1.83533150724161,1.4458283358349,2.18497908777834,3.42314427864806,1.46477240411993,2.22433169454988,2.37329084612643,2.47816554442799,2.48334732140879,2.59162338185373,2.39894489534038,1.5120045699646,1.76121917409009
"IX-ET-10",6.66171375132128,7.00397275624525,7.12616089752556,6.99545285794255,6.9873623427271,4.03621648415653,6.83912130846898,4.38212545127408,3.29681814688712,6.36188581622537,7.93704486885783,8.0949530248053,8.26551121782414,5.46342170709611,5.57052573230659,9.24838277884784,9.32020101814781,9.572255448299,4.80289384688055,6.97013787275092,7.09444580050464,9.47972314616685,4.27028908703053,3.20037875099793,10.0746705249356,9.72585948403234,3.49418937770069,3.81600306105215,9.29851452251175,2.85316303296526,2.69469794700502,0.582325690671252,3.95362659683494,1.99021488794037,1.10769176423815,0.896761625988089,0.598882424301547,2.17801038309579,0.412335450941778,0.281856403495167,0,1.56925790386856,1.4801578491434,2.06162563159842,2.07196678481146,0.432724145953728,1.36031138994383,3.1079150714856,2.11718791073678,1.33547368852924,2.07462444047269,3.70500068214322,1.74662880761509,2.30259733012566,2.45155648170221,2.55643118000377,2.56161295698457,2.6698890174295,2.47721053091615,1.59027020554038,1.83948480966587
"IX-ET-12",6.62211775517267,6.96437676009664,6.88281626663033,6.68942821784612,6.68133770263068,3.73019184406011,6.53309666837256,4.07610081117765,2.99079350679069,6.05586117612895,7.6310202287614,7.78892838470887,7.95948657772771,5.15739706699969,5.53092973615798,8.94235813875142,9.01417637805139,9.26623080820257,4.49686920678413,6.9305418766023,6.78842116040822,9.17369850607042,3.96426444693411,2.2274565644999,9.76864588483916,9.41983484393591,2.52126719120267,2.84308087455412,8.99248988241533,4.06229889776287,3.90383381180263,0.986932213197311,5.16276246163255,2.78298385660622,2.31682762903577,2.10589749078571,1.80801828909917,1.53778907567594,1.2383347932046,1.49099226829278,1.56925790386856,0,1.41844909897209,1.9999168814271,1.43174547739161,1.13653375791484,0.575277968076208,4.31705093628321,3.3263237755344,2.90473159239781,3.64388234434125,4.91413654694084,2.95576467241271,1.32967514362764,0.965389816770494,1.07026451507205,1.07065951676872,1.17893557721366,1.50428834441813,0.805236783672759,0.270226905797302
"IX-ET-14",7.78174956139373,8.1240085663177,8.13347047645598,7.94008242767177,7.93199191245633,4.98084605388575,7.78375087819821,5.3267550210033,4.24144771661634,7.3065153859546,8.88167443858705,9.03958259453452,9.21014078755336,6.40805127682534,6.69056154237905,10.1930123485771,10.264830587877,10.5168850180282,5.74752341660977,8.09017368282337,8.03907537023387,10.4243527158961,5.21491865675975,3.27932951825942,11.0193000946648,10.6704890537616,3.57314014496218,3.89495382831364,10.243144092241,3.97319884303771,3.81473375707747,0.897832158472144,5.07366240690739,3.11025069801282,2.2277275743106,2.01679743606054,1.718918234374,2.78844328550159,1.14923473847943,1.40189221356762,1.4801578491434,1.41844909897209,0,0.581467782455019,2.68239968721725,1.04743370318967,1.82593217790186,4.22795088155805,3.23722372080923,2.81563153767264,3.55478228961608,4.82503649221567,2.86666461768755,2.38154809738715,0.971398632558817,1.07627333086037,2.12253247052824,2.23080853097317,2.55616129817765,2.05589099349841,1.14822219317478
"IX-ET-13",8.36321734384875,8.70547634877272,8.714938258911,8.52155021012679,8.51345969491135,5.56231383634077,8.36521866065323,5.90822280345832,4.82291549907136,7.88798316840962,9.46314222104207,9.62105037698954,9.79160857000838,6.98951905928036,7.27202932483407,10.7744801310321,10.8462983703321,11.0983528004832,6.32899119906479,8.67164146527839,8.62054315268889,11.0058204983511,5.79638643921477,3.86079730071444,11.6007678771198,11.2519568362166,4.1546079274172,4.47642161076866,10.824611874696,4.55466662549273,4.39620153953249,1.47929994092716,5.65513018936241,3.69171848046784,2.80919535676562,2.59826521851556,2.30038601682902,3.36991106795661,1.73070252093445,1.98335999602264,2.06162563159842,1.9999168814271,0.581467782455019,0,3.26386746967227,1.62890148564469,2.40739996035687,4.80941866401307,3.81869150326425,3.39709932012766,4.1362500720711,5.40650427467069,3.44813240014256,2.96301587984217,1.09263028730968,0.987755589008125,2.70400025298326,2.81227631342819,3.13762908063267,2.63735877595342,1.7296899756298
"IX-ET-6",5.19037227778106,5.53263128270503,5.45107078923872,5.25768274045451,5.24959222523907,2.2984463666685,5.10135119098095,2.64435533378605,1.55904802939909,4.62411569873734,6.19927475136979,6.35718290731727,6.52774110033611,3.72565158960808,4.09918425876637,7.51061266135981,7.58243090065978,7.83448533081097,3.06512372939252,5.4987963992107,5.35667568301661,7.74195302867882,2.5325189695425,1.37081155538314,8.33690040744756,7.98808936654431,1.66462218208591,1.98643586543736,7.56074440502372,3.12474203398136,2.96627694802112,1.78456752874511,4.22520559785104,1.35123837921462,1.37927076525426,1.59020090350432,1.47308436050991,0.106043598284337,1.88585578859527,1.79011038131629,2.07196678481146,1.43174547739161,2.68239968721725,3.26386746967227,0,1.7840547533055,0.856467509315397,3.3794940725017,2.38876691175289,2.60188667553843,3.20337338513265,3.97657968315933,2.0182078086312,1.33883581830412,2.3971352941621,2.50200999246365,1.59785144516304,1.70612750560797,1.51344901909462,0.626508693718847,1.70197238318891
"IX-ET-9",6.73431585820406,7.07657486312803,7.19876300440835,7.04173749376002,7.03364697854458,4.082501119974,6.88540594428645,4.42841008709155,3.34310278270459,6.40817045204285,7.9833295046753,8.14123766062277,8.31179585364161,5.50970634291359,5.64312783918938,9.29466741466532,9.36648565396528,9.61854008411647,4.84917848269802,7.0427399796337,7.14073043632212,9.52600778198432,4.316573722848,2.7676546050442,10.1209551607531,9.77214411984981,3.06146523174697,3.38327891509842,9.34479915832922,2.92576513984804,2.7673000538878,0.149601544717524,4.02622870371772,2.06281699482315,1.18029387112093,0.969363732870872,0.67148453118433,1.89009835158984,0.101801035289764,0.354458510377949,0.432724145953728,1.13653375791484,1.04743370318967,1.62890148564469,1.7840547533055,0,0.927587243990105,3.18051717836838,2.18979001761956,1.76819783448297,2.50734858642641,3.77760278902601,1.81923091449788,1.86987318417193,2.01883233574849,2.12370703405004,2.12888881103084,2.23716487147578,2.04448638496243,1.15754605958666,1.40676066371214
"IX-ET-11",6.04683978709646,6.38909879202043,6.30753829855412,6.11415024976991,6.10605973455447,3.1549138759839,5.95781870029635,3.50082284310145,2.41551553871448,5.48058320805274,7.05574226068519,7.21365041663267,7.38420860965151,4.58211909892348,4.95565176808177,8.36708017067521,8.43889840997518,8.69095284012636,3.92159123870792,6.3552639085261,6.21314319233201,8.59842053799422,3.3889864788579,1.8400673610541,9.19336791676295,8.8445568758597,2.13387798775686,2.45569167110832,8.41721191433912,3.85335238383814,3.69488729787791,0.928100019429711,4.95381594770782,2.20770588853001,2.10788111511104,1.89695097686098,1.59907177517444,0.962511107599734,1.02938827927987,1.28204575436805,1.36031138994383,0.575277968076208,1.82593217790186,2.40739996035687,0.856467509315397,0.927587243990105,0,4.10810442235848,3.11737726160967,2.69578507847308,3.43493583041652,4.70519003301611,2.74681815848798,0.942285940181828,1.5406677848467,1.64554248314826,1.20130156704074,1.30957762748567,1.11689914097232,0.22995881559655,0.84550487387351
"TX-ET-18",3.55379867983569,3.89605768475966,4.01824582603997,4.13371717444881,4.28330584093648,4.26334855291887,4.29004872392238,4.60925752003642,3.57817189508859,4.76728421616599,5.61177657059489,5.76968472654237,5.94024291956121,2.83614332997929,2.462610660821,6.92311448058491,6.99493271988488,7.24698715003607,5.03002591564289,3.86222280126532,4.76917750224171,7.15445484790392,4.49742115579287,4.75030562788484,7.74940222667266,7.40059118576941,5.04411625458761,5.36592993793906,6.97324622424882,0.25475203852034,0.413217124480579,3.3301187230859,0.84571152534934,2.32416671547354,2.00022330724745,2.21115344549751,2.50903264718405,3.48553767078604,3.07871614307861,2.82605866799043,3.1079150714856,4.31705093628321,4.22795088155805,4.80941866401307,3.3794940725017,3.18051717836838,4.10810442235848,0,0.990727160748815,1.77419772840155,1.22865129692394,0.597085610657628,1.3612862638705,4.71832989080583,5.19934951411686,5.30422421241842,4.97734551766474,5.08562157810967,4.89294309159632,4.00600276622055,4.58727784208051
"TX-ET-22",4.5445258405845,4.88678484550847,5.00897298678878,5.12444433519763,5.27403300168529,3.37944115094089,5.28077588467119,3.72535011805844,2.64004281367147,5.70511048300973,6.60250373134371,6.76041188729118,6.93097008031002,3.8268704907281,3.45333782156981,7.91384164133373,7.98565988063369,8.23771431078488,4.14611851366491,4.85294996201414,5.75990466299053,8.14518200865273,3.61351375381489,3.75957846713603,8.74012938742147,8.39131834651822,4.05338909383879,4.37520277719025,7.96397338499763,0.735975122228475,0.577510036268236,2.33939156233709,1.83643868609815,1.33343955472473,1.00949614649863,1.22042628474869,1.51830548643523,2.49481051003722,2.0879889823298,1.83533150724161,2.11718791073678,3.3263237755344,3.23722372080923,3.81869150326425,2.38876691175289,2.18979001761956,3.11737726160967,0.990727160748815,0,0.783470567652736,0.814606473379764,1.58781277140644,0.370559103121686,3.72760273005701,4.20862235336805,4.3134970516696,3.98661835691592,4.09489441736085,3.9022159308475,3.01527560547173,3.5965506813317
"TX-ET-21",5.32799640823723,5.67025541316121,5.79244355444152,5.90791490285036,6.05750356933803,4.16291171859362,6.06424645232393,4.50882068571117,3.42351338132421,6.48858105066247,7.38597429899644,7.54388245494392,7.71444064796276,4.61034105838084,4.23680838922255,8.69731220898646,8.76913044828643,9.02118487843761,4.92958908131764,5.63642052966687,6.54337523064326,8.92865257630546,4.39698432146762,3.97269823092157,9.5235999550742,9.17478891417095,4.26650885762434,4.58832254097579,8.74744395265037,1.51944568988121,1.36098060392097,1.9177993792005,2.61990925375089,2.11691012237746,1.28244916126844,1.07151902301838,1.12880231502852,2.70793027382277,1.69848581092309,1.4458283358349,1.33547368852924,2.90473159239781,2.81563153767264,3.39709932012766,2.60188667553843,1.76819783448297,2.69578507847308,1.77419772840155,0.783470567652736,0,0.739150751943442,2.37128333905918,1.15402967077442,3.63807101865491,3.78703017023146,3.89190486853301,3.89708664551382,4.00536270595875,3.8126842194454,2.92574389406963,3.17495849819511
"TX-ET-19/20",4.78244997675962,5.12470898168359,5.24689712296391,5.36236847137275,5.51195713786041,4.19404762432065,5.51870002084631,4.5399565914382,3.45464928705124,5.99593551308992,6.84042786751883,6.9983360234663,7.16889421648514,4.06479462690323,3.69126195774494,8.15176577750885,8.22358401680882,8.47563844696,4.96072498704467,5.09087409818926,5.99782879916565,8.38310614482785,4.42812022719465,4.57418494051579,8.97805352359659,8.62924248269334,4.86799556721856,5.18980925057001,8.20189752117276,1.14172600064583,1.30019108660607,2.65695013114394,2.07436282227328,2.14804602810449,1.82410261987839,1.81066977496182,1.86795306697196,3.30941698341699,2.43763656286653,2.18497908777834,2.07462444047269,3.64388234434125,3.55478228961608,4.1362500720711,3.20337338513265,2.50734858642641,3.43493583041652,1.22865129692394,0.814606473379764,0.739150751943442,0,1.82573690758157,1.18516557650145,4.37722177059835,4.5261809221749,4.63105562047645,4.63623739745726,4.74451345790219,4.55183497138884,3.66489464601307,3.91410925013855
"TX-ET-17",2.95671306917806,3.29897207410203,3.42116021538234,3.53663156379119,3.68622023027885,3.66626294226124,3.69296311326475,4.01217190937879,2.98108628443096,4.17019860550836,5.01469095993726,5.17259911588474,5.34315730890358,2.23905771932166,1.86552505016337,6.32602886992728,6.39784710922725,6.64990153937844,4.43294030498526,3.2651371906077,4.17209189158408,6.55736923724629,3.90033554513524,4.91143979350956,7.15231661601503,6.80350557511178,4.6176291668068,4.93944285015825,6.37616061359119,0.851837649177968,1.01030273513821,3.92720433374353,0.248625914691712,2.92125232613117,2.59730891790507,2.80823905615513,3.10611825784168,4.08262328144367,3.67580175373624,3.42314427864806,3.70500068214322,4.91413654694084,4.82503649221567,5.40650427467069,3.97657968315933,3.77760278902601,4.70519003301611,0.597085610657628,1.58781277140644,2.37128333905918,1.82573690758157,0,1.95837187452813,5.31541550146345,5.79643512477449,5.90130982307604,5.57443112832236,5.6827071887673,5.49002870225395,4.60308837687818,5.18436345273814
"IX-ET-4/16/23TX-ET-4/16/23",4.91508494370619,5.25734394863016,5.37953208991047,5.49500343831931,5.64459210480698,3.0088820478192,5.65133498779288,3.35479101493675,2.26948371054979,5.33455137988805,6.9097104325205,7.06761858846797,7.23817678148681,4.19742959384979,3.8238969246915,8.22104834251052,8.29286658181048,8.54492101196167,3.77555941054322,5.22350906513582,6.06711136416732,8.45238870982952,3.2429546506932,3.38901936401434,9.04733608859826,8.69852504769501,3.68282999071711,4.00464367406856,8.27118008617442,1.10653422535016,0.948069139389922,1.9688324592154,2.20699778921984,0.962880451603042,0.638937043376945,0.849867181627006,1.14774638331355,2.12425140691554,1.71742987920811,1.46477240411993,1.74662880761509,2.95576467241271,2.86666461768755,3.44813240014257,2.0182078086312,1.81923091449788,2.74681815848798,1.3612862638705,0.370559103121686,1.15402967077442,1.18516557650145,1.95837187452813,0,3.35704362693532,3.83806325024636,3.94293794854792,3.61605925379424,3.72433531423917,3.53165682772582,2.64471650235005,3.22599157821001
