"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"CH-TF-12",2.64264469952052,3.22234227411053,3.03414233521237,3.17646066574219,0.471866250221751,1.76212307163644,1.93664795471177,0.146671601618784,1.06226191627487,1.2865390967263,0,1.78658370830064,2.66786688987516,2.51918220593508,2.86268253570957,0.653514127932016,4.14441788873712,0.732286218663797,4.57578522246061,4.51827615191678,2.2461280439518,1.39247269337868,1.48527968503301,2.79455206785958,0.379275178359047,0.796950012466315,0.793019057523223,4.09977866453249,3.39080363509316,3.64021993921875,4.21213291325721,1.52311860342562,1.50332040259313,1.09445457998382,0.126036664259485,0.545442635062789,1.58615302964359,2.26273856283367,3.85161411620526,4.36224164262733,3.76618898675692,3.57757588664563,4.19082884268623,3.90672502474636,3.59542919885523,3.29301125630645,2.54613526238495,3.71119545675204,3.7369269512668,4.0898462532354,3.79617801158358,3.94994646978105,3.59814862913019,3.70981704115402,3.3530908955486,3.29146155412015,2.73683323873122,4.11405793849263,3.33223876637552,5.42607851186001,5.69888996988853,5.9769621543223,6.52886879935424,7.17324970203013,5.09599911629751,8.85079890545534,3.57387840461038,3.73844054439123,6.52194481364074,5.33873885327436,6.10719118573874,6.62482358407151,6.88301376453211,5.32025269962248,4.74243575433329,4.38777628001545,7.65893755120107,7.08373314759662,5.09282234190878,4.77332146915252,5.24872993799653
"CH-TF-6",2.52350411571593,3.10320169030594,2.91500175140778,3.05732008193761,1.59689284546987,1.64298248783185,1.68649835986537,1.76178406083117,0.812112321428469,0.500044611574336,1.78658370830064,0,1.29013616114301,0.732598497634442,1.07609882740893,1.43925020512333,2.43575364131856,2.05809940083234,2.78920151415998,2.80961190449822,1.19904617687801,0.413829343566056,1.36613910122843,4.12036525002812,2.01763194421946,1.92197660771444,0.993564650777412,3.98063808072791,3.27166305128858,3.52107935541416,4.54047668920956,0.436408752763469,0.371053835110211,0.692129128316812,1.7643934301199,1.24114107323785,1.467012445839,2.14359797902908,3.73247353240068,4.24310105882274,3.64704840295234,3.45843530284105,4.07168825888164,2.19806077732779,4.37533435037228,4.61882443847499,3.87194844455349,5.03700863892058,4.51683210278386,3.97070566943082,4.17458553764393,3.83080588597647,3.47900804532561,3.59067645734943,3.23395031174401,3.17232097031556,2.61769265492663,2.89507811867895,2.11325894656184,4.20709869204634,4.47991015007486,4.75798233450863,4.7422850910536,5.95426988221646,3.87701929648384,7.63181908564167,2.3548985847967,2.51946072457755,5.30296499382707,4.29165698620057,4.88821136592506,5.40584376425783,5.83593189745832,4.27317083254869,3.6953538872595,3.34069441294166,6.61185568412728,6.03665128052283,4.04574047483499,3.72623960207873,3.46214622969589
"CH-TF-59",2.18716259517191,2.76686016976192,2.57866023086376,2.72097856139359,2.88702900661289,1.19455046499309,0.731218935163397,2.6430672424057,1.60560497360029,1.79018077271735,2.66786688987516,1.29013616114301,0,0.557537663508572,1.36620932646353,2.30315940869751,1.47655099886196,2.62465781524926,2.51109233794951,1.85040926204162,2.48918233802102,1.70396550470907,1.47139385159652,4.68692366444504,2.89891512579399,3.21211276885745,1.87484783235194,3.64429656018389,2.93532153074456,3.18473783487014,4.20413516866554,1.72654491390648,1.66118999625323,1.98226528945983,2.64567661169443,2.12242425481238,1.39644266118581,1.80725645848506,3.39613201185666,3.90675953827872,3.31070688240832,3.12209378229703,3.73534673833762,1.23885813487119,4.03899282982826,4.34141077237704,4.43850685897042,5.02774196229991,4.18049058223984,3.6343641488868,3.83824401709991,3.49446436543245,3.14266652478159,3.25433493680541,2.8976087912,2.83597944977154,2.28135113438261,3.18518861773355,2.40336944561644,4.49720919110094,4.77002064912945,5.04809283356323,4.46417591484314,5.83516551268192,4.16712979553844,7.51271471610713,2.6450090838513,2.80957122363215,5.18386062429253,5.38340252387971,5.17832186497966,5.69595426331243,6.35651448803172,5.5633069936917,4.98549004840251,4.63083057408468,7.13243827470068,6.55723387109624,5.33587663597801,5.01637576322174,3.18403705348543
"CH-TF-57",2.74470025868049,3.32439783327049,3.13619789437234,3.27851622490216,2.32949134310431,1.75208812850166,1.28875659867197,2.49438255846562,1.54471081906291,1.23264310920878,2.51918220593508,0.732598497634442,0.557537663508572,0,0.808671662954958,2.17184870275777,1.70315514368412,2.79069789846678,2.521774349706,2.07701340686377,1.93164467451245,1.1464278412005,2.02893151510509,4.85296374766256,2.75023044185391,2.65457510534888,1.72616314841185,4.20183422369246,3.49285919425313,3.74227549837872,4.76167283217411,1.16900725039791,1.10365233274465,1.42472762595125,2.49699192775434,1.97373957087229,1.95398032469439,2.36479412199364,3.95366967536523,4.46429720178729,3.86824454591689,3.6796314458056,4.2928844018462,1.46546227969335,4.59653049333684,4.89894843588561,4.60454694218793,5.58527962580848,4.73802824574841,4.19190181239537,4.39578168060848,4.05200202894102,3.70020418829016,3.81187260031399,3.45514645470857,3.39351711328012,2.83888879789118,2.62765095422498,1.84583178210787,3.93967152759236,4.21248298562088,4.49055517005466,4.47485792659963,5.68684271776249,3.60959213202986,7.3643919211877,2.08747142034273,2.25203356012358,5.0355378293731,4.82586486037114,4.62078420147109,5.13841659980386,5.79897682452315,5.00576933018313,4.42795238489394,4.07329291057611,6.57490061119211,5.99969620758767,4.77833897246943,4.45883809971317,3.19471906524192
"CH-TF-58",3.55337192163544,4.13306949622545,3.94486955732729,4.08718788785712,2.6729916728788,2.56075979145662,2.09742826162693,2.83788288824011,1.8882111488374,1.57614343898327,2.86268253570957,1.07609882740893,1.36620932646353,0.808671662954958,0,2.51534903253226,1.72927282172506,3.13419822824127,1.71310268675104,2.10313108490472,1.53958484688634,1.48992817097499,2.44223792863736,5.19646407743705,3.09373077162839,2.98876287837183,2.06966347818634,5.01050588664742,4.30153085720809,4.55094716133367,5.57034449512907,1.5125075801724,1.44715266251914,1.76822795572574,2.84049225752883,2.31723990064678,2.54311127324793,3.17346578494859,4.76234133832019,5.27296886474225,4.67691620887185,4.48830310876056,5.10155606480116,1.4915799577343,5.40520215629179,5.69492326588392,4.94804727196242,6.11310746632951,5.54669990870337,5.00057347535033,5.20445334356344,4.86067369189598,4.50887585124512,4.62054426326894,4.26381811766353,4.20218877623507,3.64756046084614,1.81897929127002,1.03716011915291,3.13099986463741,3.40381132266593,3.6818835070997,3.66618626364467,4.87817105480753,2.80092046907491,6.55572025823274,1.27879975738777,1.44336189716862,4.22686616641814,4.01719319741618,3.81211253851613,4.3297449368489,4.99030516156819,4.61370950255702,4.03589255726783,3.68123308295,5.76622894823715,5.19102454463271,4.38627914484332,4.06677827208706,2.38604740228696
"CH-TF-16",1.9891305715885,2.56882814617851,2.38062820728035,2.52294653781018,1.04394676808177,1.10860894370442,1.57194047353412,0.718752119478807,0.71492841309756,0.93920559354899,0.653514127932016,1.43925020512333,2.30315940869751,2.17184870275777,2.51534903253226,0,3.77971040755947,0.618849195709011,4.2284517192833,4.15356867073913,1.93842252436285,1.04513919020137,0.831765557100997,2.68111504490479,0.780715977772092,1.36903053032634,0.445685554345914,3.44626453660048,2.73728950716115,2.98670581128673,4.00610314508212,1.17578510024831,1.15598689941582,0.747121076806514,0.527477463672531,0.19810913188548,0.93263890171157,1.60922443490165,3.19809998827325,3.70872751469531,3.11267485882491,2.92406175871362,3.53731471475421,3.54201754356871,3.48199217590044,3.17957423335167,2.43269823943016,3.59775843379726,3.62348992831201,3.43633212530339,3.6402119935165,3.29643234184904,2.94463450119818,3.056302913222,2.69957676761658,2.63794742618813,2.0833191107992,3.80635241890368,3.02453324678657,5.11837299227106,5.39118445029958,5.66925663473336,6.18153529617693,6.86554418244118,4.78829359670856,8.5430933858664,3.26617288502143,3.43073502480228,6.21423929405179,5.03103333368541,5.79948566614979,6.31711806448256,6.57530824494316,5.01254718003353,4.43473023474434,4.08007076042651,7.35123203161212,6.77602762800767,4.78511682231983,4.46561594956357,4.90139643481922
"CH-TF-61",3.66371359403387,4.24341116862388,4.05521122972572,4.19752956025555,4.03264648678843,2.67110146385505,2.20776993402536,4.11961824126766,3.08215597246225,2.93579825289289,4.14441788873712,2.43575364131856,1.47655099886196,1.70315514368412,1.72927282172506,3.77971040755947,0,4.10120881411122,1.03454133908755,0.373858263179658,3.26885766861141,2.84958298488461,2.94794485045848,6.163474663307,4.37546612465595,4.35773024903299,3.3513988312139,5.12084755904584,4.41187252960651,4.6612888337321,5.68068616752749,2.87216239408203,2.80680747642877,3.12788276963537,4.12222761055639,3.59897525367433,2.87299366004777,3.28380745734702,4.87268301071862,5.38331053714068,4.78725788127028,4.59864478115899,5.21189773719958,0.237692863990767,5.51554382869022,5.817961771239,5.91505785783237,6.50429296116187,5.65704158110179,5.11091514774876,5.31479501596187,4.97101536429441,4.61921752364355,4.73088593566737,4.37415979006195,4.3125304486335,3.75790213324457,3.54303502312759,2.76643294087798,4.29192434708996,5.12786705452349,3.74104070462767,2.98762491598118,4.35861451381996,4.52497620093247,6.03616371724518,3.00807257911284,3.17263471889369,3.70730962543057,5.74124892927374,5.5361682703737,6.05380066870647,6.71436089342576,6.34298232428208,5.7651653789929,5.41050590467506,7.49028468009472,6.91508027649027,6.11555196656839,5.79605109381213,1.70748605462347
"CH-TF-15",2.31062897814025,2.89032655273026,2.7021266138321,2.84444494436192,1.20415246888555,1.43010735025617,1.89343888008586,0.878957820282581,1.33377760880657,1.558054789258,0.732286218663797,2.05809940083234,2.62465781524926,2.79069789846678,3.13419822824127,0.618849195709011,4.10120881411122,0,4.84730091499231,4.47506707729088,2.55727172007186,1.66398838591039,1.15326396365274,2.06226584919578,0.35301104030475,1.52923623113011,1.06453475005493,3.76776294315222,3.05878791371289,3.30820421783848,3.47984669459341,1.79463429595732,1.77483609512483,1.36597027251553,0.606249554404312,0.816958327594491,1.25413730826332,1.9307228414534,3.51959839482499,4.03022592124706,3.43417326537665,3.24556016526537,3.77431861074721,3.86351595012045,2.86314298019143,2.56072503764266,1.81384904372115,2.97890923808825,3.004640732603,3.75783053185514,3.06389179291978,3.40767144458725,3.26613290774992,3.37780131977375,3.02107517416833,2.95944583273988,2.40481751735095,4.42520161461269,3.64338244249558,5.73722218798007,6.01003364600859,6.28810583044237,6.80038449188594,7.4843933781502,5.40714279241757,9.16194258157541,3.88502208073044,4.04958422051129,6.8330884897608,5.64988252939442,6.4183348618588,6.93596726019157,7.19415744065217,5.63139637574254,5.05357943045335,4.69891995613552,7.97008122732113,7.39487682371669,5.40396601802884,5.08446514527258,5.52024563052823
"CH-TF-63",4.69825493312142,5.27795250771143,5.08975256881327,5.2320708993431,4.38609435962985,3.7056428029426,3.24231127311291,4.55098557499115,3.60131383558844,3.28924612573431,4.57578522246061,2.78920151415998,2.51109233794951,2.521774349706,1.71310268675104,4.2284517192833,1.03454133908755,4.84730091499231,0,0.660683075907892,3.25268753363739,3.20303085772603,3.98248618954603,6.90956676418809,4.80683345837944,4.70186556512287,3.78276616493739,6.15538889813339,5.44641386869406,5.69583017281965,6.71522750661504,3.22561026692344,3.16025534927019,3.48133064247679,4.55359494427988,4.03034258739782,3.90753499913532,4.31834879643457,5.90722434980617,6.41785187622823,5.82179922035783,5.63318612024654,6.24643907628713,1.27223420307832,6.55008516777777,6.85250311032655,6.66114995871346,7.53883430024942,6.69158292018934,6.14545648683631,6.34933635504942,6.00555670338196,5.6537588627311,5.76542727475492,5.4087011291495,5.34707178772105,4.79244347233212,2.50849368404004,2.72965683795084,3.25738300800241,4.09332571543594,2.70649936554012,1.95308357689363,3.32407317473241,3.49043486184492,5.00162237815763,2.48801719971598,2.32345505993513,2.67276828634302,4.70670759018619,4.50162693128615,5.01925932961892,5.67981955433821,5.34868241421458,5.59537600017343,5.39433576970104,6.45574334100717,5.88053893740272,5.12125205650089,5.27212497430803,0.67294471553592
"CH-TF-62",4.03757185721353,4.61726943180354,4.42906949290538,4.5713878234352,4.40650474996809,3.04495972703471,2.58162819720501,4.49347650444732,3.45601423564191,3.30965651607255,4.51827615191678,2.80961190449822,1.85040926204162,2.07701340686377,2.10313108490472,4.15356867073913,0.373858263179658,4.47506707729088,0.660683075907892,0,3.64271593179106,3.22344124806427,3.32180311363813,6.53733292648666,4.74932438783561,4.73158851221265,3.72525709439356,5.4947058222255,4.78573079278617,5.03514709691176,6.05454443070715,3.24602065726169,3.18066573960843,3.50174103281503,4.49608587373605,3.97283351685399,3.24685192322743,3.65766572052668,5.24654127389827,5.75716880032034,5.16111614444993,4.97250304433865,5.58575600037924,0.611551127170425,5.88940209186988,6.19182003441866,6.28891612101203,6.87815122434152,6.03089984428145,5.48477341092842,5.68865327914153,5.34487362747406,4.9930757868232,5.10474419884703,4.74801805324161,4.68638871181316,4.13176039642423,3.16917675994793,3.14029120405763,3.91806608391031,4.75400879134383,3.36718244144801,2.61376665280152,3.98475625064031,4.15111793775281,5.66230545406552,3.14870027562387,2.98413813584302,3.33345136225091,5.36739066609408,5.16231000719404,5.67994240552681,6.3405026302461,6.00936549012247,6.13902364217256,5.78436416785472,7.11642641691506,6.54122201331062,5.78193513240878,5.93280805021592,1.33362779144381
"CH-TF-1",3.27517730867513,3.85487488326514,3.66667494436698,3.8089932748968,1.77426179373005,2.39465568079105,2.43817155282456,2.09945644233301,1.56378551438767,1.20580310566799,2.2461280439518,1.19904617687801,2.48918233802102,1.93164467451245,1.53958484688634,1.93842252436285,3.26885766861141,2.55727172007186,3.25268753363739,3.64271593179106,0,0.893283334161475,2.11781229418763,4.61953756926764,2.51680426345899,1.44917803148548,1.49273697001694,4.7323112736871,4.02333624424777,4.27275254837336,5.29214988216875,0.762637424114539,1.45469674934704,1.19130144755634,2.26356574935943,1.74031339247737,2.2186856387982,2.89527117198828,4.48414672535987,4.99477425178194,4.39872159591154,4.21010849580025,4.82336145184084,3.03116480462064,5.12700754333148,5.11799675771452,4.37112076379301,5.53618095816011,5.26850529574305,4.72237886239002,4.92625873060313,4.58247907893566,4.23068123828481,4.34234965030863,3.98562350470321,3.92399416327476,3.36936584788583,1.86792989454083,1.08611072242372,3.17995046790821,3.45276192593673,3.73083411037051,4.484249899017,4.92712165807833,2.84987107234571,6.60467086150355,1.32775036065858,1.49231250043943,4.27581676968894,3.09261080932256,3.86106314178694,4.37869554011971,4.63688572058031,3.07412465567068,2.49630771038149,2.14164823606366,5.41280950724927,4.83760510364482,2.84669429795698,2.52719342520072,3.92563224917331
"CH-TF-5",2.38189397451366,2.96159154910366,2.77339161020551,2.91570994073533,1.18306350190382,1.50137234662958,1.54488821866309,1.36767304590922,0.670502180226192,0.312519771506511,1.39247269337868,0.413829343566056,1.70396550470907,1.1464278412005,1.48992817097499,1.04513919020137,2.84958298488461,1.66398838591039,3.20303085772603,3.22344124806427,0.893283334161476,0,1.22452896002615,3.72625423510617,1.62352092929751,1.50814726414838,0.599453635855461,3.83902793952563,3.1300529100863,3.37946921421189,4.39886654800728,0.130645910046937,0.561413415185564,0.298018113394861,1.37028241519795,0.847030058315896,1.32540230463672,2.00198783782681,3.5908633911984,4.10149091762046,3.50543826175006,3.31682516163877,3.93007811767937,2.61189012089385,4.23372420917001,4.22471342355304,3.47783742963154,4.64289762399863,4.37522196158158,3.82909552822854,4.03297539644165,3.68919574477419,3.33739790412333,3.44906631614715,3.09234017054174,3.03071082911328,2.47608251372435,2.7612132287023,1.97939405658519,4.07323380206969,4.34604526009821,4.62411744453198,5.15611443461966,5.82040499223981,3.74315440650719,7.49795419566502,2.22103369482005,2.3855958346009,5.16910010385042,3.98589414348404,4.75434647594841,5.27197887428118,5.53016905474178,3.96740798983216,3.38959104454297,3.03493157022513,6.30609284141074,5.7308884378063,3.73997763211846,3.4204767593622,3.87597557326195
"CH-TF-20",1.15736501448751,1.73706258907751,1.54886265017936,1.69118098070918,1.87571232518277,0.276843386603426,0.740174916433121,1.5505176765798,0.554026779799958,0.912009188519639,1.48527968503301,1.36613910122843,1.47139385159652,2.02893151510509,2.44223792863736,0.831765557100997,2.94794485045848,1.15326396365274,3.98248618954603,3.32180311363813,2.11781229418763,1.22452896002615,0,3.21552981284853,1.50627500395749,2.20079608742733,0.823269638551605,2.61449897949948,1.90552395006015,2.15494025418574,3.17433758798113,1.35517487007309,0.995085266118217,1.10409370526212,1.35924302077353,1.02987468898648,0.100873344610573,0.777458877800656,2.36633443117225,2.87696195759431,2.28090930172391,2.09229620161262,2.70554915765322,2.71025198646771,3.00919524914386,3.31161319169263,2.9671130073739,3.9979443816155,3.15069300155543,2.60456656820239,2.8084464364155,2.46466678474804,2.11286894409718,2.22453735612101,1.86781121051559,1.80618186908713,1.2515535536982,3.98574218872845,3.20392301661134,5.29776276209584,5.57057422012436,5.84864640455813,5.93556976643965,7.04493395226596,4.96768336653334,8.72248315569117,3.4455626548462,3.61012479462705,6.39362906387657,5.21042310351019,5.97887543597457,6.49650783430733,6.75469801476793,5.19193694985831,4.61412000456912,4.25946053025128,7.53062180143689,6.95541739783245,4.96450659214461,4.64500571938835,4.65543090508195
"CH-TF-48",3.14954097660126,2.56984340201125,2.75804334090941,2.90036167143923,3.26641831808133,3.49237319945195,3.95570472928165,2.94122366947836,3.39604345800235,3.62032063845378,2.79455206785958,4.12036525002812,4.68692366444504,4.85296374766256,5.19646407743705,2.68111504490479,6.163474663307,2.06226584919578,6.90956676418809,6.53733292648666,4.61953756926764,3.72625423510617,3.21552981284853,0,2.41527688950053,3.59150208032589,3.12680059925071,3.01210750880272,2.95903253452269,2.80448687856533,1.91441445634689,3.85690014515311,3.83710194432061,3.42823612171131,2.66851540360009,2.87922417679027,3.3164031574591,3.52944711328811,3.5755151219023,3.27481677414242,2.67851783102715,2.21460978947614,2.20888637250069,5.92578179931624,1.29771074194491,0.995292799396132,0.248416805474629,0.916643388892464,1.43920849435648,2.35486056454867,1.49845955467326,1.84223920634072,2.19843843297568,2.08236863496776,2.44349616655728,2.50072412200163,3.48230353150315,6.48746746380847,5.70564829169136,7.79948803717586,8.07229949520437,8.35037167963815,8.86265034108172,9.54665922734598,7.46940864161336,11.2242084307712,5.94728792992622,6.11185006970707,8.89535433895658,7.71214837859021,8.48060071105458,8.99823310938735,9.25642328984795,7.69366222493833,7.11584527964914,6.7611858053313,10.0323470765169,9.45714267291247,7.46623186722463,7.14673099446837,7.58251147972401
"CH-TF-14",2.663640018445,3.24333759303501,3.05513765413685,3.19745598466667,0.851141428580798,1.78311839056092,2.1676961906306,0.525946779977831,1.2933101521937,1.51758733264513,0.379275178359047,2.01763194421946,2.89891512579399,2.75023044185391,3.09373077162839,0.780715977772092,4.37546612465595,0.35301104030475,4.80683345837944,4.74932438783561,2.51680426345899,1.62352092929751,1.50627500395749,2.41527688950053,0,1.17622519082536,1.02406729344205,4.12077398345697,3.41179895401764,3.66121525814323,3.83285773489816,1.75416683934445,1.73436863851196,1.32550281590265,0.253238514099562,0.776490870981617,1.60714834856807,2.28373388175815,3.87260943512974,4.38323696155181,3.7871843056814,3.59857120557011,4.12732965105196,4.13777326066518,3.21615402049618,2.91373607794741,2.1668600840259,3.331920278393,3.35765177290775,4.11084157215988,3.41690283322453,3.760682484892,3.61914394805467,3.7308123600785,3.37408621447308,3.31245687304463,2.7578285576557,4.38473415799982,3.6029149858827,5.6967547313672,5.96956618939572,6.24763837382949,6.75991703527307,7.44392592153732,5.3666753358047,9.12147512496253,3.84455462411757,4.00911676389842,6.79262103314793,5.60941507278155,6.37786740524593,6.8954998035787,7.15368998403929,5.59092891912967,5.01311197384048,4.65845249952264,7.92961377070826,7.35440936710381,5.36349856141597,5.04399768865971,5.47977817391536
"CH-TF-2",3.35816110191484,3.93785867650485,3.74965873760669,3.89197706813651,0.325083762244564,2.47763947403076,2.56212671808984,0.650278410847531,1.68774067965294,1.82066703565489,0.796950012466315,1.92197660771444,3.21211276885745,2.65457510534888,2.98876287837183,1.36903053032634,4.35773024903299,1.52923623113011,4.70186556512287,4.73158851221265,1.44917803148548,1.50814726414838,2.20079608742734,3.59150208032589,1.17622519082536,0,1.41849782090129,4.81529506692681,4.10632003748748,4.35573634161307,5.00908292572352,1.51135033442801,2.06956067933394,1.71993334336189,0.9229866767258,1.17092139844086,2.30166943203791,2.97825496522799,4.56713051859958,5.07775804502165,4.48170538915124,4.29309228903996,4.90634524508055,4.12003738504223,4.39237921132154,4.08996126877277,3.34308527485126,4.50814546921836,4.53387696373311,4.80536265562973,4.5931280240499,4.66546287217537,4.31366503152451,4.42533344354834,4.06860729794292,4.00697795651447,3.45234964112554,3.31710792602631,2.5352887539092,4.62912849939369,4.90193995742221,5.18001214185599,5.93342793050248,6.37629968956382,4.2990491038312,8.05384889298903,2.77692839214406,2.94149053192491,5.72499480117443,4.54178884080804,5.31024117327242,5.82787357160519,6.08606375206579,4.52330268715616,3.94548574186697,3.59082626754914,6.86198753873475,6.28678313513031,4.29587232944247,3.9763714566862,5.37481028065879
"CH-TF-18",1.98063465303911,2.56033222762912,2.37213228873096,2.51445061926078,1.09341405865673,1.10011302515503,1.14362889718854,0.768219410053762,0.269242858751646,0.493520039203076,0.793019057523223,0.993564650777413,1.87484783235194,1.72616314841185,2.06966347818634,0.445685554345914,3.3513988312139,1.06453475005492,3.78276616493739,3.72525709439356,1.49273697001694,0.599453635855461,0.823269638551605,3.12680059925071,1.02406729344205,1.41849782090129,0,3.43776861805108,2.72879358861175,2.97820989273734,3.99760722653273,0.730099545902398,0.710301345069905,0.3014355224606,0.77082877934249,0.247576422460434,0.924142983162177,1.60072851635226,3.18960406972385,3.70023159614592,3.10417894027552,2.91556584016423,3.52881879620482,3.11370596722313,3.83246488769546,3.62525978769758,2.87838379377608,4.04344398814317,3.97396264010703,3.427836206754,3.63171607496711,3.28793642329964,2.93613858264878,3.04780699467261,2.69108084906719,2.62945150763874,2.07482319224981,3.36066686455777,2.57884769244065,4.67268743792515,4.94549889595367,5.22357108038744,5.73584974183102,6.41985862809527,4.34260804236265,8.09740783152048,2.82048733067551,2.98504947045637,5.76855373970588,4.5853477793395,5.35380011180388,5.87143251013665,6.12962269059724,4.56686162568762,3.98904468039843,3.63438520608059,6.9055464772662,6.33034207366176,4.33943126797392,4.01993039521766,4.45571088047331
"CH-TF-54",1.45713396501197,1.07217668123697,1.06563632932012,0.923317998790298,4.49021130468225,2.44974609519079,2.91307762502049,4.16501665607928,3.16852575929944,3.52650816801912,4.09977866453249,3.98063808072791,3.64429656018389,4.20183422369246,5.01050588664742,3.44626453660047,5.12084755904584,3.76776294315222,6.15538889813339,5.4947058222255,4.7323112736871,3.83902793952563,2.61449897949948,3.01210750880272,4.12077398345697,4.81529506692681,3.43776861805108,0,0.70897502943933,0.459558725313741,1.27200956662994,3.96967384957256,3.60958424561769,3.71859268476159,3.97374200027301,3.64437366848595,2.5136256348889,1.83704010169882,0.773336791761764,0.262709265339701,0.333589677775567,1.209081205515,0.803221136302027,4.88315469505508,1.71439676685781,2.01681470940659,2.76369070332809,2.59446690868042,1.74721552862034,0.657246944254047,1.51364795412946,1.54268502001545,1.18648579338049,1.30255559138841,0.941428059798896,1.00305740122735,1.78989651991386,6.60024116822793,5.81842199611082,7.91226174159531,8.18507319962383,8.46314538405761,8.10847247502702,9.47946207286581,7.58218234603281,11.157011276291,6.06006163434568,6.22462377412653,8.82815718447642,7.82492208300966,8.59337441547404,9.11100681380681,9.36919699426741,7.80643592935778,7.22861898406859,6.87395950975076,10.1451207809364,9.56991637733193,7.57900557164409,7.25950469888783,6.82833361366931
"CH-TF-29",0.748158935572642,0.466161316920789,0.356661299880792,0.214342969350968,3.78123627524292,1.74077106575146,2.20410259558116,3.45604162663995,2.45955072986011,2.81753313857979,3.39080363509316,3.27166305128858,2.93532153074456,3.49285919425313,4.30153085720809,2.73728950716115,4.41187252960651,3.05878791371289,5.44641386869406,4.78573079278617,4.02333624424777,3.1300529100863,1.90552395006015,2.95903253452269,3.41179895401764,4.10632003748748,2.72879358861175,0.70897502943933,0,0.249416304125589,1.31380524051814,3.26069882013323,2.90060921617836,3.00961765532226,3.26476697083368,2.93539863904662,1.80465060544958,1.12806507225949,0.620726076495964,0.97168429477903,0.375385351663763,0.744422745046545,0.845016810190224,4.17417966561575,1.66132179257778,1.96373973512656,2.71061572904806,2.63626258256861,1.78901120250854,0.699042618142244,1.46057297984943,1.11679332818196,0.764995487531104,0.876663899554929,0.519937753949511,0.458308412521058,1.08092149047453,5.8912661387886,5.10944696667149,7.20328671215599,7.47609817018451,7.75417035461828,7.39949744558769,8.77048704342648,6.87320731659349,10.4480362468517,5.35108660490635,5.5156487446872,8.11918215503709,7.11594705357033,7.88439938603471,8.40203178436748,8.66022196482808,7.09746089991845,6.51964395462926,6.16498448031143,9.43614575149704,8.8609413478926,6.87003054220476,6.55052966944849,6.11935858422998
"CH-TF-30",0.997575239698231,0.612617955923231,0.606077604006381,0.463759273476557,4.03065257936851,1.99018736987705,2.45351889970675,3.70545793076554,2.7089670339857,3.06694944270538,3.64021993921875,3.52107935541417,3.18473783487015,3.74227549837872,4.55094716133368,2.98670581128673,4.6612888337321,3.30820421783848,5.69583017281965,5.03514709691176,4.27275254837336,3.37946921421189,2.15494025418574,2.80448687856532,3.66121525814323,4.35573634161307,2.97820989273734,0.459558725313741,0.249416304125589,0,1.06438893639255,3.51011512425882,3.15002552030395,3.25903395944785,3.51418327495927,3.18481494317221,2.05406690957516,1.37748137638508,0.870142380621553,0.722267990653441,0.125969047538174,0.749522480201259,0.595600506064635,4.42359596974134,1.50677613662042,1.80919407916919,2.5560700730907,2.38684627844302,1.53959489838295,0.449626314016654,1.30602732389206,1.08312629470171,0.726927068066749,0.842996866074673,0.481869334485156,0.543498675913608,1.33033779460012,6.14068244291419,5.35886327079708,7.45270301628157,7.72551447431009,8.00358665874387,7.64891374971328,9.01990334755207,7.12262362071907,10.6974525509773,5.60050290903194,5.76506504881279,8.36859845916268,7.36536335769592,8.1338156901603,8.65144808849307,8.90963826895367,7.34687720404404,6.76906025875485,6.41440078443702,9.68556205562263,9.11035765201819,7.11944684633034,6.79994597357408,6.36877488835557
