"","CH-LTAzI_EA-24","CH-LTAzI_EA-25","CH-LTAzI_EA-26","CH-LTAzI_EA-27","CH-LTAzI_EA-28","CH-LTAzI_EA-3","CH-LTAzI_EA-29","CH-LTAzI_EA-30","CH-LTAzI_EA-31","CH-LTAzI_EA-32","CH-LTAzI_EA-33/34","CH-LTAzI_EA-35","CH-LTAzI_EA-36","CH-LTAzI_EA-4","CH-LTAzI_EA-37","CH-LTAzI_EA-38","CH-LTAzI_EA-39","CH-LTAzI_EA-40","CH-LTAzI_EA-41","CH-LTAzI_EA-42/43","CH-LTAzI_EA-44","CH-LTAzI_EA-45","CH-LTAzI_EA-46","CH-LTAzI_EA-5","CH-LTAzI_EA-47/48","CH-LTAzI_EA-49","CH-LTAzI_EA-50","CH-LTAzI_EA-51","CH-LTAzI_EA-52","CH-LTAzI_EA-6/7","CH-LTAzI_EA-53","CH-LTAzI_EA-54","CH-LTAzI_EA-55","CH-LTAzI_EA-8","CH-LTAzI_EA-56","CH-LTAzI_EA-57","CH-LTAzI_EA-58","CH-LTAzI_EA-59","CH-LTAzI_EA-60","CH-LTAzI_EA-61","CH-LTAzI_EA-62","CH-LTAzI_EA-63","CH-LTAzI_EA-64","CH-LTAzI_EA-65","CH-LTAzI_EA-66","CH-LTAzI_EA-9","CH-LTAzI_EA-67","CH-LTAzI_EA-68","CH-LTAzI_EA-10","CH-LTAzI_EA-1","CH-LTAzI_EA-11","CH-LTAzI_EA-13","CH-LTAzI_EA-12","CH-LTAzI_EA-2","CH-LTAzI_EA-14","CH-LTAzI_EA-15","CH-LTAzI_EA-16","CH-LTAzI_EA-17","CH-LTAzI_EA-18","CH-LTAzI_EA-19","CH-LTAzI_EA-20","CH-LTAzI_EA-21","CH-LTAzI_EA-22","CH-LTAzI_EA-23","IX-LTAzI_EA-2","IX-LTAzI_EA-1","IX-LTAzI_EA-4","IX-LTAzI_EA-5/4XO-LTAzI_EA-5/4","TX-LTAzI_EA-2","TX-LTAzI_EA-3","TX-LTAzI_EA-4","IX-LTAzI_EA-3/1TX-LTAzI_EA-3/1","XO-LTAzI_EA-1","XO-LTAzI_EA-2","XO-LTAzI_EA-3"
"CH-LTAzI_EA-33/34",2091.58685919656,1849.03997677309,1257.44713651048,1582.70610223456,2406.21091447613,10137.2990863749,1944.44513469915,2162.72300109958,1050.81930049615,1186.6733123524,0,656.267004636049,1031.48695391502,9049.31345451774,2667.86477703585,1970.43885914024,2461.21950133853,2769.95845968084,2572.8594008497,2993.73042985205,3641.63113376405,8078.95331286349,6808.53004752137,7439.03565407698,6797.88778927808,8175.17798345057,9383.62207443388,8233.00282006288,8435.51017156863,5819.44114026001,8805.35753858324,8956.49611471361,9721.97828307663,6528.60945021845,12499.9405726854,11552.8311613686,9745.80900248194,9989.56186351354,10345.7630552088,10623.5892455712,11404.737083322,11554.5565263766,11642.2903320183,11258.9300779982,10290.4732939406,4754.41490946384,12415.1646391748,11730.9372345511,3271.3719082465,12097.1946543263,6823.78412616931,4923.62805413639,7255.27477881602,10911.8984491354,4270.95805395429,3420.12388148813,3371.1678229969,3237.60655268248,2855.15429130275,2570.11759965142,3232.42573756013,2520.11159902068,1681.20429338682,1781.00420205607,16571.0640066438,16319.8938944868,15087.1647075816,23443.7096573948,19135.3900690436,20196.1520485144,21821.1533251683,17200.8957604387,15193.9640632918,15069.4544845347,13955.7281528459
"CH-LTAzI_EA-35",2488.37681384442,2152.99854746291,1524.35708359845,1536.55281095171,2449.38453903741,10238.4663313616,1376.01734035029,1620.91585007126,573.775595540546,657.54960850332,656.267004636049,0,961.812682604973,9149.88757121174,2075.75733044942,1914.34066075872,2393.66903074364,2671.42205372911,2404.51731728115,2688.82268633065,3311.52118543668,7782.05524934686,6513.41490512718,7646.36450015893,6377.71623808018,7801.00562467906,9034.62152490875,7790.67024695703,7992.18815648617,6012.20902558144,8272.18537315588,8423.32394928626,9276.06711787117,6852.53359446843,11966.7684072581,11019.6589959412,9212.63683705459,9456.38969808619,9812.5908897814,10090.4170801438,10871.5649178947,11021.3843609492,11109.1181665909,10725.7579125709,9757.30112851328,5274.30737189397,11881.9924737474,11146.2909729783,3687.90161193087,12060.6455225242,7395.16731104125,5489.80210649334,7816.76307126228,10875.3493173333,4781.57036605346,3755.69582978826,3880.76541577374,3751.57766620802,3260.17227207011,2972.01236377547,3803.80892243207,3057.83902902728,2252.58747825876,2307.74387204829,16484.7063063095,16283.3447626848,14738.1641580564,22910.5374919674,18836.9312014325,19897.6931809033,21522.6944575573,16902.4368928276,14660.7918978645,14536.2823191073,13422.5559874186
"CH-LTAzI_EA-36",3112.0109602876,2878.48411718766,2265.08112935429,2460.139601074,3364.59442200067,9140.07621088746,1920.24940883844,1763.9055470691,727.393624019121,1464.83702821362,1031.48695391502,961.812682604973,0,8223.77952886106,2931.91863488891,990.629235632696,1469.95760561762,1764.23458572407,1567.13552689293,2125.16333896145,2773.06404287345,7073.18110499795,5802.80617356459,6723.50284988708,5940.76959505209,7317.95803396704,8522.9006798665,7375.88462583689,7578.74221405533,5089.34737530959,8058.83830621791,8142.9888416436,8865.21032556333,6047.38667109225,11738.4219469885,10783.8430110425,9001.86761738993,9244.34957030872,9589.99687307006,9879.64786047915,10657.9742385245,10809.2993292109,10898.2517733157,10514.9886929062,9547.18374812055,4710.15757661622,11671.2232540827,11080.333147655,3103.29924027136,11134.8049400141,6916.17308619283,5563.34900510147,7888.83561838499,9949.5087348232,5086.92965204011,4533.03727599778,4297.27500444005,4036.3893251564,3923.90431998978,3669.48882647371,3742.08511646659,2919.3072556495,2273.35767733633,1964.7930334796,15565.4105538645,15357.5041801747,14223.6452009458,22699.8671715898,18129.1023582552,19189.8643377259,20814.8656143799,16194.6080496503,14449.8807460357,14325.5130994426,13211.7867677539
"CH-LTAzI_EA-4",10674.598101625,10602.5501714551,10191.9156793066,10614.1329890529,11455.4980811077,936.160999492547,9448.52039672074,8931.28513571275,8673.04094222194,9475.64777013039,9049.31345451774,9149.88757121174,8223.77952886106,0,11025.3183236589,7402.73232885269,6777.23626366348,6605.58292409802,6968.53557583448,7332.14756624139,7077.41470708755,5875.10235065376,5363.58362344258,2176.42900332746,7674.06697273786,7620.44598876371,7786.21883708182,8227.99943760025,8681.01137145811,3395.30817196411,10534.5082606951,9916.34019868553,9755.09484215226,4858.56103087222,12656.2258850003,11853.9531453778,11438.3208748189,11425.8589784871,11292.6119590046,11953.2493441921,12130.0168498295,12316.5935012201,12487.0240166657,12480.5435275392,12344.7663789543,7500.43430117028,13271.1404446566,14526.3221756134,7427.132626163,3969.31228136583,8691.16684596172,10922.3513621304,11589.2528725132,3059.85167005982,11718.8371999488,12184.217218899,11318.9831814709,10716.2399179082,11563.0698954862,11394.0034114634,9725.85762283623,9108.05999598877,9330.70716401604,8562.66666859757,9390.92876533917,8203.88355518072,12158.1415891702,23426.161339489,14759.3548500095,16063.2609276757,16270.9007586334,12938.7178442219,15290.879235908,15331.61691561,14782.3905541957
"CH-LTAzI_EA-37",3748.32957196156,3340.18709280512,2715.54393041904,1869.02505185778,2472.16080053766,11846.6211668019,783.574329187868,1666.16661841618,1983.64371643527,1142.71177818319,2667.86477703585,2075.75733044942,2931.91863488891,11025.3183236589,0,2888.6433517814,3276.54033213905,3334.74487960819,2972.93563283887,2951.96908460444,3435.34324128533,7767.3843653504,6670.95079080621,8825.76088717025,6126.38055748833,7652.42319950246,8959.79479419206,7468.81538422192,7498.81833627373,7191.60541259277,7510.77646372172,7824.56630338806,8705.31604346293,8169.28454959096,11275.7336551874,10399.2643760208,8372.23018457928,8626.88687948116,9071.62960875835,9242.71464138759,10096.3991157694,10207.729299026,10270.167863366,9833.80180696062,8857.19832016359,6734.92200746973,10998.7445769574,9975.64313985715,5135.68600567426,12651.3168446154,8611.54295736506,6573.1058224198,8886.82202381093,11465.9933263621,5648.15914011517,4088.14801601021,4720.12956014137,4807.85202658721,3738.68603388233,3452.22124699646,5027.38708495527,4477.18902183356,3554.22388433306,3756.05144824187,17015.8079934212,16871.6421708168,14435.3970660582,22011.454836625,18795.710854509,19855.3474229097,21481.7888093698,16861.5312446401,13776.108932736,13641.6048831005,12523.8602493649
"CH-LTAzI_EA-38",4040.60876369081,3807.62510173456,3227.88599565072,3435.63950863743,4340.0943295641,8211.75954788819,2400.47629269029,1985.89005842636,1499.71149980579,2301.84016783427,1970.43885914024,1914.34066075872,990.629235632696,7402.73232885269,2888.6433517814,0,506.80998533973,828.951685311786,695.754544077836,1499.41342772829,2098.51536887562,6140.00098123606,4869.02298477115,5977.58332868967,5192.05367245337,6561.29420501601,7764.85936469575,6621.39396953564,6862.67488982964,4343.42785411218,7578.54260154847,7622.06533830126,8219.45371940762,5643.68272549893,11250.7070162218,10287.6864095146,8529.91342978493,8763.50307766044,9105.65085950112,9399.58160166893,10173.6095117726,10325.5798004311,10415.5546195222,10036.4626565025,9213.57716802614,4680.77945376338,11188.9238525475,10880.3005419233,3144.74773959189,10150.8239926206,7007.26796568913,6365.29421197091,8604.78724808301,8965.52778742967,6093.8541854238,5664.59599342687,5320.12050934366,5016.99899409163,5054.96297635751,4801.01536133529,4529.19834982158,3625.15493953943,3220.42610845515,2652.68295153833,14628.8119537488,14373.5232327811,13465.603885775,22217.4306891398,17213.110339222,18273.9936648308,19898.7675528734,15278.5099881438,13966.4597919379,13842.8866921521,12730.6236696932
"CH-LTAzI_EA-39",4528.04448430867,4295.06082235241,3718.66663784901,3914.96787862235,4819.42269954902,7597.61831998474,2788.37327304795,2373.78703878401,1952.23773103137,2766.03007734507,2461.21950133853,2393.66903074364,1469.95760561762,6777.23626366348,3276.54033213905,506.80998533973,0,442.134679933259,582.548509089041,1490.31245030917,1948.12957875229,5697.00463699493,4424.85830795218,5604.67941727221,5005.93895718547,6250.92410745367,7453.87299732493,6368.72716060984,6686.91563634303,3970.52394269472,7415.28521566769,7448.32775229737,8044.18702143457,5471.45587590168,11076.9694302179,10113.9488235107,8438.93458754085,8590.676215048,8932.01170506731,9226.75473905649,9999.97035733879,10151.9406459973,10241.937672111,9873.31047574809,9224.44521495882,4757.69284496984,11015.3069051363,10894.7624628386,3235.60391292356,9666.97649178059,7087.45201041893,6680.04137734574,8917.43220599581,8481.68028658964,6610.89841351937,6252.38730576045,5904.41943635304,5529.99424759293,5642.7542886911,5388.80667366887,4845.1965762969,3941.15316601476,3774.42781100488,3027.6557959479,14179.7810977235,13889.6757319411,13154.4470338378,22043.791534706,16839.3307186695,17902.2913186172,19507.8215321391,14902.0325817191,13792.8206375041,13669.2475377182,12557.7968070808
"CH-LTAzI_EA-40",4840.44796526805,4607.4643033118,4027.40559619132,4202.50094775182,5106.95576867848,7426.88098816563,2826.78380535359,2317.30500795858,2125.64997524059,2920.20631760977,2769.95845968084,2671.42205372911,1764.23458572407,6605.58292409802,3334.74487960819,828.951685311786,442.134679933259,0,365.666537311051,1137.92285160943,1562.8679509156,5311.98958754446,4040.3033945473,5648.5825305564,4564.03122695563,5809.05471232597,7012.17778422358,5926.81943038001,6245.0079061132,4024.47613306424,7029.34062555778,7006.73956436998,7602.27929120474,5729.39515832254,10635.3812422905,9672.36063558334,8053.36243224313,8192.88399542966,8490.42351713991,8840.24941816839,9558.3821694114,9710.35245806988,9800.34948418359,9487.0839930796,8838.87305966111,5168.52269852516,10573.7187172089,10509.1903075409,3661.59873483465,9433.8827022871,7498.28186397426,7140.3727144184,9377.76354306847,8248.55918403375,7063.63966495289,6634.02864438358,6289.90598887275,5986.78447362072,6024.39562731422,5770.448012292,5305.80371037137,4401.76030008922,4190.48081008723,3492.27916421739,13813.2842525804,13656.4822553512,12712.7518207364,21602.2033467786,16423.4833547441,17486.4439546918,19099.9947348121,14486.1852177937,13351.2324495767,13227.6593497909,12119.4283598219
"CH-LTAzI_EA-41",4643.34890643691,4410.36524448066,3830.30653736018,3941.07012823286,4853.90185631856,7790.97673618836,2464.92146000712,1954.50181310146,1809.10392078106,2592.53741378104,2572.8594008497,2404.51731728115,1567.13552689293,6968.53557583448,2972.93563283887,695.754544077836,582.548509089041,365.666537311051,0,907.939108183872,1424.10963670003,5506.22359511268,4235.88602186773,6011.38572541352,4505.7097409653,5865.80395425225,7069.40684386805,5925.63942545781,6185.74508880196,4387.27932792135,6904.16764387562,6946.59858283441,7542.96475021187,6045.49025263831,10575.240260755,9612.21965404777,7874.59397996867,8088.47871912249,8430.28253560434,8724.55724313098,9498.24118787583,9650.21147653432,9740.19414118506,9362.08769882964,8650.39841738206,5358.3679596559,10513.5633742104,10320.0181069347,3830.62295248166,9750.16677714139,7687.73371989374,7176.43852253504,9415.93155864714,8564.84325888804,6866.62823970038,6435.77706262855,6092.89456362023,5789.7730483682,5826.14404555919,5572.19643053697,5340.34266038571,4436.29925010356,3993.46938483471,3466.90991990878,14123.1929997317,13972.2268798148,12770.1513649473,21542.0623652431,16565.6968771094,17626.4588565801,19251.4601332341,14631.2025685045,13291.0914680411,13167.5183682553,12055.5993111552
"CH-LTAzI_EA-42/43",5064.92675385693,4815.78808210402,4188.8697751565,4097.24173226454,5014.63867138985,8158.16975218819,2359.71784038131,1716.79459527902,1991.93005490656,2747.66198085785,2993.73042985205,2688.82268633065,2125.16333896145,7332.14756624139,2951.96908460444,1499.41342772829,1490.31245030917,1137.92285160943,907.939108183872,0,647.900703911998,5098.17291771487,3832.62400219576,6573.31676464898,3816.69121322502,5193.87965213998,6399.19947560329,5251.80624400982,5454.88428828464,4958.78722496033,6080.41195504314,6126.16153197223,6741.97069833853,6809.70257498516,9755.00793282487,8791.98732611768,7030.50000205664,7266.48167356879,7609.19099508268,7902.56019757728,8677.14964735417,8829.11993601266,8918.90939952234,8538.33200999716,7753.56742607534,6213.52272847524,9692.27863254765,9420.29079997255,4685.50409269007,9734.6332420564,8542.61486010214,7867.31698124106,10164.7641302679,8549.30972380306,7477.08917278909,6811.04599684737,6702.11331468131,6400.23398145692,6246.51267647915,5962.73685023885,6022.15582944458,5138.39366958614,4610.51869271847,4150.6123299121,14097.8263071984,13954.9585682578,12100.7944292008,20720.9708247214,16152.9084410685,17212.7970253801,18838.6716971933,14218.4141324637,12469.9999275195,12346.4268277336,11233.8276449137
"CH-LTAzI_EA-44",5704.09225753897,5451.48109515642,4824.5627882089,4704.37328267927,5595.38679914787,8013.5757065801,2837.53892444634,2176.74005547475,2599.0616053213,3336.46899149039,3641.63113376405,3311.52118543668,2773.06404287345,7077.41470708755,3435.34324128533,2098.51536887562,1948.12957875229,1562.8679509156,1424.10963670003,647.900703911998,0,4485.61711973996,3248.97642817586,6606.92563617236,3169.00372813302,4546.06354742882,5751.39559483147,4604.11875891782,4807.691817609,5204.15503599731,5480.05800717559,5524.33119045511,6123.66631276496,7121.05562343342,9152.97286837566,8189.95226166847,6491.83864950976,6665.31298266495,7007.79356559145,7301.39150667344,8075.75221786293,8227.72250652142,8317.51532930638,7937.97806212961,7277.08083010157,6778.67039748042,9090.88456233169,8947.17471448842,5279.43012366953,9307.35867073907,9109.08650692301,8641.13140232726,10914.4466404584,8121.76626637004,8250.9035938753,7557.83607746478,7475.92773576752,7174.04840254313,7020.32709756535,6736.55127132505,6795.97025053078,5912.20809067235,5384.33311380467,4924.42675099831,13664.9809695379,13525.0313757809,11453.2949134165,20119.5733952302,15539.395175048,16599.0317434487,18225.4731299087,13605.2155651791,11868.6024980282,11745.0293982424,10632.4335746977
"CH-LTAzI_EA-45",10149.4428184507,9909.02064512022,9282.1023381727,9146.83065634417,9982.08792244633,6794.23591882379,7140.79511950928,6460.21161363398,7081.92600850236,7802.2833867171,8078.95331286349,7782.05524934686,7073.18110499795,5875.10235065376,7767.3843653504,6140.00098123606,5697.00463699493,5311.98958754446,5506.22359511268,5098.17291771487,4485.61711973996,0,1359.10291236957,6928.11501471164,2380.88926816091,1745.43991704067,2151.38282766792,2353.45070318383,2806.46263704169,6215.29846677547,4660.56698751953,4041.79146426911,3881.56507954978,8635.00305143676,7025.14676774987,6115.76986169665,5564.18234095038,5551.31024407063,5417.83493276832,6078.49426888444,6255.23982359323,6441.81647498386,6612.24699042949,6605.76650130292,6470.55004009858,9608.84180127698,7396.36341842031,8652.38090243785,8666.63953070346,6056.69926673328,11861.5935535869,12495.8767810782,14460.0154894509,5188.94718373089,12456.4133371465,12127.791754499,11783.6690989881,11375.50917122,11518.1587374296,11264.2111224074,10666.3706610662,9765.99426869798,9646.3207537076,8873.170719575,9511.13778862931,9766.14573464548,7506.6890931339,17803.9976534746,11173.6047472521,12236.5653471997,13834.7710832145,9236.30661030166,9666.96211845567,9707.69979815772,9051.78795182821
"CH-LTAzI_EA-46",8879.01955310857,8640.38030090054,8013.46199395303,7922.27816023718,8816.21926649905,6284.05403445755,6073.14647396723,5412.34760499564,5816.96648287921,6557.30145884158,6808.53004752137,6513.41490512718,5802.80617356459,5363.58362344258,6670.95079080621,4869.02298477115,4424.85830795218,4040.3033945473,4235.88602186773,3832.62400219576,3248.97642817586,1359.10291236957,0,5899.59648394095,2311.17711524175,2558.89439804691,3348.14585319699,3017.15691461437,3440.8427156014,5162.7584143856,5172.90467414496,4558.75265037833,4735.29394473583,7591.76994803711,7912.51879930281,6960.70836673598,6077.6113019693,6066.69599024736,6112.10284822002,6625.48174763076,7099.40969607768,7285.98634746831,7456.00277884876,7270.63123497228,6984.01795507127,8316.29632994864,8240.25444566629,9163.38227442667,7310.30855016768,6406.70820133081,10573.3867203484,11136.7738687086,13165.4103353757,5349.13913890253,11106.0116918058,10848.8844579545,10491.9279586836,10025.1075258794,10239.2514408851,9985.30382586287,9307.26774869667,8410.16238179661,8295.91910836691,7522.76907423432,10419.0382817472,10291.8959187132,8846.69127100155,18825.5321597386,12524.5045548153,13587.4651547629,15185.6179778667,10587.2064178649,10685.1266106661,10723.0137193719,9896.1067150661
"CH-LTAzI_EA-5",8902.50782725679,8830.96904504098,8450.58803765821,9021.71546842535,9845.22028066692,2468.95712182418,8362.84023295049,7942.90300766416,7397.33016882085,8159.89920029415,7439.03565407698,7646.36450015893,6723.50284988708,2176.42900332746,8825.76088717025,5977.58332868967,5604.67941727221,5648.5825305564,6011.38572541352,6573.31676464898,6606.92563617236,6928.11501471164,5899.59648394095,0,7832.08974468145,8174.32266659626,8789.93863383239,8633.84489857986,9057.5306995669,1667.85161606613,10725.7435717318,10172.825059723,10351.200624571,2686.9472731374,13528.425479138,12576.6150465712,11666.4569998314,11667.4395985014,11728.7908321855,12242.1697315962,12716.0850084678,12902.6616598584,13072.6907628143,12887.3192189378,12538.7631063902,5505.83635332831,13856.9424296318,14611.7954756026,5526.22379712953,6032.70770676303,6518.82922068454,8760.28055035608,9416.91524723604,4994.9594850493,9817.92837091531,10289.4852829636,9418.07435243737,8815.33108887471,9668.33795955084,9499.27147552803,7824.94879380277,7208.69281779872,7435.97522808067,6668.49206450836,11362.2377179673,10282.5617172692,13496.307139576,24433.69792323,16394.6467707102,17676.3705419516,18166.0756491308,14553.7965396509,16296.6623882111,16337.4000679131,15512.6331367028
"CH-LTAzI_EA-47/48",8853.46221039385,8524.41075197542,7872.33081655815,7515.54920545828,8350.80647156044,8594.79950058817,5504.15917897697,4824.5965894296,5675.13424620582,6171.43293282312,6797.88778927808,6377.71623808018,5940.76959505209,7674.06697273786,6126.38055748833,5192.05367245337,5005.93895718547,4564.03122695563,4505.7097409653,3816.69121322502,3169.00372813302,2380.88926816091,2311.17711524175,7832.08974468145,0,1526.04264201414,2833.41423670373,1435.16784328893,1681.17847895251,7042.6750066572,2893.65382705037,2604.15792766212,3038.44986404405,9469.0361379828,6072.73955281445,5109.71894610726,3917.14341483014,4054.14924309298,4190.53207565644,4700.91933513854,5178.2376958175,5364.70111843734,5534.56485296267,5347.53352220786,4706.6733617088,9585.16610153414,6318.84716723093,6852.52829264292,8382.441802494,8362.24351204199,11936.5383933986,11875.0232635349,14114.516299647,7447.38862673888,11532.2702626327,10814.264521948,10757.294404525,10455.4150713006,10303.5468652634,10019.63943363,10038.9274013855,9134.88399110339,8665.65838654178,8162.41200310229,11762.3324085232,12154.693021066,8441.70166469125,17041.87726147,12669.3826253227,13729.0191937234,15355.4605801834,10735.2030154538,8792.80598800701,8803.26714042842,7974.69943663073
"CH-LTAzI_EA-49",10230.7524045663,9954.00417214198,9313.56871699674,9041.09238570987,9876.34965181202,8539.57955693374,7030.20182099111,6350.13976968118,7088.54604456369,7696.97611307471,8175.17798345057,7801.00562467906,7317.95803396704,7620.44598876371,7652.42319950246,6561.29420501601,6250.92410745367,5809.05471232597,5865.80395425225,5193.87965213998,4546.06354742882,1745.43991704067,2558.89439804691,8174.32266659626,1526.04264201414,0,1307.37159468959,631.419819264283,1061.74421548128,7740.64980379815,2961.7035107568,2297.07304270869,2181.28084640806,10169.6613374497,5358.50570097504,4406.69526840821,3819.46391938997,3806.59182251022,3674.04346987212,4333.74544112788,4546.1652303048,4732.74188169542,4903.17239714105,4862.07608752403,4725.83161853817,10740.407404213,5687.28882513187,6908.0914176622,9554.60327278281,7727.6921227177,13004.893799309,13158.1667479063,15395.5575765564,6862.24628089857,12965.7093730906,12262.3312577908,12190.7335149829,11888.8541817585,11738.8161855518,11454.9087539184,11325.5436413537,10422.9902806489,10099.0974969997,9528.51443074083,10420.9303369993,11160.1539636595,6988.19377212501,16271.5190614108,11143.3857413661,12203.0223097668,13829.4973126024,9209.23974787282,8131.11351233832,8169.00062104416,7342.71335853978
"CH-LTAzI_EA-50",11439.1964955497,11186.5853331671,10558.9786085072,10348.444403034,11183.7016691361,8589.92666800151,8337.5734156807,7657.49178700529,8322.16194479338,9004.32813039882,9383.62207443388,9034.62152490875,8522.9006798665,7786.21883708182,8959.79479419206,7764.85936469575,7453.87299732493,7012.17778422358,7069.40684386805,6399.19947560329,5751.39559483147,2151.38282766792,3348.14585319699,8789.93863383239,2833.41423670373,1307.37159468959,0,1602.23595937168,1758.29615811507,8416.69349546508,3504.72273379662,2669.77418715986,2159.78994190212,10836.3980801264,4895.87654057121,4102.54267075914,4100.9555812587,4035.5243748303,3857.33367556249,4518.65667475975,4514.05483488163,4700.63148627226,4930.69637352349,5016.38894286362,4955.79018951525,11721.3609729417,5563.35461119007,7223.62215018355,10594.2618872097,7278.04511399916,13979.8082374063,14343.6716472512,16570.4749783687,6732.86869463989,14153.5061634799,13455.7608405876,13378.5303053721,13076.6509721477,12929.8641780233,12646.088351783,12511.0485406985,11608.4951799938,11286.894287389,10715.0144611151,9553.52682404747,10375.1348172013,5704.67834099847,15714.9672293784,9837.08713165845,10896.7237000591,12523.1987028947,7902.94113816513,7577.39988240319,7618.13756210523,7011.28387019618
"CH-LTAzI_EA-51",10279.0470608014,9937.36476085227,9285.284825435,8928.50321433513,9763.76048043728,9147.47005510001,6847.48585507519,6198.94298370755,7088.08825508266,7584.38694169997,8233.00282006288,7790.67024695703,7375.88462583689,8227.99943760025,7468.81538422192,6621.39396953564,6368.72716060984,5926.81943038001,5925.63942545781,5251.80624400982,4604.11875891782,2353.45070318383,3017.15691461437,8633.84489857986,1435.16784328893,631.419819264283,1602.23595937168,0,453.405764199465,8160.83876809252,2330.53507361842,1688.73459142688,1718.53071460079,10589.4181461267,4895.75556916777,3943.94513660095,3211.12546810815,3198.2533712284,3095.70243728598,3725.64373693346,4082.51278763875,4269.08943902937,4439.11089326259,4256.6247898986,4117.49316725636,10958.1634109972,5223.36256008013,6299.46553202459,9766.54031330862,8323.59172385879,13227.6407341485,13280.2004585966,15517.5912872467,7458.14588203965,12989.7622586853,12270.3961721783,12214.7864005775,11912.9070673531,11761.1281837048,11477.2207520714,11444.3159773942,10540.272567112,10123.1503825943,9607.81537578345,10936.9913392708,11712.7759346198,7096.75917423773,15808.7689296035,11377.6006468156,12437.2372152163,14063.729413867,9443.47184913743,7668.36338053105,7706.25048923689,6879.21482947994
"CH-LTAzI_EA-52",10480.5649703306,10138.8826703814,9486.80273496414,8998.69079243186,9806.89647056914,9600.48198895788,6889.09762452737,6240.55475315973,7289.60616461181,7675.57986082313,8435.51017156863,7992.18815648617,7578.74221405533,8681.01137145811,7498.81833627373,6862.67488982964,6686.91563634303,6245.0079061132,6185.74508880196,5454.88428828464,4807.691817609,2806.46263704169,3440.8427156014,9057.5306995669,1681.17847895251,1061.74421548128,1758.29615811507,453.405764199465,0,8607.78310030505,1934.43710534662,1235.32882722742,1357.27138509154,11036.3152679913,4472.13406759691,3520.31822634855,2757.71970390869,2744.84760702894,2671.43792952817,3272.237972734,3658.60178792131,3845.17843931194,4015.19989354516,3830.64098730494,3664.0874030569,11302.1484161838,4799.45156036269,5846.3503021125,10109.8692611253,8743.01865912364,13623.1080985749,13600.2672726339,15839.760308746,7877.86535795208,13220.6771572959,12494.941485208,12445.7012991881,12143.8219659637,11987.6670580794,11703.7596264459,11764.1305931445,10860.1280002024,10354.065281205,9887.65601220134,11259.9981034475,12050.0260970138,7040.11973126175,15385.8387923694,11440.588237565,12500.2248059656,14126.9802900973,9506.72272536766,7245.04856569294,7282.61323838153,6455.3038297625
"CH-LTAzI_EA-6/7",7397.3301723804,7325.28224221048,6914.91169195739,7402.12095460838,8225.62576684995,3959.41640756069,6728.68475837301,6314.09852410907,5763.17469424336,6525.74372571666,5819.44114026001,6012.20902558144,5089.34737530959,3395.30817196411,7191.60541259277,4343.42785411218,3970.52394269472,4024.47613306424,4387.27932792135,4958.78722496033,5204.15503599731,6215.29846677547,5162.7584143856,1667.85161606613,7042.6750066572,7740.64980379815,8416.69349546508,8160.83876809252,8607.78310030505,0,9644.02343408,9354.08971393429,9566.0586762104,2431.09788403947,12742.3554639295,11790.5396226812,10667.86091042,10804.1181709468,10940.457804283,11450.8511214107,11928.163424444,12114.6268470639,12284.4905815892,12097.46530848,11455.9696800096,4318.47849781066,13068.7728958575,13285.5700815129,4037.69293312573,6973.8571206347,5883.5079692508,7772.64421903073,8791.44669832476,5869.40528398628,8331.14531223987,8791.40377541527,7929.32228946014,7326.80022487091,8170.2564520025,8001.1899679797,6339.76013354077,5715.24655250507,5937.89372053234,5169.85322511388,12245.9612562626,11284.764138171,13334.9238821646,23656.060188702,16478.6380729983,17541.5986729459,18528.8231119401,14529.991163843,15515.2699620256,15552.8346347141,14724.6251652573
"CH-LTAzI_EA-53",10758.1687092888,10400.5770389356,9729.99959164342,9157.15053723627,9959.60964443705,11454.0623025576,6977.50484477993,6404.39138213746,7569.60338128152,7858.59376220973,8805.35753858324,8272.18537315588,8058.83830621791,10534.5082606951,7510.77646372172,7578.54260154847,7415.28521566769,7029.34062555778,6904.16764387562,6080.41195504314,5480.05800717559,4660.56698751953,5172.90467414496,10725.7435717318,2893.65382705037,2961.7035107568,3504.72273379662,2330.53507361842,1934.43710534662,9644.02343408,0,845.407310848848,1918.86190316376,12397.7295211041,3765.42010221099,2889.62707702814,1024.70950234019,1186.32666394111,1561.03511441699,1822.4051879496,2600.0533854915,2751.14440134292,2840.22886694811,2458.02526008041,1813.01953465843,12397.3018833388,3613.3470063713,3992.02156095445,10900.42868963,10668.5969415555,14727.7179927814,14205.6564043024,16503.1035533292,9803.41684371065,13723.4250010754,12683.7575762442,12864.3379780626,12686.3601367901,12230.921460131,11942.7615518364,12360.4952525059,11476.7330926475,10927.8955505686,10488.9517529734,13052.9640789167,13849.4335314082,7461.38576689852,14642.3959975321,11954.5250482336,13007.5926189954,14854.0302320575,10212.3187014813,6391.72581816781,6267.870688421,5154.47280948584
