"","CH-EA-63/69","CH-EA-64","CH-EA-65","CH-EA-66","CH-EA-67","CH-EA-68","CH-EA-70","CH-EA-6","CH-EA-71","CH-EA-72","CH-EA-7","CH-EA-73","CH-EA-74","CH-EA-75","CH-EA-76","CH-EA-77","CH-EA-78","CH-EA-79","CH-EA-80/81","CH-EA-82","CH-EA-83","CH-EA-8","CH-EA-84","CH-EA-85","CH-EA-86","CH-EA-9","CH-EA-87","CH-EA-88","CH-EA-89","CH-EA-90","CH-EA-91","CH-EA-10","CH-EA-92","CH-EA-93","CH-EA-94/95/96","CH-EA-97","CH-EA-98","CH-EA-11","CH-EA-100","CH-EA-101","CH-EA-102","CH-EA-12","CH-EA-103/104","CH-EA-105","CH-EA-106","CH-EA-107","CH-EA-108","CH-EA-109","CH-EA-110","CH-EA-111","CH-EA-112","CH-EA-1","CH-EA-13/14","CH-EA-113","CH-EA-114","CH-EA-115","CH-EA-15","CH-EA-116","CH-EA-117","CH-EA-118","CH-EA-119","CH-EA-120","CH-EA-16","CH-EA-121","CH-EA-122","CH-EA-123","CH-EA-124","CH-EA-17","CH-EA-125","CH-EA-126","CH-EA-127","CH-EA-18","CH-EA-128","CH-EA-129","CH-EA-130","CH-EA-19","CH-EA-131","CH-EA-20","CH-EA-2","CH-EA-21","CH-EA-22","CH-EA-23","CH-EA-24","CH-EA-25","CH-EA-26/44","CH-EA-27","CH-EA-28","CH-EA-29","CH-EA-30","CH-EA-31","CH-EA-32","CH-EA-33","CH-EA-3","CH-EA-34","CH-EA-35","CH-EA-36","CH-EA-37","CH-EA-38","CH-EA-4","CH-EA-39","CH-EA-41","CH-EA-42","CH-EA-43","CH-EA-5","CH-EA-45/51","CH-EA-46","CH-EA-47","CH-EA-48","CH-EA-49","CH-EA-50","CH-EA-52","CH-EA-53","CH-EA-54","CH-EA-55","CH-EA-56","CH-EA-57","CH-EA-58","CH-EA-59","CH-EA-60","CH-EA-61","CH-EA-62","IX-EA-6","IX-EA-8","IX-EA-1","IX-EA-9","IX-EA-10","IX-EA-11/12","IX-EA-2","IX-EA-13","IX-EA-14","IX-EA-15","IX-EA-17","IX-EA-18","IX-EA-19","IX-EA-20","IX-EA-21","IX-EA-3","IX-EA-4","IX-EA-5","IX-EA-23/24/12/13/15XO-EA-23/24/12/13/15","TX-EA-57","TX-EA-59","TX-EA-60","TX-EA-61","TX-EA-63","TX-EA-64","TX-EA-56","IX-EA-16","XO-EA-1","XO-EA-7","XO-EA-2","XO-EA-8","XO-EA-3","XO-EA-4","XO-EA-5","XO-EA-11","XO-EA-6","XO-EA-14"
"CH-EA-85",2433.62524619226,3427.35303102798,3722.22148520165,3477.71459942515,4066.65309663758,2855.44915599405,2329.81328897432,9284.4950564334,2976.91098941951,3889.11710628028,8770.89645094376,2930.15773069931,2269.92134509777,1785.89539391446,1425.33511220775,707.290250670001,898.728857237219,1723.32805766788,1638.52444034191,1440.3581784678,700.472918343707,7950.5143946225,2274.06245300557,0,2020.42422254042,8466.14464993374,1628.70145960902,647.972482938825,1387.46330014503,1072.07199639283,1270.92445406791,7978.63849682902,1045.07790444824,911.336990554329,1451.01637073412,2098.91707464612,3700.78880200288,7229.83722942159,5557.70135629169,6459.99613647162,5189.90354170852,6625.31136031376,5264.14474682411,6375.92783431788,6440.82405269758,6640.74949110023,6687.69153661402,7845.28206048906,6699.22653132984,6904.08245673761,7268.96856988551,11923.0847280326,4991.15588573628,7453.48619221849,7526.0125228807,8192.19555991355,6375.43964628417,11373.469254013,11133.0698329891,10178.490897043,8396.51550339051,8638.9974563093,5759.72519808862,8984.64475907064,9274.29574647973,10052.6221245251,10203.9472152114,5705.54389392932,10292.8996593163,9909.63657890679,8942.61229796525,5145.21051795318,11065.8711400833,11730.9147385022,11208.45099234,2862.70906233889,10541.1913215787,3565.42642316421,10558.9768858011,7415.81879799708,7960.53009600616,9548.73494202831,7546.55919121991,6391.0985834333,6372.5274776284,8666.09705666587,8576.50617660209,9638.21485020538,8749.67378031039,10843.0303670711,12043.6078199738,11713.4401332037,9518.97161800646,11733.2014682064,12135.5963335085,12770.1072456907,12598.7664888009,10406.8095857053,11113.9464303593,10200.6843637801,6594.42727423429,7607.59240614,6958.69995284938,8656.95490553725,5894.61667999871,5884.04250408351,5568.8672403665,5335.06516370242,5160.70594356029,4838.63854086232,4900.00430296058,4729.46640780391,5086.00273555182,4473.69080669428,4523.48875584257,4674.6055471912,3441.70975834733,3639.9660172254,3086.5120756121,2777.23056428095,2652.18467755136,15084.2087066483,13845.0071574907,15019.1134833402,16101.3615484704,13866.3149135728,12369.6292563509,16120.2439173621,12609.6235199551,13117.7345492087,13526.9282253995,16277.9989238493,16806.3770463826,16245.8388388722,13546.0265815683,13930.3585926541,14378.7826367798,13775.8861816271,13243.6734092531,21899.9803355742,16445.2172681924,17280.7316781731,17514.8720885573,18426.4077299904,19724.9317427157,20675.4685477544,17057.0988463343,15463.4288677259,13844.5286320363,15313.0145816231,13720.1609854432,12805.4840345574,13800.13229916,12606.4346537545,13533.1033753922,19266.971838284,13946.5768644171,23313.5587918911
"CH-EA-86",4168.12135300521,5108.42509313633,5259.7631338507,4918.08083390152,5239.68498758938,4266.00089848425,3816.07886711088,9927.39584582565,3868.90549406371,4698.11506782348,9336.03025566467,2460.83817468128,1630.50108038291,1847.43441403697,1166.85090816167,1531.55648835934,2068.80432813192,2526.08294698533,3304.55848543364,2771.38632000628,2566.80788936875,8468.87989691838,2474.50416896447,2020.42422254042,0,9120.10647617033,394.089513186538,2181.58331030442,2492.10426125979,2258.04742269623,1990.57274653857,8694.03561784931,1753.14777582441,1603.05840245705,930.301874891781,1104.96252327754,4325.5081241233,8138.13015891851,5006.9936044487,5313.53110310072,4338.92227898427,7489.80040168892,3677.91607889634,4703.56835215672,4958.2392047306,5203.45925914792,5445.33774876237,6510.81127647203,5089.25106735172,5234.07703317847,5598.04926464494,11768.8152896344,5877.80395388521,5511.50285668726,5658.19243431881,6515.01715684274,7876.5128221098,9581.70747970148,9200.89710379705,8254.52748097375,6451.95432058597,6695.70718161756,7331.7495184204,7049.02714172865,7329.73456367519,8110.88240142604,8260.70184448061,7399.26173438874,8348.43565012232,7965.07539610225,6996.61861204466,6849.32501323385,9121.30995727879,9786.49548786171,9263.79091024843,4523.81472338407,8539.33323764707,5313.29329906235,10249.9751108637,9175.81352515959,9728.08275413036,11316.2876001525,9310.9974997097,8178.95400555503,8135.04579213625,10428.6153711737,10323.1536010837,11386.3492506979,10480.2342419454,12584.9667665757,13786.2732197349,13457.9033952273,9214.59399023056,13472.3709507007,13873.1229016847,14506.8169652739,14209.342581659,11904.4892697151,11453.2441796885,11193.1342388738,7683.36375966517,9148.58604374411,8703.16321487296,8658.2406911139,7593.23000404143,7216.99085872008,6794.18781173351,6688.93310514126,6762.59132277255,6440.52392007458,6612.96242706606,6193.40954742312,6310.72524644729,5905.24963912847,6286.00707035042,6475.51539130071,5224.6273949948,5413.86792825116,4834.71067386651,4581.80486047594,4450.4522578343,14757.3465095187,12715.3744815755,14709.615709778,14970.4444986776,12702.5128744198,11540.6869472759,15811.4685036042,11442.7731176652,11951.5125741558,12358.6618103085,14853.350708285,15381.7288308183,14758.285817806,12119.6177435876,12254.4874003859,14074.9160132311,13466.3884080649,12939.8067857043,19955.3202534826,16132.5689195437,16113.3411920417,16345.8845416441,17256.2947720072,18556.6653276247,19524.3933160232,16745.1836658433,14294.7560195488,11900.1093813959,13368.3544995315,11775.5998026387,10803.6259506258,11855.5711163554,10661.8734709499,11588.4432933006,17322.3117561924,12001.9167823255,21368.8987097995
"CH-EA-9",9504.24365136094,10353.7232506906,10778.3160230151,10706.7772407993,11599.4489553939,10306.7273712497,9877.03949546037,1330.68284621995,10877.8548020168,11701.3596142584,1232.1324177263,11331.8460790073,10536.416430283,10203.6735225705,9771.80033265001,9111.64732328547,9241.91116947447,10004.4802009478,9295.17498766843,9490.94550081255,8568.0838505407,1784.67491189974,10670.3418878239,8466.14464993374,9120.10647617033,0,8665.67022064131,7641.13041819456,6792.81525029808,7130.36144551289,7025.21123363858,518.287169134418,7299.22348277619,7482.44620561716,7858.56401290336,7755.42677014343,4624.81094168452,1660.47111149803,5700.19772354724,7022.87721878459,6459.66149512539,1625.63028430382,8769.43538234612,9712.63097937493,8790.82390002148,8719.21164209648,8271.74745602902,9141.62585423876,9326.54076185881,9779.55269571668,9979.01162167891,5236.1381408816,3257.70988182416,11631.5301321689,11014.640564019,10868.1677485476,4618.71266086791,13698.1663507616,14012.3625540306,13093.5821705478,12535.8126109816,12523.798879607,6266.68012995531,12392.244931609,13051.7906684507,13233.0521324444,13419.628783835,6702.89057588452,13590.0592992806,13580.2775492609,13442.258115117,7131.46663763213,14374.1757272714,14900.2975684278,14862.6240523297,6692.91318827311,15621.8183483651,7151.85408143335,5157.14164060749,8011.79511544552,8347.26968615948,9317.32396496631,9450.85038926343,9192.25086287665,10060.7054005498,10834.9097816943,11616.231894664,11988.1350455365,12401.7903127283,13371.655899744,14153.2167428931,13823.2234767464,4309.47484786572,14030.7616583581,14451.2670186029,15386.7673272376,16478.4313556581,16055.2491298878,3880.4210184751,16783.8788696848,13378.4642767237,13296.8297941994,11145.0178681233,3055.21326090868,11386.5515382,12373.3163306042,12290.0204191195,11915.1155672674,11043.7046367412,10798.1460844743,10493.8884846534,11293.9682438547,11865.5379969496,11124.9017598318,9450.57907810659,8960.82623751946,7904.47664206209,8834.32310210254,9061.60551238449,7831.47969493006,8294.12234881218,10511.522454296,10597.1545181956,9034.33556219819,12320.2250780316,11590.241523502,8852.42673796184,9672.24228352442,11257.9276134029,11498.2954592179,12395.1398717287,15633.7116686117,16269.8556105109,15809.6121144475,13515.6787201634,14510.9016651066,7856.94977850134,7494.11987667921,6818.96148281652,24577.786878382,11385.6781004319,14479.0233033269,16063.6372448669,17218.3667171249,16751.5738389406,16047.9930843088,11507.2634646057,14162.0564170395,16647.5194457765,18626.718447312,16688.2571254786,17438.9393312903,16945.0745571045,16029.6002606793,17002.2730843352,22310.5739409563,17275.4082477791,26048.7064042939
"CH-EA-87",3899.66922887623,4883.64634676404,5038.75877156663,4697.10076395522,5147.9122656768,4045.02082853795,3595.0745048268,9522.90138781889,3814.99768260713,4650.25494870929,8954.31280466699,2623.43516232234,1800.91226894326,1869.95509629295,1209.15622732136,1292.03922216154,1847.79996584784,2429.49862074805,3036.75382574218,2550.38195772221,2233.11461048566,8125.68901724301,2467.75941313193,1628.70145960902,394.089513186538,8665.67022064131,0,1843.46662801199,2103.27533875877,1866.02734674634,1602.40082175648,8381.95454451353,1364.10323477309,1211.03832650716,602.636568905987,967.583828153395,4005.19915121629,7784.67566843895,4833.81102265963,5380.71728975223,4203.19137767428,7157.83105629846,3840.57887027126,4935.4190773599,5049.61511144337,5291.93053957491,5531.66961218629,6598.06262501639,5263.86604084624,5465.38395037538,5830.04140103016,11545.0576311705,5533.7246588063,5837.16351111703,5952.39746230842,6749.26291176038,7487.69249730136,9826.78323602785,9516.74715188762,8564.15715687077,6779.85323210174,7022.33518502053,6942.22733463374,7368.32207796919,7657.63347519096,8436.29944342363,8587.28494392266,7024.7724927906,8676.23738802753,8292.97430761802,7325.76682333481,6516.71510987378,9449.20886879456,10114.2524672134,9591.78872105126,4147.17978866904,8922.27876922586,4980.68339570228,10075.306280794,8843.20362179952,9395.47285077029,10983.6776967924,9063.47177463359,7908.01116684699,7889.44006104209,10183.0096400796,10090.5788844435,11153.0822256894,10252.5332494449,12357.1030749125,13557.6805278152,13227.5128410451,9037.23881796029,13244.6699582002,13645.4219091842,14279.1159727733,13987.1550114038,11781.1094889228,11170.8089356973,11219.8879243647,7666.25294235324,8987.29021509705,8472.77266069077,8375.80544712272,7365.52901154088,7093.61107792776,6670.80803094119,6565.55332434894,6540.40375251734,6218.33634981937,6385.2614345655,6070.0297666308,6187.34546565496,5781.86985833615,6040.40133925625,6190.34794262543,4892.01749163473,5156.87860063908,4601.37945109615,4284.83559677918,4169.09726096505,14584.4221435426,12775.6438456728,14535.1064564313,15047.7778816752,12785.8034308235,11427.5012238194,15636.9592502575,11528.6760454806,12036.7870747342,12445.2448077599,14986.1835220629,15514.5616445963,14953.506956931,12253.8337698788,12488.7331553036,13897.0498367337,13291.8791547182,12761.9406092069,20283.3180642854,15959.4156384537,16199.7842036985,16432.4675390956,17342.8777694586,18643.2483250761,19601.7266990209,16571.2972165956,14381.3390170002,12227.8663607476,13696.3523103344,12103.4987141545,11186.5714822046,12183.4700278712,10989.7723824657,11916.4411041034,17650.3095669952,12329.9145931283,21696.8965206023
"CH-EA-88",2701.11082124995,3733.6395829826,4040.60876369081,3807.62510173456,4487.50223208176,3227.88599565072,2699.45680931297,8694.66345474169,3435.63950863743,4340.0943295641,8211.75954788819,3528.64884912717,2831.1746051099,2400.47629269029,1985.89005842636,1308.4500934053,1499.71149980579,2301.84016783427,1970.43885914024,1914.34066075872,990.629235632696,7402.73232885269,2888.6433517814,647.972482938825,2181.58331030442,7641.13041819456,1843.46662801199,0,795.87747324146,506.80998533973,828.951685311786,7330.91046520493,709.333976930088,694.262574999869,1499.41342772829,2098.51536887562,3110.23711980116,6582.10919779749,5235.62436585831,6140.00098123606,4869.02298477115,5977.58332868967,5192.05367245337,6403.84281171283,6362.0237135588,6561.29420501601,6606.9466542324,7764.85936469575,6621.39396953564,6862.67488982964,7227.56100297754,11369.6012065208,4343.42785411218,7578.54260154847,7622.06533830126,8219.45371940762,5799.6798556316,11443.7089902656,11250.7070162218,10287.6864095146,8529.91342978493,8763.50307766044,5197.36453543481,9105.65085950112,9399.58160166893,10173.6095117726,10325.5798004311,5230.71617491827,10415.5546195222,10036.4626565025,9213.57716802614,4680.77945376338,11188.9238525475,11852.8458984038,11356.0727034904,2345.76380294574,10880.3005419233,3144.74773959189,10005.6054292583,7007.26796568913,7559.5371946599,9147.74204068205,7434.36549977762,6231.29642330495,6319.75198615125,8604.78724808301,8678.25988334633,9696.00142970465,8877.95038045348,10967.2199142717,12167.7973671743,11830.5051311891,8965.52778742967,11857.391015407,12259.785880709,12894.3835363025,12754.7156062752,10624.9067995565,10559.0852613542,10544.3748721172,6928.48884750903,7767.00697192337,7075.44773695319,8103.47138402547,6050.04073417172,6213.57333380796,5899.29149222766,5664.59599342687,5320.12050934366,4998.05310664569,5054.84364709831,5054.96297635751,5416.42698741298,4801.01536133529,4529.19834982158,4426.67099651112,3056.32930966431,3625.15493953943,3220.42610845515,2451.6439492647,2652.68295153833,14628.8119537488,13523.445352065,14465.7420267974,15779.1651560582,13545.9570239062,12047.4328639386,15566.7727737229,12290.2233387354,12798.2247639792,13224.2902321538,16197.4660943008,16725.8442168342,16165.4161430789,13465.603885775,13889.5910134074,13825.3114931406,13222.5147250843,12690.2022656139,22022.8959671236,15955.893829626,16961.6116390728,17213.110339222,18124.7673267932,19419.9732168204,20253.2120395319,16525.2129704183,15161.5610759173,13966.4597919379,15441.197213055,13842.8866921521,13144.3426511619,13924.1924533056,12730.6236696932,13659.5709876577,19391.4412587115,14071.244349562,23437.4819410551
"CH-EA-89",3469.57517547643,4502.10393720909,4809.0731179173,4576.08945596105,5269.40076929315,3999.69527145764,3471.26608511989,7797.44188186978,4224.39096656143,5128.8457874881,7283.84327638014,4231.93713323703,3484.54641664888,3103.76457680015,2675.12244707798,2011.73837751515,2267.62903478357,3081.42138109727,2742.24813494716,2709.06033449584,1779.85842063499,6463.46122005887,3591.93163589126,1387.46330014503,2492.10426125979,6792.81525029808,2103.27533875877,795.87747324146,0,337.546195214803,527.606041873506,6642.21007032809,736.309896554781,896.562454398632,1635.79451101433,2090.14718625018,2341.32960675573,5900.85958148774,4589.83733418434,5575.36542153651,4224.3577596892,5296.33371237992,5022.14592069917,6246.11653245034,5995.43328776544,6167.80092512008,6210.21396885514,7368.12667931849,6384.14336486967,6702.92337196492,7067.70591237563,10594.2130192741,3662.17823780243,7556.18769715943,7465.31140084564,8060.19475705646,5395.19042995922,11285.9694081282,11093.8423780255,10130.8217713183,8580.56299413167,8719.62604502466,5000.46171331888,8949.3880798372,9366.99146776339,10017.3467321087,10169.3170207672,5097.04668685939,10259.7508053804,10013.8260426746,9366.07362154965,4658.68051439952,11033.1200384057,11696.5831187399,11438.4837814317,2270.87936979139,11036.3908694294,3198.58779555301,9230.21724201166,6989.09662384211,7598.44279712215,9130.42090018994,7784.31711432339,6555.59684318328,6693.63511388587,8978.67037581763,9061.1475549088,10078.2130088248,9263.64246840585,11350.1075858341,12550.6850387368,12213.3928027515,8190.13960018301,12240.2786869694,12642.6735522715,13277.2712078649,13311.5636104561,11439.3073531965,9783.82833185624,11445.455563445,7827.28695584821,8457.10797730245,7458.33540851566,7328.08319677881,6658.17619792329,7112.37144214714,6798.08960056684,6563.39410176605,6090.68397299743,5776.74653347749,5668.625517677,5953.7610846967,6315.22509575216,5699.81346967447,4909.45082624167,4749.42650628583,3339.61416796183,4008.91839611045,3894.67512268075,2824.02593569468,3121.52508854815,13978.4937492114,12877.658320391,13690.3538395508,15132.5242706619,12900.6285321163,11401.0340536736,14791.3845864762,11712.7958847416,12214.6835906707,12795.7731515279,15799.8532207274,16328.2313432607,15768.1242886835,13068.1767053363,13493.1827252812,13049.923305894,12447.1265378377,11914.8140783673,21866.6331874597,15180.5056423794,16394.9390173763,16748.8623145045,17661.6937577079,18860.9666786484,19602.8938349945,15749.8247831717,14696.2308955523,13810.1572773476,15406.7148235094,13686.6239124881,13300.2525759742,13769.1607095632,12643.4905250749,13615.1916409169,19236.2033142027,13995.976780195,23281.2191613912
"CH-EA-90",3188.5465418678,4221.07530360046,4528.04448430867,4295.06082235241,4966.83060206668,3718.66663784901,3190.23745151126,8111.21692547438,3914.96787862235,4819.42269954902,7597.61831998474,3916.54582948483,3184.71562746562,2788.37327304795,2373.78703878401,1696.34707376295,1952.23773103137,2766.03007734507,2461.21950133853,2393.66903074364,1469.95760561762,6777.23626366348,3276.54033213905,1072.07199639283,2258.04742269623,7130.36144551289,1866.02734674634,506.80998533973,337.546195214803,0,442.134679933259,6952.90168471081,532.253997613524,632.845577878726,1490.31245030917,1948.12957875229,2645.325881643,6209.19975804731,4791.12468269643,5697.00463699493,4424.85830795218,5604.67941727221,5005.93895718547,6229.80390738382,6051.65361599646,6250.92410745367,6295.96028686158,7453.87299732493,6368.72716060984,6686.91563634303,7051.69817675373,10885.7537056808,3970.52394269472,7415.28521566769,7448.32775229737,8044.18702143457,5627.90932845777,11269.6567830617,11076.9694302179,10113.9488235107,8438.93458754085,8590.676215048,5124.74686991421,8932.01170506731,9226.75473905649,9999.97035733879,10151.9406459973,5207.29202807107,10241.937672111,9873.31047574809,9224.44521495882,4757.69284496984,11015.3069051363,11679.20674397,11297.0091187143,2362.61212450699,10894.7624628386,3235.60391292356,9521.75792841828,7087.45201041893,7661.7198025914,9228.77628676676,7739.7013822781,6521.24492227475,6632.39694406405,8917.43220599581,8994.38560321307,10011.99965618,9196.88051671012,11283.3456341384,12483.9230870411,12146.6308510558,8481.68028658964,12173.5167352737,12575.9116005758,13210.5092561692,13242.2577896315,11212.3987658112,10075.5052203548,11134.4487674394,7516.28015984261,8351.30589893276,7391.57345681994,7619.62388318544,6565.13915063782,6801.36464614154,6487.08280456124,6252.38730576045,5904.41943635304,5582.35203365508,5574.75622507675,5642.7542886911,6004.21829974656,5388.80667366887,4845.1965762969,4715.9694345646,3307.37952938945,3941.15316601476,3774.42781100488,2760.53817150843,3027.6557959479,14179.7810977235,13078.9456689031,13981.8945259574,15333.811619174,13101.7785082422,11602.3214021857,15082.9252728829,11847.7006356489,12355.6228711044,12883.5255089617,15886.1235492289,16414.5016717622,15854.394617185,13154.4470338378,13578.6046460366,13341.4639923006,12738.6672242443,12206.3547647739,21849.2568126898,15471.6485383799,16521.9198486778,16839.3307186695,17752.162161873,18987.9475099499,19804.1811835066,16041.1388208837,14786.6992997174,13792.8206375041,15268.5707733428,13669.2475377182,13158.6241693834,13750.7154459385,12557.7968070808,13486.7441250452,19218.154268066,13898.4174869496,23263.8427866213
"CH-EA-91",3500.95002282718,4533.47878455984,4840.44796526805,4607.4643033118,5261.10758217313,4027.40559619132,3498.97640985357,7951.53408966846,4202.50094775182,5106.95576867848,7426.88098816563,3891.96273280557,3126.72897752948,2826.78380535359,2317.30500795858,1753.97492100227,2125.64997524059,2920.20631760977,2769.95845968084,2671.42205372911,1764.23458572407,6605.58292409802,3334.74487960819,1270.92445406791,1990.57274653857,7025.21123363858,1602.40082175648,828.951685311786,527.606041873506,442.134679933259,0,6990.28366720804,274.012249137608,457.234971978579,1137.92285160943,1562.8679509156,2551.25140401321,6271.8901572368,4406.90477563447,5311.98958754446,4040.3033945473,5648.5825305564,4564.03122695563,5787.90971528375,5609.78422086876,5809.05471232597,5854.26507376023,7012.17778422358,5926.81943038001,6245.0079061132,6609.7904465239,10652.6722940599,4024.47613306424,7029.34062555778,7006.73956436998,7602.27929120474,5886.18553825445,10827.7625909616,10635.3812422905,9672.36063558334,8053.36243224313,8192.88399542966,5517.97321781051,8490.42351713991,8840.24941816839,9558.3821694114,9710.35245806988,5609.95182571659,9800.34948418359,9487.0839930796,8838.87305966111,5168.52269852516,10573.7187172089,11237.6185560426,10911.4369634165,2773.44197806232,10509.1903075409,3661.59873483465,9288.56445182838,7498.28186397426,8090.86377261961,9639.60614032208,8200.03271935077,6981.57625934741,7092.72828113672,9377.76354306847,9454.99273728753,10472.6067902544,9657.48765078458,11743.9527682129,12944.5302211155,12607.2379851303,8248.55918403375,12634.1238693482,13036.5187346502,13671.1163902437,13702.864923706,11594.4315756744,9923.9786521291,11513.4970844683,7897.92149846573,8736.79245145246,7852.1805908944,7386.54247156455,7019.82621370081,7183.00598476467,6868.72414318436,6634.02864438358,6289.90598887275,5967.83858617478,6024.6291266274,6024.39562731422,6385.85963836969,5770.448012292,5305.80371037137,5176.30077163726,3767.55317980614,4401.76030008922,4190.48081008723,3220.86950858109,3492.27916421739,13813.2842525804,12694.7257618412,13748.7010493675,14950.2748757542,12717.2374336824,11218.7132737148,14849.8314833894,11462.6855861985,11970.6078216539,12442.5541148668,15444.4283361275,15972.8064586609,15412.6994040836,12712.7518207364,13136.9094329352,13108.3702028071,12505.4737476544,11973.2609752804,21407.6686247624,15174.2928141244,16135.5743900652,16423.4833547441,17336.3147979476,18601.6020513373,19444.7381076437,15786.1743922663,14370.851935792,13351.2324495767,14879.9727739144,13227.6593497909,12773.0520140857,13309.1720825746,12119.4283598219,13088.4495913219,18776.6109047021,13470.7278933119,22822.2545986939
"CH-EA-10",9013.04407096479,9826.40284182907,10250.9956141535,10179.4568319377,11108.2493749978,9815.52779085352,9385.83991506422,1822.97979783107,10386.6552216207,11210.1600338622,1620.19027328576,10844.3399259026,10094.0281138867,9716.16736946575,9284.60414431581,8624.14117018076,8753.56342056603,9516.13245203933,8803.97540727228,9002.59775190411,8079.73610163226,1853.30113042966,10181.9941389154,7978.63849682902,8694.03561784931,518.287169134418,8381.95454451353,7330.91046520493,6642.21007032809,6952.90168471081,6990.28366720804,0,6966.17086024219,7149.39358308316,7534.93746624201,7433.92258223557,4284.22299526005,1168.46746178417,5564.64498806855,7058.60734338304,6305.02226323054,1197.58841691227,8614.73514620302,9559.29014748392,8647.16848818288,8620.42123953584,8294.28787245791,9208.81006604968,9183.58008074734,9634.57425805717,9866.35005981948,5754.59995488037,2844.74209154115,11477.3509851025,10861.8656316818,10787.7586830564,4126.83712056418,13765.7038214446,13964.9835376233,13013.1731050565,12382.1403111256,12370.7495008716,5776.29029841201,12251.2481368033,12900.5517958671,13152.6430669531,13339.2197183437,6212.50074434122,13509.6502337894,13439.2807544552,13288.5172779923,6664.42463969736,14293.7666617802,14819.8885029365,14782.2149868385,6267.97433989309,15467.118112222,6684.98195861388,5491.18242553246,7519.91957514179,7862.27236599437,8928.89734391106,8958.9748489597,8700.37532257292,9568.82986024607,10392.4881855856,11131.2345744989,11545.7134494278,11909.9147724246,12929.2986316049,13713.8185834924,13380.9200185968,4605.68622453871,13588.4043902189,14008.9097504637,14944.4100590984,16036.0097595494,15563.3735895841,4398.88283247388,16317.0067468653,12911.5921539042,12804.9542538956,10653.1423278195,3325.84193871024,10919.6794153806,11906.4442077848,11823.1482963001,11448.2434444479,10576.8325139217,10331.2739616549,10027.0163618339,10827.0961210352,11398.6658741301,10658.0296370124,8983.70695528711,8493.95411469999,7437.60451924262,8367.45097928307,8594.73338956502,7365.61453041875,7827.25022599271,10858.3259421096,10853.6371881498,9521.98828862653,12630.1602448807,11837.4490745212,9108.90940791608,10190.7040975232,11488.6472536649,11743.6277898613,12625.0866569252,15859.8974770625,16496.0414189618,16002.9025634774,13595.3259524117,14579.2133186285,8375.41159250012,7982.35694480243,7307.19855093974,24645.5943603432,11846.8634604783,14735.5059732811,16320.1199148212,17463.6990477683,17061.5090057897,16417.0574047903,11994.170012769,14409.0920569044,16715.0569164596,18694.2559179951,16755.7945961616,17285.2670314342,17012.6120277876,15949.1911951881,16921.864018844,22378.3814229174,17300.8149692494,26116.5138862551
"CH-EA-92",3352.2848127184,4384.81357445106,4691.78275515927,4458.79909320302,5109.92130374192,3878.74038608254,3350.31119974479,8224.86971101933,4006.5423422043,4919.37407029,7699.32925228721,3619.31108871542,2854.07733343933,2554.73385890951,2044.65336386842,1481.92497455819,1887.7191324847,2682.27547485388,2621.29324957206,2469.98953125259,1615.56937561529,6877.35080052696,3062.69493316411,1045.07790444824,1753.14777582441,7299.22348277619,1364.10323477309,709.333976930088,736.309896554781,532.253997613524,274.012249137608,6966.17086024219,0,183.222722840972,958.058452695642,1439.54996908733,2823.5200926591,6543.80849506873,4554.30550399016,5457.81340183904,4187.47582859409,5921.23417464656,4521.00742795955,5743.71562490271,5652.73432538399,5852.0048168412,5897.65726605759,7055.56997652093,5915.34197987205,6201.10587026007,6565.99198340798,10890.2874213165,4297.12777715439,6919.60797626292,6961.95936429252,7558.32553166998,6123.58926252827,10783.5818034555,10590.6010422131,9627.58043550588,7911.44947261571,8103.8395005806,5672.92061310749,8445.64331706246,8739.91802458909,9513.60196933394,9665.57225799243,5758.53648978659,9755.55492264317,9377.52803121694,8694.20360873378,5309.48208705542,10528.9241556685,11192.8383559651,10768.314899304,2914.40136659257,10364.2974931206,3783.48221822384,9526.15189846694,7639.24125250451,8201.30277193682,9780.56552885234,8241.49409047714,7023.9521692794,7134.18965226309,9419.22491419485,9492.08193831681,10509.6959912837,9694.57685181387,11781.0419692422,12981.6194221448,12644.3271861596,8486.14663067232,12671.2130703775,13073.6079356795,13708.205591273,13576.3677296059,11446.089120155,10193.2519420979,11365.097946021,7749.52236001843,8588.65909525399,7889.26979192368,7624.1575988212,6871.69285750234,7034.60684631736,6720.32500473706,6485.62950593627,6141.77263267428,5819.70522997631,5876.49577042893,5875.99648886691,6237.46049992238,5622.04887384469,5342.89291140065,5218.67668156925,3810.66800877265,4438.8495011185,4042.34745388876,3262.33087970746,3478.66596444798,14045.9316737623,12842.1264901968,13986.2884960061,15097.84629419,12864.1321789402,11366.1140020705,15087.4189300279,11608.0357593383,12116.0371845822,12532.623573174,15488.2868398811,16016.6649624145,15456.1267549041,12756.3144976002,13180.3016252326,13345.9576494457,12743.061194293,12210.848421919,21362.888424685,15411.6302931944,16279.4240596758,16521.4436802422,17433.1006678134,18729.7306794778,19672.8212434958,16023.5118713363,14469.8944169375,13306.4522494993,14781.7340588754,13182.8791497134,12628.1591996654,13264.2837897445,12070.9600926134,12999.9074105778,18731.722611872,13411.5807724821,22777.4743986164
