"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"CH-CL-8",9663.3699719054,7829.10140682991,8404.00961222268,9875.04508848187,7338.12091758275,6649.5950142706,6146.86428432833,3031.74710545756,4015.22210972006,8467.014343455,0,6996.4194317947,8834.28856161061,1657.1426079855,13599.6310386063,14218.3556701588,14241.7544582791,5421.80480278908,6641.15681268475,13971.2444836617,4227.77874245731,2923.00337542491,3266.18652863911,2087.67619967082,4633.20023683915,6207.29886307084,6337.56116623508,12488.810737552,10428.858153932,11000.0582295197,11092.9692488345,12335.4045375916,14826.5057609909,14899.1501894721,12272.9130620602,14291.6906867356,13857.1008338867,8989.24767895865,9560.3363697141,6464.10736123543,10295.8586120326,11187.1454002901,9784.94875126685,3717.75821344575,11158.9279184982,10739.8602126255,9936.73616599127,9471.5753256051,10287.2317927154,9488.95653412583,2633.24247026577,14211.560877461,18514.5440335693,9177.01455521075,11575.3300156206,11201.8002394478,11268.2182608392,13163.104775867,16818.3857192879,17480.0277530436,17553.2006824913,9954.13419650553,10012.7652495867,8560.64368800715,11726.9818388914,12718.7049433871,14831.9550980592,16500.0171956384,12621.7579229093,13148.300108005,14236.3898749222,17571.491852358,18147.3868748086,18839.1594761676,21263.2113201163,23168.1635926472,22451.2428310001,9484.74145065266,8247.59884480497,8954.40569159451,12217.8423451811,9596.20343338036,13816.4239312667,14606.922702822,17997.2304047602,16540.9227984258,12426.357689873,14594.8841782669,18023.4749783484,13028.1624043344,12255.0647560271,16858.8164171619,16424.999727802,16167.1027382462,14888.3823754276,14319.2237912263,14670.0711620298,13183.58570793,12460.2296941404,14207.6299502473,22247.2606611126
"CH-CL-47/48/49",8346.06947990299,6788.04661467151,6886.26915053549,8012.35579178168,5980.36685029589,5255.98424709592,2899.01479019805,4492.52795162042,3281.27310839609,1962.24482029278,6996.4194317947,0,3092.40549269088,6484.82737388697,6606.99870061112,7638.4623404569,7247.80335853613,6223.31648829646,1351.62958888003,7205.56283814873,5795.2840958799,8947.38115606538,5005.38163953692,4995.93489411836,2528.46248708926,3964.24492048634,4179.7897532375,10767.7756174904,9163.43994366312,10036.121516126,13111.5603868134,12926.2286490318,16315.0541984956,14909.7886962631,12619.950742458,12785.5746227053,6863.14973414367,13268.4925971505,13310.8244060613,6886.46260624267,13385.8727058727,14180.7816529359,11783.0605594795,6556.5439147532,11595.6284378694,10562.842314713,10201.3190837087,10008.1996318849,9739.01202562116,9222.28135673871,7252.76429543575,12785.0436522873,13202.4512072152,7626.78176320493,14204.0385217966,13656.0141593129,12033.2736625481,12153.094608827,12458.7645758884,13117.6592880854,11341.3276885163,11700.3241320661,9836.04309888244,8073.87613123305,8216.98152696554,8928.63433895879,11156.4218100626,12381.6210272826,8346.6024637875,7912.42653076225,8405.05743217547,13080.1252605486,13819.3136285122,12444.9310655738,15608.076135879,17357.5776351987,16543.2846333186,11262.8754384582,9470.9467318581,10700.3106522248,12754.5902324541,6768.00523059787,8142.55265167416,8786.81418857222,13094.7282853512,10396.6057494272,13405.7770188817,14069.4290821557,16051.9022602687,13955.0960388654,13030.9002785822,16736.745185473,13429.6079572075,13215.5772380847,16440.838731388,15626.9384019197,15448.1007111809,14968.7817328051,14361.7804207917,10975.1406756518,15679.2816882089
"CH-CL-51",11301.055128465,9880.37960897469,9879.142069373,10967.3414403437,9072.69984459907,8348.38836136372,5990.82161550046,6843.22269752567,5001.95470968685,4507.86354834513,8834.28856161061,3092.40549269088,0,8779.55675762507,6303.55244168471,5989.95448398529,6551.90671430898,5716.45753085485,4468.66064416238,5887.61438097955,6109.03077552647,10027.5092037895,7517.81350870432,7190.7353041112,4549.35645575108,7080.40745525369,7295.95228800486,13748.5390765433,12144.203402716,13028.3546031724,16170.1330378229,16042.3911837992,19432.0055734797,18016.7403509979,15736.9021174421,15766.3380817582,6349.9466773618,16184.2418123389,16330.9850932253,6055.61431093063,16410.6469561161,17205.5559031794,14807.834809723,7072.66582987819,14712.5798128535,13671.7314005942,13318.2704586928,13124.3621666522,12810.6294489848,12339.2327317228,8247.92803822128,10512.2074417997,10520.5435197178,5584.55377228719,13305.7561488609,12721.739257406,10226.7712423871,9880.25839833936,9452.8812892482,10111.7760014452,8952.79016626909,10596.6670890425,7891.32080042123,6195.06160071271,5350.81498508387,6061.88595065559,8289.67342175939,9377.91494903844,5342.74435982602,4994.84180460022,5757.00501839906,10171.1932643395,10813.872170946,10238.6339834044,12963.6976512814,14717.8304174351,13904.4299175289,10194.7181880574,8309.18376926826,9673.43068154206,10859.4086114175,4206.92438183453,5446.34265798012,6138.76177479581,10412.8205978538,7940.59009738088,11615.2832237406,11796.592871668,13185.735718387,12164.3512579639,11220.9438166972,14463.9089749854,10563.2664531819,10349.410696203,15120.1615272714,13848.5077062308,13559.035216203,13858.8588751419,13252.3670114859,8108.89457411644,13645.7549344369
"CH-CL-9/10",8148.04454649462,6313.77598141913,6888.68418681191,8359.71966307109,5822.63948028723,5170.47112987599,4938.32065415804,1849.04937446164,3803.5863440083,7538.00659076639,1657.1426079855,6484.82737388697,8779.55675762507,0,12556.3146754057,13813.3890637119,13227.392681158,6117.62845845866,5596.58445330031,13383.867239243,4977.6986978193,4438.47787226964,1791.15296378407,1414.09979852485,3960.94015347967,4694.8982915643,4797.2242812173,10831.852282623,8771.89969900297,9343.09977459068,9892.78018658034,10679.4787462598,13751.6526172674,13243.2243981402,10616.9872707283,12634.7322318066,12822.5295602675,7973.53985296909,8544.62854372455,7226.27519899299,9280.150786043,10171.4375743006,8465.33688520247,4779.80503889738,9503.00212716637,9082.9017576965,8279.77771106226,7815.64953427323,8630.27333778635,7831.99807919682,3863.13831408358,14953.3694827089,18421.9508876452,9857.24015786007,12860.1317732934,12437.397262468,12391.45258629,13904.9133811149,17031.8385316542,17693.4805654099,17245.7700351653,11127.2985115072,10826.1673118402,9245.29847861222,11958.1063232108,12949.5966189759,15063.0795823786,16713.9066669552,12835.0650422402,12894.7182592254,13929.0854933429,17784.9446647243,18361.0871833947,18449.5386698197,21053.7610958459,22881.6645076709,22144.0467925762,10657.9057656543,9417.92080770211,10127.5700065962,13340.2413779761,9840.37416244687,13509.2278928428,14299.6735887823,18210.6832171266,16233.4921510998,13572.2098504247,15578.1556100792,18707.9245773332,14157.5655873045,13379.1399332774,17982.8915944122,16892.6986120391,16634.8016224833,16061.5466904293,15489.5457541234,15794.1463392801,14419.1827309502,13695.8267171607,14456.2518388622,21853.6052490477
"CH-CL-52",11632.8734612245,10896.0024504025,10591.3355687444,11003.9098135727,10249.7533572344,9768.34588853337,8131.06022114201,10767.0452611401,9888.08433723933,5318.79009807827,13599.6310386063,6606.99870061112,6303.55244168471,12556.3146754057,0,3434.68453288265,1098.188656825,11814.4023524026,6840.56296721041,2698.77032364085,11750.5326312051,15394.0238802629,10912.7245938978,11439.4554041601,8975.53614076385,8830.56641080065,8952.43449925362,12800.7647163893,11917.9625050733,12800.1490784613,17262.3941669857,16537.2756557119,19723.1545543146,18037.1158882644,16038.4507539593,14390.1748772854,529.529982150406,17975.5831605954,17847.8375089169,12169.1008276344,17695.2346850803,18360.3805451593,16048.5064585199,12533.2258373962,15208.3171040648,13957.9512231146,13987.024017777,13983.1838007499,13080.8683003717,12857.0130681924,13616.2366004579,15741.8406247156,11429.4189575339,11439.2289098348,19422.5300761916,18838.5131847367,16349.2843838828,15326.3938214934,11916.9489880172,11801.0477021415,8322.84390058507,16719.1802305381,13901.7659165339,12317.5747422084,10053.8912898645,10371.2052843062,11887.0621012256,12351.7605924589,9269.43373748165,7503.57768806168,7010.08748421433,11450.8993171099,12459.2445786304,9065.7770046499,12746.20761632,14193.8204416423,13172.6835985736,16317.231329553,14431.6969107639,15792.6754324158,16857.8391454983,9867.58574089317,7112.67490633871,7278.41629224383,11465.5023419125,7783.22417032931,17737.7963652362,17222.9763472664,17692.6585534789,18286.8643994596,17307.2534378942,19105.0649934293,14812.9912193188,14802.7266542174,21242.6746687671,19971.0208477265,19005.1706393571,19981.3720166375,19374.8801529815,12477.7628558969,11547.0493994167
"CH-CL-56",14174.3665413223,13113.5819252355,12932.9632969464,13675.6515759172,12381.6668624619,11771.5463667719,9916.66282512692,12130.3644255711,10384.0554494135,7158.29600405433,14218.3556701588,7638.4623404569,5989.95448398529,13813.3890637119,3434.68453288265,0,2703.24709986841,11532.5728838045,8527.50573528904,833.354189181553,11927.9414160469,15846.5445892853,12597.596872601,12489.1253824594,9849.29079915235,10757.3688533113,10889.4782633213,15877.5967001048,14740.4537310558,15622.6403044438,19666.4526776912,19205.9911727938,22418.3240301842,20889.3223334934,18713.78519927,17810.8889210366,3039.91145133244,20187.7387599348,20076.7608991553,11461.8795408705,19985.0238462099,20752.9082322903,18367.2176224571,12891.7798179318,17862.4536970926,16639.8071542494,16471.2805619693,16429.3492268441,15764.2099867828,15455.7497479729,14066.9634237171,13131.8936898025,7998.62125880504,9953.012141911,18520.032365664,17936.0154742091,14823.5352926196,13448.0322879865,8486.91900863352,8371.0177227578,4932.77721900847,15763.7299597922,12372.2865816639,11008.3073527096,7696.79518517372,7625.08944513937,8978.58257783422,9428.56512958894,6488.33119818691,4607.25358604409,3966.37545547357,8020.86933772624,9029.21459924669,5768.52018512225,9439.50104279303,10896.8946419262,9875.75779885755,15395.5631709941,13488.8000356275,14879.2542196132,15043.5436550078,8279.2830480904,4200.48541657342,4087.4092802287,8035.47236252883,4351.76727282855,16213.6130738298,14613.0294123532,14806.2489829851,16545.3006591837,15596.6327284581,16220.764406859,11926.3541426464,11916.2840332145,19910.3518434474,18485.7355008066,16974.9910086826,18755.0713749071,18262.73141706,9591.44408418728,8444.77067206482
"CH-CL-54",12671.3119645242,11901.0979977792,11596.4311161211,12046.1460767787,11248.0437308892,10720.5322058213,9048.69846469929,11418.0958285714,10528.0372541173,6241.8490866716,14241.7544582791,7247.80335853613,6551.90671430898,13227.392681158,1098.188656825,2703.24709986841,0,12015.280342431,7533.82712735628,1789.59138287862,12088.6359146312,16003.2100260468,11606.6291269326,12051.6275187649,9586.32106493931,9743.82968431811,9872.04704361603,13854.2196781984,12942.1990861079,13824.385659496,18239.4001035445,17555.0926822085,20740.9715808112,19090.5708500735,17056.2677804558,15397.7952219513,479.803062612192,18943.640520436,18815.8948687574,12369.0297784734,18663.2920449208,19337.3864817181,17025.5123950787,13050.6314915459,16226.1341305614,14975.7682496112,14996.5764350929,14960.1897373087,14098.6853268683,13874.830094689,14223.6288604785,15179.7305717571,10518.6021145348,11288.7992149001,19613.473633132,19029.4567416771,16203.3891910306,15173.3839123411,11006.681737321,10890.7804514453,7402.17380147128,16867.1109249324,13752.1404800749,12299.1976638305,9493.65420216398,9807.12825756422,11313.9479052753,11765.3314650134,8705.11802510423,6936.8425243643,6304.77262928791,10540.6320664138,11548.9773279342,8068.20655685158,11803.3682775965,13195.6498951116,12174.0106683734,16496.4955526008,14585.8580728535,15978.2301157717,16708.2137090392,9716.2201058947,6535.8507440145,6456.83526513579,10555.2350912164,6871.80363721026,17593.4669722407,16660.8662943078,17128.256786497,18142.4320665969,17157.6280014352,18540.9879666873,14248.5894523369,14238.3248872355,21220.0098008883,19865.5893992176,18852.1607302047,19978.4228732879,19387.3046457133,11913.361088915,10481.3326456819
"CH-CL-3",12979.3025059246,11235.4732123469,11506.3408818368,12990.0449635378,10421.4508730285,9546.88894030956,7733.55744374408,5967.62684952764,4032.37811002186,8184.99030983051,5421.80480278908,6223.31648829646,5716.45753085485,6117.62845845866,11814.4023524026,11532.5728838045,12015.280342431,0,6879.07541062653,11505.7312512086,1152.95799071815,5140.8083621747,6652.58851295762,5184.41036429684,4726.27730825328,8441.1811435126,8637.95056761543,15779.870755413,13774.3247120776,14541.9823881915,16289.8193047324,16630.228771308,19821.1607653912,19090.9533063223,16550.0703883629,17682.1147456011,11964.7122461245,14356.3077878288,14927.3964785843,1111.27793328974,15662.9187209027,16554.2055091603,14862.3760033546,1932.96545634695,15423.6510162901,14845.4798032446,14068.2197780667,13694.7561512294,14209.085950811,13518.4751968492,3468.65105252854,8836.95973392221,13632.5348082135,3896.9322825749,7991.00477413192,7443.60409631079,6278.52866841259,7788.50363232823,11905.328504077,12575.7651615141,13267.84539338,5608.56448026745,4710.65957731183,3139.49156094749,6681.10000573244,7666.93054588864,9719.77985157475,11503.3561739699,7970.90818492553,8859.48591688835,9950.42475494928,12688.5449090863,13218.233536021,14555.5359499687,16564.7494878689,18577.0647424085,18107.1993975701,5148.38962927107,3558.68843286365,4595.25373941946,7227.31746009873,4567.52441962801,9529.27887105236,10320.3193242497,13114.2834614885,12255.7198668507,7501.68066201812,9461.74586129261,12602.373898742,8051.47323762629,7266.22340218012,11869.975063315,11152.4850872706,10749.9344181853,10518.5474709624,9720.12721339942,9681.22980818289,8909.28859793146,8225.78923250027,8961.97036717042,17940.4771437829
"CH-CL-46",7052.17852848371,5475.66680384745,5585.23135016552,6733.54287252794,4667.98703947183,3943.60541916968,1588.53066685599,3806.63076627906,3337.02181578866,1663.60611688922,6641.15681268475,1351.62958888003,4468.66064416238,5596.58445330031,6840.56296721041,8527.50573528904,7533.82712735628,6879.07541062653,0,8099.55418735655,6340.89103167567,8888.52395529866,4072.80199957627,4601.41072544702,2452.28133574876,2613.86498223473,2829.20606525578,9441.61641865445,7834.07922396409,8704.4558838055,11761.9112015084,11576.5794637268,14963.4819514764,13570.0795753717,11268.3784954388,11459.4154238693,7225.94510696718,12150.1960354272,12054.2249144815,7858.72625228713,12051.8438300346,12832.9162999973,10439.3344586432,6903.07064493098,10244.0561908501,9220.74707940676,8849.74683668946,8658.55044657988,8407.34639330069,7870.70910971951,7393.6609191208,14000.5019779739,14399.2576904151,8714.35103343558,14768.2737186568,14245.8582142322,13019.5514772338,13365.8067380112,13749.0162904128,14407.9110026098,12535.5168954891,12508.1385067385,10824.5117539025,9061.5940574477,9506.15434586863,10218.4812379998,12446.2687091036,13671.8727418069,9636.85417831188,9109.611211521,9601.23386901344,14276.9317437485,15109.5653430365,13638.5736821901,16803.2931830695,18552.246247267,17737.1915354422,12046.5555380195,10455.6016635408,11493.4196481679,13741.575846246,8056.76941700533,9339.73733243291,9982.99062541018,14291.5347685511,11591.0170430131,14391.7727746648,15284.8874078422,17341.0750791717,14941.1235578718,14017.178093268,17952.2035111596,14718.7807761106,14504.7500569878,17417.4487103698,16612.6183359767,16434.3785258667,15808.5854727222,15123.9551412487,12264.3134945549,16577.8253122114
"CH-CL-55",13543.4457265785,12510.8773645869,12311.5956710307,13044.2810892372,11807.9957487105,11229.7461355451,9481.31273173658,11697.9987934672,10132.6247305056,6676.84512491681,13971.2444836617,7205.56283814873,5887.61438097955,13383.867239243,2698.77032364085,833.354189181553,1789.59138287862,11505.7312512086,8099.55418735655,0,11738.3719517366,15656.1768177381,12066.7964977545,11963.6585204195,9331.97281301216,10215.9668016871,10344.1841609851,15089.4619967402,14010.2816342177,14892.4682076057,18969.7264283459,18479.496662609,21690.4064728492,20159.1502366553,17986.4053808008,16989.24069537,2206.81233517702,19510.4021766002,19399.3014104299,11394.0266087451,19293.127304142,20056.181982945,17673.1369179312,12701.9543929684,17142.1483511532,15912.4273357801,15750.9752160298,15709.0438809047,15036.8301683136,14735.4444020334,13876.5956521699,13493.4985645322,8734.30650252027,10062.305211012,18619.717026346,18035.7001348911,14939.9103992331,13773.9276131488,9222.38612530649,9106.48483943077,5657.62944146061,15872.5383861489,12488.6616882774,11117.1157790664,8042.4919033052,8062.47655517351,9564.67563082798,10015.2678516699,6960.31697413311,5189.64324174743,4553.1646455557,8756.33645439921,9764.68171591966,6493.2631017901,10164.2439594609,11621.637558594,10600.5007155254,15502.7389458148,13592.1014660675,14984.4735089857,15333.2707444388,8390.6446944326,4786.57846956719,4675.2611582497,8770.9394792018,5087.50802519571,16329.9881804433,14974.634287083,15382.7412261238,16871.195984346,15886.3598178891,16796.4260274717,12503.0738919637,12492.8093268623,20026.7269500609,18602.1106074201,17339.3231410106,18863.8798012639,18371.5398434167,10167.8455285419,9085.86746952081
"CH-CL-4",12094.4733505061,10313.1099391206,10621.5117264183,12111.1039124817,9507.06159654543,8657.24000244062,6898.77584855356,4832.05615454846,3196.47752700959,7752.75608645606,4227.77874245731,5795.2840958799,6109.03077552647,4977.6986978193,11750.5326312051,11927.9414160469,12088.6359146312,1152.95799071815,6340.89103167567,11738.3719517366,0,4279.05832584574,5558.40594244693,4088.62744075757,3933.76304337426,7647.49110382818,7843.31179383491,14978.0913560916,12970.6343185508,13667.6915397383,15191.6433350634,15534.9628367663,18725.8948308494,17995.6873717805,15454.8044538211,16878.5561412298,11944.2105870648,13203.3545459475,13774.443236703,2248.85928800915,14509.9654790214,15401.252267279,13765.5677954579,993.514750880911,14328.3850817483,13750.2138687028,12972.9538435249,12599.4902166876,13229.0049437375,12437.2102237155,2499.88419308639,9992.81752509358,14523.9112087213,5017.58027345491,8622.02571026933,8100.25792824485,7413.98265370675,8944.3614234996,12796.7049045847,13467.1415620218,14058.8104386043,6443.63804116814,5849.14220245077,4333.02205376477,7594.04492970028,8585.9056590153,10698.7640302363,12395.0594135219,8860.9492991911,9652.86415409031,10741.8990137826,13579.921309594,14109.6099365287,15344.7692322807,17456.1258883766,19468.4411429162,18956.5320348488,5977.41458796904,4460.52895499861,5427.31423705074,8362.77144539289,5459.85650451221,10321.687183407,11112.2119066707,14005.6598619963,13046.5325545388,8595.23410698018,10603.5808189051,13795.8819385467,9180.33312181372,8401.67738747428,13005.4290486091,12273.3697860423,11943.44245799,11367.3527672535,10613.7675116319,10816.683793477,9752.90069503559,9052.26559172428,10068.0663154898,18752.8704172256
"CH-CL-7",12585.0015844456,10750.7330193701,11243.8867080568,12733.6869724461,10165.5965410626,9460.11820053856,8573.84714074565,5663.57051757328,5639.75237812544,10515.5892784812,2923.00337542491,8947.38115606538,10027.5092037895,4438.47787226964,15394.0238802629,15846.5445892853,16003.2100260468,5140.8083621747,8888.52395529866,15656.1768177381,4279.05832584574,0,5498.99494745588,3984.26555919344,5851.46882103323,8286.06199629596,8423.93522585604,14924.3699954573,12864.4174118372,13435.6174874249,13404.5375427938,14770.9637954969,17117.0807851415,17334.7094473773,14708.4723199654,16727.2499446409,15137.0891151189,11263.9408908889,11835.8629029923,5295.80170174171,12574.6092919055,13463.8764562009,12096.5170452262,2781.39113756458,13594.4871764035,13175.4194705308,12372.2954238965,11907.1345835104,12722.7910506206,11924.5157920311,1393.39680230328,12790.6395840632,18149.9773629334,8311.82802114044,9026.66549950313,8726.05543798854,9428.27385411162,11742.1834824692,16422.7710587969,17093.2077162339,17686.1732838517,7639.52534182571,8586.25021706688,7365.77222047016,11198.5425604523,12184.3731006085,14237.7750347786,16020.7987286898,12487.6904390554,13280.4966455645,14369.2618590301,17205.9874638061,17735.6760907408,18972.1320775281,21082.1920425888,23094.5072971283,22583.8948800962,7170.13259597284,6534.1426432984,6769.16734693041,10491.2287186703,9084.9669743479,13949.0500286544,14739.5747519181,17631.7260162084,16673.8953997863,10422.4462497179,12720.8206519332,16603.4137883534,11024.6097849622,10378.4541834282,14982.2058445631,15457.8212090483,14966.5946483986,12519.6670981286,12254.6752653056,12684.1533347941,10742.5882091903,10019.0411151123,13411.3777280429,22380.2332624731
"CH-CL-11",7129.86906001884,5265.35968474975,5656.90743593102,7146.49962199438,4540.89757833826,3740.92138489102,3133.45959630526,406.571427357187,3134.04807892162,5733.14553291361,3266.18652863911,5005.38163953692,7517.81350870432,1791.15296378407,10912.7245938978,12597.596872601,11606.6291269326,6652.58851295762,4072.80199957627,12066.7964977545,5558.40594244693,5498.99494745588,0,1481.47806901125,2712.35598101699,2985.15437610602,3115.46146457881,9814.63257842584,7780.32625322386,8369.232507839,9691.86147132767,9983.39340071058,13176.6945490273,12444.1179357248,9903.2350177654,11658.0471060085,11031.3765964834,8742.18800307436,9065.7520566818,7509.6343844929,9591.47199306992,10483.7987169282,8271.9854654629,5317.8515318095,8776.81564569263,8194.39338056396,7421.38440746918,7047.92078063192,7670.59900129058,6878.8042812686,4970.20074824651,14795.8428432205,17497.3128809773,9519.95199499614,13715.7319746622,13194.294193492,12676.6132351631,14161.1476032577,16119.6732150747,16781.3152488304,15810.0869232325,11582.4837364491,11107.8835299449,9376.0309297643,11416.8980282347,12334.8329849231,14546.7120514001,15924.6097858238,11922.1052745222,11971.0557212497,12871.1794585105,16872.4635748661,17449.4660185659,16974.6815933331,20074.2864534461,21824.2406479079,21010.5715679488,11116.26028325,9724.00673449204,10566.1599323317,13625.4020268492,9460.64255913209,12491.1753859124,13252.9362149072,17298.2021272684,14864.4945324571,13858.3083212894,15858.6580915167,18533.7406445137,14443.282355803,13664.3079689306,18268.0596300655,16496.6768458963,16277.93565188,16507.007802745,15877.2452911254,16079.3143749334,14891.7463903166,14191.1112870053,14041.6709631666,20377.7946951828
"CH-CL-13",8593.64567769106,6740.50156416765,7126.44877414027,8616.04096020363,6011.99864426736,5162.17705016255,4035.74710164093,1100.58487512098,2154.99474237136,6264.14473292156,2087.67619967082,4995.93489411836,7190.7353041112,1414.09979852485,11439.4554041601,12489.1253824594,12051.6275187649,5184.41036429684,4601.41072544702,11963.6585204195,4088.62744075757,3984.26555919344,1481.47806901125,0,2581.49053347146,4302.65616970365,4440.48095488217,11429.9484206963,9396.88632614379,9979.08008669136,11186.3445855279,11514.5976288105,14672.5317468839,13975.3221638247,11434.4392458653,13270.7125439073,11769.919169089,9537.53861523628,10108.6273059917,6269.09030848494,10782.206373156,11674.5330970143,9758.30910081609,3862.05840963696,10308.0198737926,9736.24856465069,8952.58863556912,8579.12500873185,9280.28260729758,8482.00734870804,3505.89765126579,13711.040146036,17007.8823989473,8575.93521186317,12276.5289938084,11783.2032785544,11435.3471690751,12943.1904063015,15617.7654985748,16279.4075323305,15831.9578245542,10221.9332833061,9867.77883046652,8136.14605482129,10630.05029447,11563.5235925133,13735.0286117092,15299.827978345,11420.9920091607,11480.6497705276,12515.2732827318,16370.8716316448,16947.0141503152,17075.9283977741,19639.692607148,21467.8522970598,20730.2345819651,9752.54053745318,8473.67799191266,9213.77314191712,12384.1359607613,8531.9590521953,12095.4156822317,12885.8613781712,16796.6101840471,14819.6799404887,12616.5986223486,14618.7689826109,17448.9379473292,13201.6976371821,12423.0419028427,17026.7935639775,15586.037356465,15348.4750812718,15154.6210123304,14545.302938334,14838.0483088454,13528.0266445197,12827.2438083754,13131.0314737353,20479.9949770021
"CH-CL-15",8367.74943621292,6702.95130294497,6883.08136156991,8338.91648265011,5885.17096919938,5014.29660973015,2971.44276566867,2356.75246254794,870.825967104379,4065.51954998649,4633.20023683915,2528.46248708926,4549.35645575108,3960.94015347967,8975.53614076385,9849.29079915235,9586.32106493931,4726.27730825328,2452.28133574876,9331.97281301216,3933.76304337426,5851.46882103323,2712.35598101699,2581.49053347146,0,3717.31192918046,3916.55067853022,11071.9315373267,9167.57219994079,10036.826988161,12161.2091683049,12433.0596660426,15643.766081304,14818.9711469749,12288.0125277302,12987.2505952501,9366.68203494711,11657.5440869098,11981.1081405172,5721.67667229111,12363.5421200557,13158.451067119,10760.7299736626,4455.12810959662,11226.4819110247,10455.6187209749,9841.55016026912,9497.58704596396,9714.32903716561,9042.18818487426,4943.96023944462,12668.7706337549,14785.1783024573,7386.0759195023,12548.2667439963,12026.4989619718,10887.8484785914,12034.0753937921,13410.7678571313,14072.409890887,13340.5451717814,10369.8790748951,8992.31387508022,7257.43593447742,8749.00567137435,9666.56529103679,11878.5696705908,13254.894723854,9229.82110625239,9258.92114272972,10198.2896157359,14163.0837205242,14741.8759099293,14506.1163928245,17401.6084437225,19184.0863096712,18399.8849772547,9903.655621696,8318.78254256496,9353.55527077771,11618.2111013568,6845.61053954247,9779.06385959384,10568.8777111753,14588.8222729264,12394.952781006,12256.7292972001,13741.374542377,16351.7357921139,12806.0800804071,11885.5758640763,16488.2671085053,13828.7844890359,13613.2508730563,15279.6147694661,14477.2844478246,14302.7762966751,13670.6123494384,12978.5066254512,11373.7786063063,17910.1829720525
"CH-CL-17",4858.69723082456,3210.20020553831,3374.02915618155,4820.56892424028,2378.67884336085,1545.43591530077,922.474270081761,3122.05295898135,4443.42350467741,3575.9821668767,6207.29886307084,3964.24492048634,7080.40745525369,4694.8982915643,8830.56641080065,10757.3688533113,9743.82968431811,8441.1811435126,2613.86498223473,10215.9668016871,7647.49110382818,8286.06199629596,2985.15437610602,4302.65616970365,3717.31192918046,0,226.888563226188,7357.17230349893,5477.91008463675,6347.16487285697,9148.04621927369,8962.71448149211,12355.0110237437,11146.6885101604,8659.90756770607,9272.4913614223,9175.93734476368,9583.72343865529,9487.75231770956,9253.25733820951,9437.97884779986,10219.0513177625,7825.46947640851,7685.35906238326,7635.58526311742,6782.02747720999,6239.8763762202,6044.68546434514,6039.84437126401,5372.99388192477,7602.19099265442,16164.1634405125,16821.453699741,10881.4260106588,16079.3552941964,15557.5875121719,14420.9202604318,15529.4682005498,16158.2424884695,16817.6001784846,14934.0086999764,13900.9676250952,12490.3336569887,10754.9483735983,11681.4618837301,12496.8914361693,14710.0498280837,16079.8069687163,12044.8255895156,11532.1154153018,12002.253594208,16699.1277530744,17517.9034900787,16036.1467617025,19201.9198969635,20950.7380517543,20135.1540519397,13434.7441718961,11850.3632084834,12884.6438209778,15152.1265737355,10229.7165596994,11762.2415362137,12384.0103506047,16713.730777877,13989.5088475004,15788.3099631185,17239.3800873309,19515.9482049321,16337.6607463255,15419.0899103451,20021.7811547741,16893.968600607,16679.6231827482,18811.1954353845,18008.865113743,17836.2903429438,17202.1930153568,16509.5951756513,14439.1866203153,18906.3511386739
