"","CH-TF-25","CH-TF-33","CH-TF-32","CH-TF-28","CH-TF-3","CH-TF-22","CH-TF-55/56","CH-TF-11","CH-TF-19","CH-TF-8/9","CH-TF-12","CH-TF-6","CH-TF-59","CH-TF-57","CH-TF-58","CH-TF-16","CH-TF-61","CH-TF-15","CH-TF-63","CH-TF-62","CH-TF-1","CH-TF-5","CH-TF-20","CH-TF-48","CH-TF-14","CH-TF-2","CH-TF-18","CH-TF-54","CH-TF-29","CH-TF-30","CH-TF-51","CH-TF-4","CH-TF-7","CH-TF-10","CH-TF-13","CH-TF-17","CH-TF-21","CH-TF-23","CH-TF-26","CH-TF-27","CH-TF-31","CH-TF-36","CH-TF-52","CH-TF-60","CH-TF-45","CH-TF-46","CH-TF-47","CH-TF-49","CH-TF-50","CH-TF-53","CH-TF-43/44","CH-TF-39/40/41/42","CH-TF-37","CH-TF-38","CH-TF-35","CH-TF-34","CH-TF-24","IX-TF-1","IX-TF-4","IX-TF-5","IX-TF-6","IX-TF-8","IX-TF-9","IX-TF-12","IX-TF-7","IX-TF-13","IX-TF-2","IX-TF-3","IX-TF-10/11","TX-TF-43","TX-TF-51","TX-TF-49/50","TX-TF-45","TX-TF-37","TX-TF-39","TX-TF-42","TX-TF-46","TX-TF-44","TX-TF-38","TX-TF-40/41","XO-TF-1"
"CH-TF-12",7990.74251933825,9191.69881594978,9160.88205301154,9479.68157160149,1660.47111149803,5916.93234677241,7112.68122854332,528.017765827624,4061.70057111353,4388.9322499621,0,5610.26761934058,8945.71335585745,7876.92087334197,9483.5789015283,2020.21790064238,14067.316392976,2386.06785618855,14864.5824435946,14750.3589862742,5885.51457154449,4270.36448006264,5009.25866774629,9573.64358474657,1618.31297574069,2875.92008665894,2805.32422217238,12652.6558844254,10743.7634504553,11300.783875,12415.2572248885,4445.61810976806,4983.23307766138,3405.47521528666,453.731991334147,1963.59348622604,5236.09858310588,7212.5715857975,11293.0345708988,12552.853009059,11731.04523614,9333.6407807387,11873.4996306771,13126.7002398988,11189.897416761,10352.5904198434,8883.23190501256,12256.2118819741,11693.1555414331,12029.6623135518,10751.0798312705,9485.28305950458,9873.99505986625,9555.252443846,9854.02628322415,9671.67036653608,7365.3612043472,12042.1119155586,9381.45368835599,15796.8697655989,12971.4946372207,16488.3546568313,17162.8339084036,18729.8602310807,15321.4775180944,23614.1710698334,9976.56318070227,10500.6473736537,18069.2015087783,12624.5400796119,15492.2133882606,16876.3831832801,17189.3753036241,14401.6592168059,13626.4330351687,12188.9443741753,19412.793435393,17808.194812335,13533.976817036,12921.6988818942,17287.1674737495
"CH-TF-6",7655.025537637,9027.04239467039,8709.7890524492,8704.61174355874,5749.71720939084,4445.74735586589,3917.08871436177,5335.82261344195,2855.39060047399,1800.16060166761,5610.26761934058,0,4423.10788757379,2637.35459148399,3873.95577867215,4628.39117962498,8774.88803048747,6851.63348432586,9318.72219145621,9453.90156139266,3881.3192930538,1489.7856368378,4389.06287925611,13801.751239192,7125.35373738535,6600.41867162987,3218.39658561871,11863.0027241556,10281.3641682532,11170.0680599524,13387.7421624706,1571.07150994849,1335.79380639676,2246.6274798359,6135.50608139132,4002.46685705137,4661.19173287849,6747.18330132217,9739.52469397932,11402.4688581557,11582.5543392195,10187.3392032946,12421.7569279743,7832.91921774507,12805.9080171127,12809.6428177796,12955.6894241442,15317.8036083679,13227.6784531432,12349.8092737576,11997.3194576979,10677.8435930439,10723.3517895844,10535.4248315534,10384.2763445294,10146.7562958211,8101.37146887749,7777.66306333119,4980.74695475357,10948.493723476,10905.5099127996,11592.8265094879,11574.2875281256,13881.4841889577,10789.8687530778,18026.0163688708,5753.83546152192,6158.37960879191,13124.5713337665,11196.8440187259,12151.9691912969,13771.1700182205,15223.4654228906,13271.0059252137,12981.5783161952,11589.0249080048,16701.5935830361,15918.7644412476,12467.7975488943,12153.0345517951,11689.7635682045
"CH-TF-59",6100.95400985928,7255.2964299864,6750.71249234563,6540.82248630848,9406.08090568483,4295.74731710617,2632.38816658823,8850.33481289626,5168.88627929201,4967.68244987003,8945.71335585745,4423.10788757379,0,2007.13558863086,4624.11797335797,7321.95121635779,5182.74413075207,9035.04010868258,7147.64317800407,6259.5677714149,8056.19768058282,5574.00073641164,4986.64905179219,14350.9152571239,9851.58805547971,10439.1253990745,6120.20865162771,9116.29955672996,7808.17510968798,8689.85887289002,11625.3881852206,5796.56652587538,4278.00322689218,5728.77545911072,9144.43562969462,7011.15241673465,5024.96292465864,5392.299588465,6700.49880127362,8524.86270648362,9036.77491690193,8731.29323536078,10243.2151139473,4459.88928553629,11710.1814890812,12066.3326851869,13391.2110783488,14571.1289358493,12033.5840609797,9992.77067526059,10778.6669203161,9692.62634387548,9142.48294996636,9152.97128293877,8521.89778681215,8274.24657789875,7091.01619060202,10188.4489367312,7877.89364966509,12016.8181217448,14700.521232258,12050.0082826693,10882.2484056642,14754.3684640705,12549.0998353307,17363.5612842751,8542.96671628169,8594.48690350583,13070.6045970105,15094.9392414624,14501.8715804796,16296.3117847877,18198.1726570472,17169.7127312377,16898.6022091505,15646.5375143884,19163.503049843,18893.4716754042,16366.5043549183,16052.1159155055,9562.0316931106
"CH-TF-57",7146.84741784955,8391.70980623677,7991.22638269421,7966.82899427369,8305.4092134707,4514.08793009732,3162.0875609678,7766.34332683184,4350.77114225175,3853.72194044403,7876.92087334197,2637.35459148399,2007.13558863086,0,2911.21798663785,6528.70472975739,6217.01118944476,8730.55139349683,7321.33164543969,6897.79115387171,6186.59309598048,4070.5445997274,5008.25934066762,14912.5995400093,9076.31486815606,9180.80410836089,5180.81861252389,10894.6543441121,9479.98967676801,10377.2203887093,12926.3222971526,4231.94320586631,3144.21914477869,4628.22317483363,8192.90640603321,6056.74403945255,5172.59612903423,6370.83686348815,8537.30806164376,10322.7361350575,10777.078930226,9881.63081879696,11651.2981524231,5275.66420689606,12801.1201799079,13061.8431077111,13964.0881143058,15571.1161920928,13169.6763023823,11569.5843327328,11911.7542209406,10716.1957901627,10345.3120084236,10288.6892829999,9797.02028277562,9551.61939376005,8046.33921475855,8446.78501449382,5872.32223155885,10711.7526141927,12693.5027109282,11003.0895329309,10230.0613604203,13582.9087991024,10811.649752676,16738.4305762905,6680.98164261479,6846.97827857273,12104.0266813948,13087.8876347201,12763.6918685901,14558.6054325186,16225.1914955307,15162.7414308555,14994.6043383014,13771.4339838205,17425.7966975738,16920.4905138877,14359.5330545362,14045.1791317033,9743.73861084052
"CH-TF-58",10058.0111744462,11302.8735628334,10888.1326704708,10863.7352820503,9283.50180877975,7274.69304679991,6073.0119912505,9207.23738165331,6428.2620128586,5673.97961964493,9483.5789015283,3873.95577867215,4624.11797335797,2911.21798663785,0,8532.62920736663,6364.65221358776,10755.8715120675,6167.16967230376,6504.73219853062,5542.50544879083,5242.84767126144,7651.74081067261,17424.6862815938,11029.2714110149,9933.600236475,7122.63461336037,13789.5205078395,12374.8558404954,13272.7545353475,15841.3905155423,5078.97473061215,4977.17613499622,6150.54515346541,10039.2441344383,7906.38453068088,7819.03221148833,9288.03099744897,11432.1742253711,13217.6022987849,13671.9450939534,12798.8249527578,14548.3162638697,5369.68784784347,15718.3143138688,15896.2659581436,16578.6244665461,18408.6516164151,16086.8704363431,14466.6024441794,14828.9483549014,13633.3899241235,13262.5061423844,13205.8834169607,12715.0829372514,12469.6820482359,10963.5333487194,5605.65759880367,3733.77642895048,7800.53462755485,10531.0314294737,8091.87154629307,7912.91155790062,10671.6908124645,7956.23393199549,14366.3323276727,4216.06364592633,4232.07803274283,9593.90742284233,11200.8086334166,9909.57941621724,11703.6844423441,13838.5834669771,13277.7811180106,13658.0950781339,12466.1051481816,14570.8757073994,14510.1887772674,12485.1068874355,12479.3078822434,8399.61104438788
"CH-TF-16",6129.23291138505,7397.51468292576,7351.1153629831,7590.83631709378,3169.18035548052,3771.17199282955,4960.19847806067,2135.16149457109,2073.82328472452,2840.48651164276,2020.21790064238,4628.39117962498,7321.95121635779,6528.70472975739,8532.62920736663,0,12238.3021076453,2227.85710455244,13553.6257013127,12927.4719555656,5916.44174944324,3290.85118881899,2994.35600556359,9296.46432210999,2580.59287162605,4331.90808024076,1225.64894064149,10922.4009012086,9022.52846473268,9680.36249396318,10866.0386854511,3625.23577124962,3418.89787547102,2270.82032517608,1898.91886922111,713.192874787726,3233.08218307272,5312.84061100851,9334.99107537219,10726.0298505283,10130.93332276,7747.15477631126,10286.5914649183,11300.6607470542,10049.0013426087,9653.29162012543,8495.51723656962,11790.7191363848,10491.4514154492,10434.5945974207,9312.88073707741,7941.61655534997,8302.32800528403,8004.73497188542,8258.95856709304,8076.60265040497,5770.82676352803,11544.2428882643,8803.16442054777,15205.4669428977,13467.5082561556,15854.5771046905,15925.3018324778,18138.4574083794,14746.9342767827,22376.8547679352,9494.88055540206,9934.55960431387,17389.7060629391,13187.4106172637,15507.2105044764,16891.3802994959,17739.6172264451,14998.3530311578,14438.0768345991,13016.2216468644,19821.8038643115,18358.4367351559,14133.6062301203,13660.4961059238,15976.0326667136
"CH-TF-61",10916.6224569379,11891.6862206028,11289.7267303543,11038.6398379742,14522.4204029155,9478.49144785825,7815.1322973403,13971.8788693474,10292.1624810569,10061.2947146218,14067.316392976,8774.88803048747,5182.74413075207,6217.01118944476,6364.65221358776,12238.3021076453,0,14120.8495843407,3424.86928686143,1345.88974744677,11610.0563906574,10097.9720713824,10114.9702780267,19144.4874302179,14910.5018415868,15208.4060455218,11174.8540479891,12497.0259906617,11716.407552132,12545.561152621,15792.1308517039,10146.5180246158,9170.74466799565,10655.8251119946,14199.0821438383,12065.7901871887,10153.4905761386,10235.71015548,10211.9082777207,11619.7291822616,12859.9854607928,13287.0163867367,14298.9851861944,855.694310366759,16317.1356593214,16678.4610394483,18193.4525587191,19181.2957333332,16565.394681334,13937.4175978278,15367.0183148911,14304.7546981369,13670.7282371953,13719.1131219154,12868.1348584704,12634.5716004025,11864.181921302,10979.4024170554,9760.71852290276,10976.1599880356,16253.9662486207,10555.3481793426,8289.56145964606,12702.4751005694,11720.6084708913,13779.7465533975,10073.8512406249,9893.88325405411,10808.235874493,17380.6521418137,14669.7431057603,16401.297778404,18558.2239379038,19457.6246264077,19837.938586531,18645.9486565787,19266.1104995068,19207.8021133272,18664.9503958327,18659.1513906406,5237.07918622209
"CH-TF-15",6439.1358473829,7553.46857611404,7605.12404051927,7927.89929210607,3998.8611088685,5112.20223467545,6624.7500795068,2828.16037389782,4179.0411068456,5045.82315073828,2386.06785618855,6851.63348432586,9035.04010868258,8730.55139349683,10755.8715120675,2227.85710455244,14120.8495843407,0,15438.2601605495,14634.9443071742,7651.10899606357,5200.08838521244,4151.75026914988,7294.3000223662,1270.8397450971,5116.30260808027,3157.75197813941,10918.1841434843,9009.1937775968,9518.8373800069,10258.5706974289,5524.36663801602,5314.14246908774,4181.03248505276,1783.55190148464,2538.78371010243,4267.07805843881,5658.13297495096,9783.25844701608,10833.1303093633,9940.58021240068,7263.26478814847,9877.38930231989,12863.0071672561,8806.24714000022,7966.71421264308,6529.85655739615,9898.92585981848,9309.5052646723,10039.628377337,8367.42955450964,7226.51894945159,7794.49125949907,7473.11438352803,7934.83316290608,7808.03827462157,5561.88621665687,13374.7802406516,10704.5128335069,17114.705140488,14887.9182204697,17764.5766792055,17852.0911221006,20047.6956059697,16645.758727996,24303.644057558,11304.8906551544,11825.9930456019,19303.0405827674,14548.4961951799,17265.0283289571,18649.1981239767,19113.2414125464,16325.6611010596,15717.7046152921,14280.2159542987,21336.6595443153,19732.0609212572,15460.9143000221,14986.6129376815,17860.6671259504
"CH-TF-63",13206.0605859908,14354.5261585948,13797.2808034598,13581.3550944597,15060.9911421131,11426.3395040184,9764.2518036925,14596.9674192199,11671.5996442082,11051.9799601224,14864.5824435946,9318.72219145621,7147.64317800407,7321.33164543969,6167.16967230376,13553.6257013127,3424.86928686143,15438.2601605495,0,2378.45907326841,11489.4197648093,10778.1900496067,12189.5630554597,21545.4939445227,16346.51203199,15882.2874828885,12416.1556918417,15699.0669820021,14700.3678126829,15529.5214131718,18643.3611272215,10821.3041085326,10267.4432758816,11475.7543108655,15364.7869204434,13231.3490991745,12229.3294348068,12586.8782758638,13237.1822045371,14821.770173602,15843.9457213436,15912.8045097862,17230.476698126,3317.03525463127,18904.0702174281,19260.2214135338,20585.7897657477,21765.0176641962,19215.0953354051,16921.3778583786,17972.3343438094,16886.5150722224,16301.4679198152,16344.9419681672,15664.0131532607,15416.3891315716,14285.5948780009,9030.57726254413,8470.05632964082,8156.19406767348,14562.8234275843,7524.21759406913,4869.66214777781,9283.26852427008,8925.80522294431,10446.0539640476,8679.52167026134,8364.43821576647,7389.0292981937,16026.2731761939,11900.5195386078,13630.0076385617,15788.8029951466,18103.6210262169,18697.9979996805,17711.5381575674,16494.5994509943,16436.5119734849,17436.2040377889,17515.0174585626,2422.60097592931
"CH-TF-62",12074.3501275982,13080.0188723427,12501.8047609689,12266.7648366016,15202.3021801263,10549.2137613106,8886.55220350025,14654.9214626457,10979.2915192987,10743.4881175327,14750.3589862742,9453.90156139266,6259.5677714149,6897.79115387171,6504.73219853062,12927.4719555656,1345.88974744677,14634.9443071742,2378.45907326841,0,11762.0011565351,10778.0114665903,11171.9798202046,20292.3065538938,15636.0643229427,15887.5210808064,11860.1407738453,13829.2603665799,12977.2310589852,13806.3846594742,17038.536431762,10824.1257661149,9853.04548744711,11336.1010265062,14884.3688696945,12751.0769130449,11211.1998325489,11378.8548165468,11482.1838851891,12951.9635581798,14120.808967646,14449.3166569075,15559.8086930476,1623.76534820869,17479.4359294922,17840.7613096192,19341.271682395,20343.596003504,17751.5667593242,15198.2411046809,16529.318585062,15467.0549683078,14833.4985101128,14881.4133920863,14114.5404385285,13880.9771804606,13012.0010449779,10480.4566507768,9484.92290187022,10165.217998175,15974.7717079584,9546.90728456258,7093.15777163618,11506.7641481285,10933.4281454625,12479.6242493253,9795.60464128641,9614.82253621542,9612.52492205208,17143.8525756328,13893.2806403301,15624.2412765134,17781.7614724736,19221.2004256558,19726.9968906943,18577.7172653857,18489.0539976161,18430.7456114366,18540.8702501843,18544.0163495763,3893.14961557879
"CH-TF-1",11156.0339067361,12528.0507637695,12219.7932009945,12286.4523514268,5125.10823856007,7857.0865416722,7796.21930900873,5481.91280987733,5573.13378846724,4383.68939585292,5885.51457154449,3881.3192930538,8056.19768058282,6186.59309598048,5542.50544879083,5916.44174944324,11610.0563906574,7651.10899606357,11489.4197648093,11762.0011565351,0,3205.70669112983,7591.37120700192,15410.8669661424,7818.40620572664,5217.04091334774,5184.41036429684,15660.5298451108,13845.0525758114,14634.7749703245,16602.9937731593,2745.49472681234,4710.26850867174,4160.97927788831,6588.72169739268,5279.00337700778,7886.881166854,10191.1683705241,13562.4419533356,15222.0988250825,15071.0282387855,13346.6705229706,15822.6666986512,10690.3403545246,15946.513483243,15802.1646115649,14619.3989979161,17914.6008977313,16369.2543711703,15796.7273026698,15140.1830256674,13819.419511071,13901.8437519433,13694.7561512294,13758.545105617,13576.114218321,11305.8872879335,6186.03247118648,3909.99860072538,10220.7088108204,7551.25854454941,11356.0968278567,12129.0854481328,13162.5946162375,9607.11672355718,18535.0556461104,4229.52423391507,4821.48650487503,12769.9187929341,7322.92652624056,9614.79320675567,10998.9630017752,11825.6316010721,9395.89191042908,9101.34021032624,7709.93364982916,13929.3865665908,12444.4511097829,8592.04528701048,8275.48219059253,13682.8990565288
"CH-TF-5",7927.56927409945,9299.58613113284,8991.32856835784,9057.98771879017,4259.02860685374,4598.12803389521,4569.3801210301,3993.58478162752,2315.8572820703,1125.07117742344,4270.36448006264,1489.7856368378,5574.00073641164,4070.5445997274,5242.84767126144,3290.85118881899,10097.9720713824,5200.08838521244,10778.1900496067,10778.0114665903,3205.70669112983,0,4386.029909339,12810.931345379,5789.35898422535,5110.92552289658,2199.35228812272,12486.0161855101,10670.5389162107,11459.7823526324,13401.5900914606,470.325276168972,1535.75484907111,1072.8652082215,4796.98258386863,2790.40414485634,4681.53986919108,6993.82098452363,10388.9340945613,12048.2968230678,11896.0356210934,10145.2668412719,12618.9351275663,9323.4119551565,12745.282841471,12739.9464735946,11978.6010625701,15133.4520345666,13168.0237293984,12600.2921708556,11938.9523838955,10618.1888692991,10700.4400702447,10493.3524695307,10553.203807954,10370.7729206581,8102.15571684858,8351.75693234637,5557.25342145926,11914.8927381971,10808.0498896965,12564.7642769146,12893.0225264648,14847.8832036788,11502.3009346437,19344.5754619222,6304.89197477773,6733.27415408533,14171.4350725857,10555.9365794556,12395.0454462237,13793.4323218853,15084.1894876131,12626.3057275172,12331.3502765189,10930.5654447615,16723.8558867009,15703.0089963239,11822.0553532031,11505.4922567852,13073.8114788796
"CH-TF-20",4051.14553155002,5434.75421267205,5203.49276436475,5395.42687996761,6117.78074928565,996.636191772334,2413.96564199081,5115.83512425417,1994.49640727985,3103.22892840449,5009.25866774629,4389.06287925611,4986.64905179219,5008.25934066762,7651.74081067261,2994.35600556359,10114.9702780267,4151.75026914988,12189.5630554597,11171.9798202046,7591.37120700192,4386.029909339,0,9970.43328904879,5084.65321176217,7088.62515091073,2564.90196633365,8432.65850328437,6614.06158987608,7355.03808196465,9116.6045134201,4462.21416413976,2814.59138422249,3167.80318863706,4640.20706456972,3176.0342023777,363.144040598061,2795.66384611877,6498.52611164053,8019.05294191812,7808.52665310208,5860.28126323137,8293.90774589461,9170.37968464497,8469.07091647896,8465.85163037778,9021.92186334535,10974.0124209661,8891.8118044063,8348.84656714324,7662.35731183032,6341.97694430703,6414.29140657689,6208.36689149019,6223.93336853092,6041.50248123497,3777.12833517684,11798.9528231276,9002.03671454997,14869.0678441292,14794.7826511393,15247.9586722684,14848.1268617729,17743.681390026,14810.2169043882,21356.4960776432,9753.42013401802,10179.6693685883,16722.0921827474,14524.6164022685,16170.3018167193,17763.3480301639,19075.8612040896,16458.6494590782,16091.2474977307,14680.402491191,20693.7715949795,19694.6807128005,15640.0002120935,15284.8266451605,14268.3013971193
"CH-TF-48",7974.82291467252,7429.01767021546,8068.13995685385,8506.06761460385,11072.4810025221,10347.1314034342,11900.0547513236,10064.6254978906,10796.2978534147,11960.8522432839,9573.64358474657,13801.751239192,14350.9152571239,14912.5995400093,17424.6862815938,9296.46432210999,19144.4874302179,7294.3000223662,21545.4939445227,20292.3065538938,15410.8669661424,12810.931345379,9970.43328904879,0,7787.23041602385,11858.9174095156,9670.43551878647,10291.8611289459,8836.84258650002,8702.32876787825,6326.68103985301,12133.4275700354,11454.0704059024,10728.1342086945,8630.55237210809,9224.60023413211,9082.54189629225,8399.76866672967,10610.998649247,10821.2093365451,8906.26063389172,6052.09435218529,7490.64691464523,17676.4800803331,4412.17733137691,3178.48139305031,894.300499708666,3299.91620001287,4763.3826540362,7986.11073369375,4837.98779387143,4803.71598641073,6240.74223237577,5668.01940559619,6984.28026764047,7019.37695218201,7146.65061500848,20066.2030083146,17292.4055146422,23599.5771730088,21802.9594561691,24216.3957653642,23997.4977522354,26521.3389035986,23237.4530278266,30505.8669681056,18016.8406754524,18454.0259067951,25747.5439775867,21504.4301858973,24029.118034749,25413.2878297685,26069.1754032638,23281.595091777,22655.3310948082,21217.8424338148,28292.5935350327,26687.9949119746,22416.8482907395,21942.5469283989,22874.0852812527
"CH-TF-14",7576.47205678445,8754.90500454135,8742.46024992081,9065.23550150761,3137.15855514493,5951.41203929289,7458.06987944366,2122.65259303826,4639.19338625011,5385.47416737427,1618.31297574069,7125.35373738535,9851.58805547971,9076.31486815606,11029.2714110149,2580.59287162605,14910.5018415868,1270.8397450971,16346.51203199,15636.0643229427,7818.40620572664,5789.35898422535,5084.65321176217,7787.23041602385,0,4134.91335852592,3295.45376241292,11924.0806916831,10015.1882577129,10546.6439561561,11339.6997760397,5352.33374029322,5497.53886624512,4178.41504334173,911.658650758422,2513.5919471001,5010.44627412906,6599.67952780615,10724.8049998713,11824.2778163167,10969.7543618415,8306.9783136758,10921.1028278472,13447.2519902022,9835.47454131455,8936.9842225894,7394.32234497496,10767.366649906,10340.2824388096,11083.3419028643,9448.55863312041,8306.80699706801,8838.20478502641,8516.82790905537,8978.54668843342,8851.7518001489,6597.13260652067,13191.9922776583,10530.803477558,16942.3859663486,14251.2408158165,17592.9889167537,17941.6321306016,19875.3764318303,16470.8519774504,24393.185066059,11126.4435428019,11650.5277357533,19199.2300606686,13911.8187905267,16769.1838131248,18153.3536081444,18476.5640078932,15688.9836964064,14933.9001304011,13496.4114694078,20699.9821396621,19095.383516604,14824.2368953689,14229.1416142544,18055.9122028213
"CH-TF-2",10458.0491368414,11724.7714076489,11679.9315884394,11919.6525425501,1170.30154408043,8028.90015512803,8717.21852451628,2361.28298124486,5578.06692995339,5404.27693190716,2875.92008665894,6600.41867162987,10439.1253990745,9180.80410836089,9933.600236475,4331.90808024076,15208.4060455218,5116.30260808027,15882.2874828885,15887.5210808064,5217.04091334774,5110.92552289658,7088.62515091073,11858.9174095156,4134.91335852592,0,4020.71872975166,14840.7129451961,12940.8405087201,13598.6745379507,14780.9769789921,4385.45006314731,5628.06139444663,4069.15167814909,3048.55102182979,3430.09273123146,7106.36278700032,9224.6982165352,13234.8645000419,14625.903275198,14049.2453667475,11665.4668202987,14204.9035089057,13745.7119193428,13719.499586305,12921.0389111332,11455.0907949058,14828.0707718674,14222.7577109771,14352.9066414082,13226.0712252901,11854.8070435627,12220.6400492715,11919.8944643999,12177.2706110805,11994.9146943924,9689.1388075155,10702.006395193,8472.4912380114,14783.8617486964,11013.5819020551,15918.5894651427,16610.1404214177,17725.7475541135,14170.8222899172,23061.2576478358,8792.94625215121,9384.70732253886,17332.4548553488,10279.8882018337,13877.1638201251,15063.5329128622,14971.5754659736,12023.4908128334,11039.8543863994,9602.36572540603,17196.9464235024,15590.3949746844,11134.8641693236,10449.286662952,17452.2469185155
"CH-TF-18",6436.2725152087,7709.60776687178,7658.15496680675,7896.1088149797,3475.42252242533,3394.14961953127,4111.5659622235,2710.06196232672,969.274291505927,1431.88453162444,2805.32422217238,3218.39658561871,6120.20865162771,5180.81861252389,7122.63461336037,1225.64894064149,11174.8540479891,3157.75197813941,12416.1556918417,11860.1407738453,5184.41036429684,2199.35228812272,2564.90196633365,9670.43551878647,3295.45376241292,4020.71872975166,0,11311.8161602977,9460.54954213717,10129.3772563275,11487.3626306618,2531.86273927206,2203.55980315251,1085.16788085816,3025.01836680325,891.275120857564,3253.13677433991,5629.87169701855,9228.80807579333,10887.3822442101,10579.9480851243,8231.03938047303,10752.0080296552,10321.6952888167,10797.8844647358,10789.8846578234,9800.62982532357,13035.0918152894,11220.6253526631,10895.1410518936,9992.67563443539,8670.79049256382,8786.2126094458,8579.12500873185,8722.00228686793,8539.64637017986,6233.87048330293,10471.0497279233,7676.08991300654,13990.5590700073,12708.6228994598,14639.6692318002,14710.3340310911,16923.5495354891,13621.137426191,21161.8869665485,8424.18477035465,8852.56694966224,16174.7981900487,12430.4720735597,14461.3572553428,15845.5270503624,16982.4501017346,14252.97179054,13731.5731815696,12314.0845580113,18775.950615178,17601.2696104455,13388.2249895024,12935.7091592647,14776.0480408274
"CH-TF-54",4412.18737520654,3418.53600280243,3085.65960043529,2678.77499453782,13985.5881123935,7777.72780890306,7816.42960109192,12905.1410163164,10290.0981604336,11219.6660987237,12652.6558844254,11863.0027241556,9116.29955672996,10894.6543441121,13789.5205078395,10922.4009012086,12497.0259906617,10918.1841434843,15699.0669820021,13829.2603665799,15660.5298451108,12486.0161855101,8432.65850328437,10291.8611289459,11924.0806916831,14840.7129451961,11311.8161602977,0,1576.49404089116,1323.44932584789,4478.56772365216,11520.2509339821,9632.07706672012,10442.9167539161,11211.9221398693,10257.0451714526,7005.91493421509,4703.92184825423,2805.50114016385,945.753355222922,1200.92283999204,3939.85562575038,2821.38166480829,11474.2435337009,5835.74282720392,6818.50040716626,9241.63162227261,8631.55991507911,5778.24591847468,2307.70453108002,5040.7488661814,4968.71466335037,3814.18430158286,4164.08109062441,2991.04258568835,2974.55208179452,4801.88004995964,17940.5702411858,15275.324770865,19966.0266358334,21451.6260532948,19999.2167967578,18820.3842160218,22703.576978159,20305.18704192,24976.7107206309,16082.9815385266,16340.7635052647,21020.5651035508,21626.3813784032,22257.2291578342,24052.1427217626,25566.768141133,23689.6229807257,23373.1476210006,21962.3026144609,26919.3339868179,26262.0671594899,22878.3198940405,22553.1853319287,16932.847933404
"CH-TF-29",2503.2949412364,1678.18074091484,1189.59474588628,771.634689663485,12085.3231741534,5959.13089549477,6341.19572812001,10996.2485823462,8471.50124702528,9401.06918531542,10743.7634504553,10281.3641682532,7808.17510968798,9479.98967676801,12374.8558404954,9022.52846473268,11716.407552132,9009.1937775968,14700.3678126829,12977.2310589852,13845.0525758114,10670.5389162107,6614.06158987608,8836.84258650002,10015.1882577129,12940.8405087201,9460.54954213717,1576.49404089116,0,897.898694852121,4146.86522234564,10045.9607920394,8157.78692477745,8968.62661197345,9664.23570652183,8740.09672977351,5531.62479227242,3223.97912074425,2234.61387538547,2003.84597420806,1301.19017096625,2670.77805901897,2583.29195055744,10727.6910990107,5136.54044822131,5885.86576390831,8120.23530945659,8072.28414233819,5227.90606714166,2262.54955217733,4205.11560403192,3867.91205112726,2675.29682575597,3036.55896854604,1761.45461928669,1649.91028507581,3243.93987495515,16783.5178107531,14116.0097601061,18874.5861905937,20053.1936761756,18907.7763515182,17743.8970452672,21612.1365329194,19158.3789026316,24097.6545235249,14923.6273346676,15183.6110079604,19929.1246583112,20152.0912364605,21101.5025940538,22897.2920869418,24395.3463417699,22215.332838783,21898.8574790579,20488.0124725183,25764.4833519971,25090.6453601269,21404.0297520978,21078.8951899861,16081.197986703
"CH-TF-30",3161.13493804184,1865.00630563265,1751.96946958745,1507.82626690076,12730.1793426277,6701.38340800795,7229.89961981919,11582.9963163809,9216.37351811986,10150.0038986824,11300.783875,11170.0680599524,8689.85887289002,10377.2203887093,13272.7545353475,9680.36249396318,12545.561152621,9518.8373800069,15529.5214131718,13806.3846594742,14634.7749703245,11459.7823526324,7355.03808196465,8702.32876787825,10546.6439561561,13598.6745379507,10129.3772563275,1323.44932584789,897.898694852121,0,3412.79220404542,10819.7100918852,8933.25655130689,9742.37591181919,10242.0848916476,9421.73263555951,6302.20122548863,3963.10529144785,2960.25935348206,2127.60819888368,453.488571137426,2673.45152759104,1791.03862588178,11557.4479526078,4622.09153804467,5541.05004133021,7945.24386162737,7522.5910562804,4669.27705967598,1391.85644520678,3768.28454455061,3672.32690270512,2501.97760912565,2854.30721903395,1734.72960414656,1727.1757047749,3733.85183780006,17613.8062993062,14946.2982486592,19733.7287334812,20865.3821451742,19766.9188944057,18603.0395881547,22471.2790758069,19988.6673911847,24927.5171816278,15753.9158232207,16013.8994965135,20788.2672011987,20925.8405363062,21931.7910826068,23727.5805754949,25225.634830323,22989.0821386287,22672.6067789037,21261.761772364,26594.7718405502,25916.1819090574,22177.7790519436,21852.6444898318,16911.0606448059
